,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
32285,ihs,4.79e-07,2.68,PROPN,"['IH1', 'Z']"
32286,immeasurably,4.79e-07,2.68,ADV,"['IH0', 'M', 'EH1', 'ZH', 'ER0', 'AE2', 'B', 'L', 'IY0']"
32287,imprecise,4.79e-07,2.68,ADJ,"['IH1', 'M', 'P', 'R', 'AH0', 'S', 'AY2', 'S']"
32288,indigent,4.79e-07,2.68,ADJ,"['IH1', 'N', 'D', 'IH0', 'JH', 'AH0', 'N', 'T']"
32289,ingham,4.79e-07,2.68,PROPN,"['IH1', 'NG', 'AH0', 'M']"
32290,inlay,4.79e-07,2.68,NOUN,"['IH1', 'N', 'L', 'EY2']"
32291,intramural,4.79e-07,2.68,ADJ,"['IH2', 'N', 'T', 'R', 'AH0', 'M', 'Y', 'UH1', 'R', 'AH0', 'L']"
32292,invulnerable,4.79e-07,2.68,ADJ,"['IH0', 'N', 'V', 'AH1', 'L', 'N', 'ER0', 'AH0', 'B', 'AH0', 'L']"
32293,irreconcilable,4.79e-07,2.68,ADJ,"['IH0', 'R', 'EH1', 'K', 'AH0', 'N', 'S', 'AY2', 'L', 'AH0', 'B', 'AH0', 'L']"
32294,janitors,4.79e-07,2.68,NOUN,"['JH', 'AE1', 'N', 'AH0', 'T', 'ER0', 'Z']"
32295,jawbone,4.79e-07,2.68,NOUN,"['JH', 'AO1', 'B', 'OW2', 'N']"
32296,jittery,4.79e-07,2.68,ADJ,"['JH', 'IH1', 'T', 'ER0', 'IY0']"
32297,joyner,4.79e-07,2.68,PROPN,"['JH', 'OY1', 'N', 'ER0']"
32298,judicious,4.79e-07,2.68,ADJ,"['JH', 'UW0', 'D', 'IH1', 'SH', 'AH0', 'S']"
32299,kaka,4.79e-07,2.68,PROPN,"['K', 'AA1', 'K', 'AH0']"
32300,kegs,4.79e-07,2.68,NOUN,"['K', 'EH1', 'G', 'Z']"
32301,kerri,4.79e-07,2.68,PROPN,"['K', 'EH1', 'R', 'IY0']"
32302,khanna,4.79e-07,2.68,PROPN,"['K', 'AE1', 'N', 'AH0']"
32303,kickass,4.79e-07,2.68,ADJ,"['K', 'IH1', 'K', 'AH0', 'S']"
32304,kickback,4.79e-07,2.68,VERB,"['K', 'IH1', 'K', 'B', 'AE2', 'K']"
32305,kinsman,4.79e-07,2.68,NOUN,"['K', 'IH1', 'N', 'Z', 'M', 'AE2', 'N']"
32306,kirin,4.79e-07,2.68,PROPN,"['K', 'IH1', 'R', 'IH0', 'N']"
32307,kowloon,4.79e-07,2.68,PROPN,"['K', 'AW1', 'L', 'AW2', 'N']"
32308,krauss,4.79e-07,2.68,PROPN,"['K', 'R', 'AW1', 'S']"
32309,kristine,4.79e-07,2.68,PROPN,"['K', 'R', 'IH0', 'S', 'T', 'IY1', 'N']"
32310,kuroda,4.79e-07,2.68,PROPN,"['K', 'ER0', 'OW1', 'D', 'AH0']"
32311,kyi,4.79e-07,2.68,PROPN,"['K', 'IY1']"
32312,laboured,4.79e-07,2.68,VERB,"['L', 'EY1', 'B', 'ER0', 'D']"
32313,laudable,4.79e-07,2.68,ADJ,"['L', 'AO1', 'D', 'AH0', 'B', 'AH0', 'L']"
32314,lessens,4.79e-07,2.68,VERB,"['L', 'EH1', 'S', 'AH0', 'N', 'Z']"
32315,león,4.79e-07,2.68,PROPN,"['L', 'IY1', 'AA0', 'N']"
32316,liberalisation,4.79e-07,2.68,NOUN,"['L', 'IH2', 'B', 'ER0', 'AH0', 'L', 'AH0', 'Z', 'EY1', 'SH', 'AH0', 'N']"
32317,liftoff,4.79e-07,2.68,NOUN,"['L', 'IH1', 'F', 'T', 'AO2', 'F']"
32318,lightfoot,4.79e-07,2.68,PROPN,"['L', 'AY1', 'T', 'F', 'UH2', 'T']"
32319,linnaeus,4.79e-07,2.68,NOUN,"['L', 'IH1', 'N', 'AH0', 'S']"
32320,liszt,4.79e-07,2.68,PROPN,"['L', 'IH1', 'S', 'T']"
32321,logarithmic,4.79e-07,2.68,ADJ,"['L', 'AA2', 'G', 'ER0', 'IH1', 'DH', 'M', 'IH0', 'K']"
32322,lowery,4.79e-07,2.68,PROPN,"['L', 'AW1', 'ER0', 'IY0']"
32323,ltte,4.79e-07,2.68,PROPN,"['T', 'L', 'IY1', 'T']"
32324,macroeconomics,4.79e-07,2.68,NOUN,"['M', 'AE2', 'K', 'R', 'OW0', 'EH0', 'K', 'AH0', 'N', 'AA1', 'M', 'IH0', 'K', 'S']"
32325,majlis,4.79e-07,2.68,PROPN,"['M', 'AE1', 'JH', 'L', 'IH0', 'S']"
32326,majorca,4.79e-07,2.68,PROPN,"['M', 'AY0', 'AO1', 'R', 'K', 'AH0']"
32327,manchin,4.79e-07,2.68,PROPN,"['M', 'AE1', 'N', 'CH', 'IH0', 'N']"
32328,mandi,4.79e-07,2.68,PROPN,"['M', 'AE1', 'N', 'D', 'IY0']"
32329,manors,4.79e-07,2.68,NOUN,"['M', 'AE1', 'N', 'ER0', 'Z']"
32330,mantras,4.79e-07,2.68,NOUN,"['M', 'AE1', 'N', 'T', 'R', 'AH0', 'Z']"
32331,marist,4.79e-07,2.68,PROPN,"['M', 'EH1', 'R', 'IH0', 'S', 'T']"
32332,marysville,4.79e-07,2.68,PROPN,"['M', 'EH1', 'R', 'IY0', 'Z', 'V', 'IH2', 'L']"
32333,mathers,4.79e-07,2.68,PROPN,"['M', 'AE1', 'DH', 'ER0', 'Z']"
32334,mclachlan,4.79e-07,2.68,PROPN,"['M', 'AH0', 'K', 'L', 'AA1', 'K', 'L', 'AH0', 'N']"
32335,mec,4.79e-07,2.68,PROPN,"['M', 'EH1', 'K']"
32336,megawatt,4.79e-07,2.68,NOUN,"['M', 'EH1', 'G', 'AH0', 'W', 'AA2', 'T']"
32337,meri,4.79e-07,2.68,NOUN,"['M', 'EH1', 'R', 'IY0']"
32338,mesozoic,4.79e-07,2.68,ADJ,"['M', 'EH2', 'S', 'AH0', 'Z', 'OW1', 'IH0', 'K']"
32339,metroid,4.79e-07,2.68,VERB,"['M', 'EH1', 'T', 'R', 'OY2', 'D']"
32340,midlothian,4.79e-07,2.68,PROPN,"['M', 'IH0', 'D', 'L', 'AA1', 'SH', 'AH0', 'N']"
32341,militarized,4.79e-07,2.68,ADJ,"['M', 'IH1', 'L', 'AH0', 'T', 'ER0', 'AY2', 'Z', 'D']"
32342,misinterpretation,4.79e-07,2.68,NOUN,"['M', 'IH0', 'S', 'IH0', 'N', 'T', 'ER2', 'P', 'R', 'AH0', 'T', 'EY1', 'SH', 'AH0', 'N']"
32343,mobbed,4.79e-07,2.68,VERB,"['M', 'AA1', 'B', 'D']"
32344,mobilised,4.79e-07,2.68,VERB,"['M', 'OW1', 'B', 'AH0', 'L', 'AH0', 'S', 'T']"
32345,moneys,4.79e-07,2.68,NOUN,"['M', 'AH1', 'N', 'IY0', 'Z']"
32346,morristown,4.79e-07,2.68,PROPN,"['M', 'AO1', 'R', 'AH0', 'S', 'T', 'AW2', 'N']"
32347,naively,4.79e-07,2.68,ADV,"['N', 'AA0', 'IY1', 'V', 'L', 'IY0']"
32348,nappies,4.79e-07,2.68,NOUN,"['N', 'AE1', 'P', 'IY0', 'Z']"
32349,narcissus,4.79e-07,2.68,NOUN,"['N', 'AA0', 'R', 'S', 'IH1', 'S', 'AH0', 'S']"
32350,nau,4.79e-07,2.68,PROPN,"['N', 'OW1']"
32351,neva,4.79e-07,2.68,VERB,"['N', 'EY1', 'V', 'AH0']"
32352,nightwing,4.79e-07,2.68,PROPN,"['N', 'AY1', 'T', 'W', 'IH2', 'NG']"
32353,northumbria,4.79e-07,2.68,PROPN,"['N', 'AO2', 'R', 'TH', 'AH0', 'N', 'B', 'R', 'IY1', 'M', 'AH0']"
32354,nouvelle,4.79e-07,2.68,NOUN,"['N', 'UW2', 'V', 'EH1', 'L']"
32355,npa,4.79e-07,2.68,PROPN,"['P', 'EY1', 'N']"
32356,obv,4.79e-07,2.68,VERB,"['AA1', 'B', 'V']"
32357,occipital,4.79e-07,2.68,ADJ,"['AA0', 'K', 'S', 'IH1', 'P', 'AH0', 'T', 'AH0', 'L']"
32358,ophthalmic,4.79e-07,2.68,ADJ,"['AA0', 'F', 'TH', 'AE1', 'L', 'M', 'IH0', 'K']"
32359,ordinating,4.79e-07,2.68,VERB,"['AO1', 'R', 'D', 'AH0', 'N', 'EY2', 'T', 'IH0', 'NG']"
32360,ostentatious,4.79e-07,2.68,ADJ,"['AA2', 'S', 'T', 'AH0', 'N', 'T', 'EY1', 'SH', 'AH0', 'S']"
32361,osteopathic,4.79e-07,2.68,ADJ,"['AA2', 'S', 'T', 'IY0', 'AH0', 'P', 'AE1', 'TH', 'IH0', 'K']"
32362,osx,4.79e-07,2.68,PROPN,"['AA1', 'K', 'S']"
32363,oversize,4.79e-07,2.68,ADJ,"['OW2', 'V', 'ER0', 'S', 'AY1', 'Z']"
32364,padlock,4.79e-07,2.68,NOUN,"['P', 'AE1', 'D', 'L', 'AA2', 'K']"
32365,palau,4.79e-07,2.68,PROPN,"['P', 'AE1', 'L', 'AW0']"
32366,paltrow,4.79e-07,2.68,PROPN,"['P', 'AE1', 'L', 'T', 'R', 'AW0']"
32367,panini,4.79e-07,2.68,PROPN,"['P', 'AA0', 'N', 'IY1', 'N', 'IY0']"
32368,paras,4.79e-07,2.68,NOUN,"['P', 'EH1', 'R', 'AH0', 'Z']"
32369,pasco,4.79e-07,2.68,PROPN,"['P', 'AA1', 'S', 'K', 'OW0']"
32370,patina,4.79e-07,2.68,PROPN,"['P', 'AH0', 'T', 'IY1', 'N', 'AH0']"
32371,pcos,4.79e-07,2.68,PROPN,"['P', 'AA1', 'K', 'S']"
32372,perf,4.79e-07,2.68,NOUN,"['P', 'ER1', 'F']"
32373,permeated,4.79e-07,2.68,VERB,"['P', 'ER1', 'M', 'IY0', 'EY2', 'T', 'IH0', 'D']"
32374,perspiration,4.79e-07,2.68,NOUN,"['P', 'ER2', 'S', 'P', 'ER0', 'EY1', 'SH', 'AH0', 'N']"
32375,phenotypic,4.79e-07,2.68,ADJ,"['F', 'IY2', 'N', 'AH0', 'T', 'IH1', 'P', 'IH0', 'K']"
32376,philippians,4.79e-07,2.68,PROPN,"['F', 'IH0', 'L', 'IH1', 'P', 'IY0', 'AH0', 'N', 'Z']"
32377,pina,4.79e-07,2.68,PROPN,"['P', 'IY1', 'N', 'AH0']"
32378,pirelli,4.79e-07,2.68,PROPN,"['P', 'IH0', 'R', 'EH1', 'L', 'IY0']"
32379,plagiarized,4.79e-07,2.68,VERB,"['P', 'L', 'EY1', 'JH', 'ER0', 'AY2', 'Z', 'D']"
32380,plasmid,4.79e-07,2.68,NOUN,"['P', 'L', 'AE1', 'S', 'M', 'AH0', 'D']"
32381,playthrough,4.79e-07,2.68,NOUN,"['P', 'L', 'EY1', 'TH', 'ER0', 'AH0']"
32382,pleaser,4.79e-07,2.68,NOUN,"['P', 'L', 'IY1', 'Z', 'ER0']"
32383,pliocene,4.79e-07,2.68,ADJ,"['P', 'L', 'AY1', 'AH0', 'S', 'IY2', 'N']"
32384,poach,4.79e-07,2.68,VERB,"['P', 'OW1', 'CH']"
32385,polices,4.79e-07,2.68,NOUN,"['P', 'AH0', 'L', 'IY1', 'S', 'IH0', 'Z']"
32386,policyholders,4.79e-07,2.68,NOUN,"['P', 'AA1', 'L', 'AH0', 'S', 'IY0', 'HH', 'OW2', 'L', 'D', 'ER0', 'Z']"
32387,pontifical,4.79e-07,2.68,ADJ,"['P', 'AA0', 'N', 'T', 'IH1', 'F', 'AH0', 'K', 'AH0', 'L']"
32388,postcolonial,4.79e-07,2.68,NOUN,"['P', 'OW0', 'S', 'T', 'K', 'OW0', 'L', 'P', 'IY1', 'AH0', 'N']"
32389,precluded,4.79e-07,2.68,VERB,"['P', 'R', 'IH0', 'K', 'L', 'UW1', 'D', 'IH0', 'D']"
32390,prez,4.79e-07,2.68,NOUN,"['P', 'R', 'EH1', 'Z']"
32391,prosecco,4.79e-07,2.68,NOUN,"['P', 'R', 'OW0', 'Z', 'EH1', 'K', 'OW0']"
32392,prostrate,4.79e-07,2.68,VERB,"['P', 'R', 'AA1', 'S', 'T', 'R', 'EY0', 'T']"
32393,pubes,4.79e-07,2.68,NOUN,"['P', 'Y', 'UW1', 'B', 'Z']"
32394,publicised,4.79e-07,2.68,VERB,"['P', 'AH1', 'B', 'L', 'IH0', 'S', 'AY2', 'Z', 'D']"
32395,pushover,4.79e-07,2.68,ADJ,"['P', 'UH1', 'SH', 'OW2', 'V', 'ER0']"
32396,quicksand,4.79e-07,2.68,VERB,"['K', 'W', 'IH1', 'K', 'S', 'AE2', 'N', 'D']"
32397,raincoat,4.79e-07,2.68,NOUN,"['R', 'EY1', 'N', 'K', 'OW2', 'T']"
32398,raine,4.79e-07,2.68,PROPN,"['R', 'EY1', 'N']"
32399,randal,4.79e-07,2.68,NOUN,"['R', 'AE1', 'N', 'D', 'AH0', 'L']"
32400,rasputin,4.79e-07,2.68,PROPN,"['R', 'AH0', 'S', 'P', 'Y', 'UW1', 'T', 'IH0', 'N']"
32401,reconnected,4.79e-07,2.68,VERB,"['R', 'IY0', 'K', 'AH0', 'N', 'EH1', 'K', 'T', 'IH0', 'D']"
32402,reconsidering,4.79e-07,2.68,VERB,"['R', 'IY2', 'K', 'AH0', 'N', 'S', 'IH1', 'D', 'ER0', 'IH0', 'NG']"
32403,redeveloped,4.79e-07,2.68,VERB,"['R', 'IY2', 'D', 'IH0', 'V', 'L', 'AH1', 'P', 'IH0', 'D']"
32404,refreshingly,4.79e-07,2.68,ADV,"['R', 'IY0', 'F', 'R', 'EH1', 'SH', 'IH0', 'NG', 'L', 'IY0']"
32405,refrigerate,4.79e-07,2.68,VERB,"['R', 'IH0', 'F', 'R', 'IH1', 'JH', 'ER0', 'EY2', 'T']"
32406,refutes,4.79e-07,2.68,VERB,"['R', 'IH0', 'F', 'Y', 'UW1', 'T', 'S']"
32407,reichstag,4.79e-07,2.68,PROPN,"['R', 'AY1', 'K', 'S', 'T', 'AE2', 'G']"
32408,reiss,4.79e-07,2.68,PROPN,"['R', 'AY1', 'S']"
32409,relativism,4.79e-07,2.68,NOUN,"['R', 'EH1', 'L', 'AH0', 'T', 'IH0', 'V', 'IH2', 'Z', 'AH0', 'M']"
32410,renata,4.79e-07,2.68,PROPN,"['R', 'AH0', 'N', 'AA1', 'T', 'AH0']"
32411,renato,4.79e-07,2.68,PROPN,"['R', 'EH0', 'N', 'AA1', 'T', 'OW0']"
32412,renditions,4.79e-07,2.68,NOUN,"['R', 'EH0', 'N', 'D', 'IH1', 'SH', 'AH0', 'N', 'Z']"
32413,repelling,4.79e-07,2.68,VERB,"['R', 'AH0', 'P', 'EH1', 'L', 'IH0', 'NG']"
32414,representational,4.79e-07,2.68,ADJ,"['R', 'EH2', 'P', 'R', 'AH0', 'Z', 'AH0', 'N', 'T', 'EY1', 'SH', 'AH0', 'N', 'AH0', 'L']"
32415,republicanism,4.79e-07,2.68,NOUN,"['R', 'IH0', 'P', 'AH1', 'B', 'L', 'IH0', 'K', 'AH0', 'N', 'IH2', 'Z', 'AH0', 'M']"
32416,restaurateur,4.79e-07,2.68,NOUN,"['R', 'EH2', 'S', 'T', 'ER0', 'AH0', 'T', 'ER1']"
32417,ribeiro,4.79e-07,2.68,PROPN,"['R', 'IY0', 'B', 'EH1', 'R', 'OW0']"
32418,rickety,4.79e-07,2.68,ADJ,"['R', 'IH1', 'K', 'AH0', 'T', 'IY0']"
32419,ricotta,4.79e-07,2.68,NOUN,"['R', 'IY0', 'K', 'AA1', 'T', 'AH0']"
32420,riddick,4.79e-07,2.68,PROPN,"['R', 'IH1', 'D', 'IH0', 'K']"
32421,ridership,4.79e-07,2.68,NOUN,"['R', 'AY1', 'D', 'ER0', 'SH', 'IH2', 'P']"
32422,rina,4.79e-07,2.68,PROPN,"['R', 'IY1', 'N', 'AH0']"
32423,rox,4.79e-07,2.68,PROPN,"['R', 'AA1', 'K', 'S']"
32424,ruger,4.79e-07,2.68,PROPN,"['R', 'UW1', 'G', 'ER0']"
32425,sacra,4.79e-07,2.68,NOUN,"['S', 'AE1', 'K', 'R', 'AH0']"
32426,saddens,4.79e-07,2.68,VERB,"['S', 'AE1', 'D', 'AH0', 'N', 'Z']"
32427,salinger,4.79e-07,2.68,PROPN,"['S', 'EY1', 'L', 'IH0', 'NG', 'ER0']"
32428,sappy,4.79e-07,2.68,ADJ,"['S', 'AE1', 'P', 'IY0']"
32429,sasquatch,4.79e-07,2.68,PROPN,"['S', 'AE1', 'S', 'K', 'W', 'AH0', 'TH']"
32430,saucers,4.79e-07,2.68,NOUN,"['S', 'AO1', 'S', 'ER0', 'Z']"
32431,saviors,4.79e-07,2.68,NOUN,"['S', 'EY1', 'V', 'Y', 'ER0', 'Z']"
32432,scofield,4.79e-07,2.68,PROPN,"['S', 'K', 'OW1', 'F', 'IY2', 'L', 'D']"
32433,semite,4.79e-07,2.68,PROPN,"['S', 'EH1', 'M', 'AY0', 'T']"
32434,sepulchre,4.79e-07,2.68,ADJ,"['S', 'IH0', 'P', 'AH1', 'K', 'L', 'ER0']"
32435,shallots,4.79e-07,2.68,NOUN,"['SH', 'AE1', 'L', 'AH0', 'T', 'S']"
32436,shifters,4.79e-07,2.68,NOUN,"['SH', 'IH1', 'F', 'T', 'ER0', 'Z']"
32437,shill,4.79e-07,2.68,NOUN,"['SH', 'IH1', 'L']"
32438,shins,4.79e-07,2.68,NOUN,"['SH', 'IH1', 'N', 'Z']"
32439,sich,4.79e-07,2.68,ADJ,"['S', 'IH1', 'CH']"
32440,siting,4.79e-07,2.68,VERB,"['S', 'AY1', 'T', 'IH0', 'NG']"
32441,sixpence,4.79e-07,2.68,NOUN,"['S', 'IH1', 'K', 'S', 'P', 'AH0', 'N', 'S']"
32442,skank,4.79e-07,2.68,PROPN,"['S', 'K', 'AE1', 'NG', 'K']"
32443,skateboards,4.79e-07,2.68,NOUN,"['S', 'K', 'EY1', 'T', 'B', 'AO2', 'R', 'D', 'Z']"
32444,skinhead,4.79e-07,2.68,NOUN,"['S', 'K', 'IH1', 'N', 'HH', 'EH2', 'D']"
32445,slats,4.79e-07,2.68,NOUN,"['S', 'L', 'AE1', 'T', 'S']"
32446,sneezed,4.79e-07,2.68,VERB,"['S', 'N', 'IY1', 'Z', 'D']"
32447,snorkel,4.79e-07,2.68,VERB,"['S', 'K', 'AO1', 'R', 'N', 'K', 'AH0', 'L']"
32448,solenoid,4.79e-07,2.68,PROPN,"['S', 'AA1', 'L', 'AH0', 'N', 'OY2', 'D']"
32449,sorties,4.79e-07,2.68,NOUN,"['S', 'AO1', 'R', 'T', 'IY0', 'Z']"
32450,spaulding,4.79e-07,2.68,PROPN,"['S', 'P', 'AO1', 'L', 'D', 'IH0', 'NG']"
32451,speer,4.79e-07,2.68,PROPN,"['S', 'P', 'IH1', 'R']"
32452,spinoza,4.79e-07,2.68,PROPN,"['S', 'P', 'IH0', 'N', 'OW1', 'Z', 'AH0']"
32453,splendidly,4.79e-07,2.68,ADV,"['S', 'P', 'L', 'EH1', 'N', 'D', 'AH0', 'D', 'L', 'IY0']"
32454,sprawled,4.79e-07,2.68,VERB,"['S', 'P', 'R', 'AO1', 'L', 'D']"
32455,spyder,4.79e-07,2.68,PROPN,"['S', 'P', 'AY1', 'D', 'ER0']"
32456,squaw,4.79e-07,2.68,NOUN,"['S', 'K', 'W', 'AO1']"
32457,stabilised,4.79e-07,2.68,VERB,"['S', 'T', 'EY1', 'B', 'AH0', 'L', 'AY2', 'Z', 'D']"
32458,staunton,4.79e-07,2.68,PROPN,"['S', 'T', 'AO1', 'N', 'T', 'AH0', 'N']"
32459,stiller,4.79e-07,2.68,PROPN,"['S', 'T', 'IH1', 'L', 'ER0']"
32460,stormont,4.79e-07,2.68,PROPN,"['S', 'T', 'AO1', 'R', 'M', 'OW0', 'N', 'T']"
32461,straighter,4.79e-07,2.68,ADJ,"['S', 'T', 'R', 'EY1', 'T', 'ER0']"
32462,striptease,4.79e-07,2.68,NOUN,"['S', 'T', 'R', 'IH1', 'P', 'T', 'IY2', 'Z']"
32463,suki,4.79e-07,2.68,PROPN,"['S', 'UW1', 'K', 'IY0']"
32464,sumerian,4.79e-07,2.68,PROPN,"['S', 'AH0', 'M', 'ER1', 'IY0', 'AH0', 'N']"
32465,supersede,4.79e-07,2.68,VERB,"['S', 'UW2', 'P', 'ER0', 'S', 'IY1', 'D']"
32466,sustainably,4.79e-07,2.68,ADV,"['S', 'AH1', 'S', 'T', 'AH0', 'N', 'AH0', 'B', 'L', 'IY0']"
32467,swimsuits,4.79e-07,2.68,NOUN,"['S', 'W', 'IH1', 'M', 'S', 'UW2', 'T', 'S']"
32468,swooped,4.79e-07,2.68,VERB,"['S', 'W', 'UW1', 'P', 'T']"
32469,tanganyika,4.79e-07,2.68,PROPN,"['T', 'AE0', 'NG', 'G', 'AH0', 'N', 'IH1', 'V', 'IY0', 'AH0', 'N']"
32470,tantric,4.79e-07,2.68,ADJ,"['T', 'AE1', 'N', 'T', 'R', 'IH0', 'K']"
32471,taoist,4.79e-07,2.68,ADJ,"['D', 'AW1', 'IH0', 'S', 'T']"
32472,tats,4.79e-07,2.68,NOUN,"['T', 'AE1', 'T', 'S']"
32473,taz,4.79e-07,2.68,PROPN,"['T', 'AA1', 'Z']"
32474,telegrams,4.79e-07,2.68,NOUN,"['T', 'EH1', 'L', 'AH0', 'G', 'R', 'AE2', 'M', 'Z']"
32475,telekom,4.79e-07,2.68,PROPN,"['T', 'EH1', 'L', 'AH0', 'K', 'AA0', 'M']"
32476,thais,4.79e-07,2.68,PROPN,"['T', 'AY1', 'Z']"
32477,theatrics,4.79e-07,2.68,NOUN,"['TH', 'IY1', 'T', 'R', 'IH0', 'K', 'S']"
32478,theodor,4.79e-07,2.68,PROPN,"['TH', 'IY1', 'AH0', 'D', 'ER0']"
32479,thermally,4.79e-07,2.68,ADV,"['TH', 'ER1', 'M', 'AH0', 'L', 'IY0']"
32480,ticketed,4.79e-07,2.68,VERB,"['T', 'IH1', 'K', 'AH0', 'T', 'IH0', 'D']"
32481,timon,4.79e-07,2.68,PROPN,"['T', 'AY1', 'M', 'AH0', 'N']"
32482,tipperary,4.79e-07,2.68,PROPN,"['T', 'IH1', 'P', 'ER0', 'EH2', 'R', 'IY0']"
32483,toda,4.79e-07,2.68,PROPN,"['T', 'OW1', 'D', 'AH0']"
32484,tormenting,4.79e-07,2.68,VERB,"['T', 'AO1', 'R', 'M', 'EH2', 'N', 'T', 'IH0', 'NG']"
32485,touche,4.79e-07,2.68,PROPN,"['T', 'UW1', 'SH']"
32486,tov,4.79e-07,2.68,NOUN,"['T', 'OW1', 'V']"
32487,toyed,4.79e-07,2.68,VERB,"['T', 'OY1', 'D']"
32488,trachea,4.79e-07,2.68,NOUN,"['T', 'R', 'EY1', 'K', 'IY0', 'AH0']"
32489,transitory,4.79e-07,2.68,ADJ,"['T', 'R', 'AE1', 'N', 'Z', 'AH0', 'T', 'AO2', 'R', 'IY0']"
32490,transparently,4.79e-07,2.68,ADV,"['T', 'R', 'AE0', 'N', 'S', 'P', 'EH1', 'R', 'AH0', 'N', 'T', 'L', 'IY0']"
32491,tribalism,4.79e-07,2.68,NOUN,"['T', 'R', 'AY1', 'B', 'AH0', 'L', 'IH0', 'Z', 'M']"
32492,trig,4.79e-07,2.68,PROPN,"['T', 'R', 'IH1', 'G']"
32493,truckload,4.79e-07,2.68,NOUN,"['T', 'R', 'AH1', 'K', 'L', 'OW2', 'D']"
32494,tua,4.79e-07,2.68,PROPN,"['T', 'UW1']"
32495,tyneside,4.79e-07,2.68,PROPN,"['T', 'AY1', 'N', 'S', 'AY2', 'D']"
32496,tyrol,4.79e-07,2.68,PROPN,"['T', 'AY1', 'R', 'AH0', 'L']"
32497,unattached,4.79e-07,2.68,ADJ,"['AH2', 'N', 'AH0', 'T', 'AE1', 'CH', 'T']"
32498,underlies,4.79e-07,2.68,VERB,"['AH2', 'N', 'D', 'ER0', 'L', 'AY1', 'Z']"
32499,unger,4.79e-07,2.68,PROPN,"['AH1', 'NG', 'G', 'ER0']"
32500,unmoved,4.79e-07,2.68,ADJ,"['AH0', 'N', 'M', 'UW1', 'V', 'D']"
32501,uplifted,4.79e-07,2.68,ADJ,"['AH1', 'P', 'L', 'IH0', 'F', 'T', 'IH0', 'D']"
32502,upshot,4.79e-07,2.68,NOUN,"['AH1', 'P', 'SH', 'AA2', 'T']"
32503,upsurge,4.79e-07,2.68,NOUN,"['AH1', 'P', 'S', 'ER2', 'JH']"
32504,uribe,4.79e-07,2.68,PROPN,"['Y', 'ER0', 'IY1', 'B', 'IY0']"
32505,valery,4.79e-07,2.68,PROPN,"['V', 'AE1', 'L', 'ER0', 'IY0']"
32506,vasco,4.79e-07,2.68,PROPN,"['V', 'AE1', 'S', 'K', 'OW0']"
32507,vcu,4.79e-07,2.68,PROPN,"['K', 'UW1', 'V', 'UW0']"
32508,virginian,4.79e-07,2.68,PROPN,"['V', 'ER0', 'JH', 'IH1', 'N', 'Y', 'AH0', 'N']"
32509,vivacious,4.79e-07,2.68,ADJ,"['V', 'AH0', 'V', 'EY1', 'SH', 'AH0', 'S']"
32510,vowing,4.79e-07,2.68,VERB,"['V', 'AW1', 'IH0', 'NG']"
32511,voyeur,4.79e-07,2.68,PROPN,"['V', 'OY2', 'Y', 'UW1', 'R']"
32512,warmup,4.79e-07,2.68,NOUN,"['W', 'AO1', 'R', 'M', 'AH2', 'P']"
32513,watermelons,4.79e-07,2.68,NOUN,"['W', 'AO1', 'T', 'ER0', 'M', 'EH2', 'L', 'AH0', 'N', 'Z']"
32514,weaned,4.79e-07,2.68,VERB,"['W', 'IY1', 'N', 'D']"
32515,wid,4.79e-07,2.68,PROPN,"['W', 'IH1', 'D']"
32516,willi,4.79e-07,2.68,PROPN,"['W', 'IH1', 'L', 'IY0']"
32517,winnebago,4.79e-07,2.68,PROPN,"['W', 'IH2', 'N', 'AH0', 'B', 'EY1', 'G', 'OW0']"
32518,wisp,4.79e-07,2.68,PROPN,"['W', 'IH1', 'S', 'P']"
32519,wold,4.79e-07,2.68,PROPN,"['W', 'OW1', 'L', 'D']"
32520,woolworths,4.79e-07,2.68,NOUN,"['W', 'UH1', 'L', 'W', 'ER2', 'TH', 'S']"
32521,xena,4.79e-07,2.68,PROPN,"['Z', 'IY1', 'N', 'AH0']"
32522,xerxes,4.79e-07,2.68,PROPN,"['Z', 'ER1', 'K', 'S', 'IY0', 'Z']"
32523,xue,4.79e-07,2.68,PROPN,"['Z', 'UW1']"
32524,yearling,4.79e-07,2.68,VERB,"['Y', 'ER1', 'L', 'IH0', 'NG']"
32525,zahra,4.79e-07,2.68,PROPN,"['Z', 'AA1', 'R', 'AH0']"
32526,zamora,4.79e-07,2.68,PROPN,"['Z', 'AH0', 'M', 'AO1', 'R', 'AH0']"
32527,zapata,4.79e-07,2.68,PROPN,"['Z', 'AA0', 'P', 'AA1', 'T', 'AH0']"
32528,zeiss,4.79e-07,2.68,PROPN,"['Z', 'AY1', 'S']"
32529,zhong,4.79e-07,2.68,PROPN,"['Z', 'AO1', 'NG']"
32530,zimmermann,4.79e-07,2.68,PROPN,"['Z', 'IH1', 'M', 'ER0', 'M', 'AH0', 'N']"
32531,abductions,4.68e-07,2.67,NOUN,"['AE0', 'B', 'D', 'AH1', 'K', 'SH', 'AH0', 'N', 'Z']"
32532,ably,4.68e-07,2.67,ADV,"['EY1', 'B', 'L', 'IY0']"
32533,acr,4.68e-07,2.67,PROPN,"['AE1', 'K', 'S']"
32534,agitating,4.68e-07,2.67,VERB,"['AE1', 'JH', 'AH0', 'T', 'EY2', 'T', 'IH0', 'NG']"
