,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
33644,wardrobes,4.47e-07,2.65,NOUN,"['W', 'AO1', 'R', 'D', 'R', 'OW2', 'B', 'Z']"
33645,waterside,4.47e-07,2.65,ADJ,"['W', 'AO1', 'T', 'ER0', 'S', 'AY2', 'D']"
33646,wattage,4.47e-07,2.65,NOUN,"['W', 'AA1', 'T', 'AH0', 'JH']"
33647,waxes,4.47e-07,2.65,VERB,"['W', 'AE1', 'K', 'S', 'IH0', 'Z']"
33648,wheelhouse,4.47e-07,2.65,NOUN,"['W', 'IY1', 'L', 'HH', 'AW2', 'S']"
33649,whiteley,4.47e-07,2.65,PROPN,"['W', 'AY1', 'T', 'L', 'IY0']"
33650,whitworth,4.47e-07,2.65,NOUN,"['W', 'IH1', 'T', 'W', 'ER2', 'TH']"
33651,williamstown,4.47e-07,2.65,PROPN,"['W', 'IH1', 'L', 'Y', 'AH0', 'M', 'S', 'T', 'AW2', 'N']"
33652,yucca,4.47e-07,2.65,NOUN,"['Y', 'AH1', 'K', 'AH0']"
33653,zaha,4.47e-07,2.65,PROPN,"['Z', 'AA1', 'HH', 'AH0']"
33654,zappa,4.47e-07,2.65,PROPN,"['Z', 'AE1', 'P', 'AH0']"
33655,abhor,4.37e-07,2.64,VERB,"['AE0', 'B', 'HH', 'AO1', 'R']"
33656,abreu,4.37e-07,2.64,PROPN,"['AH0', 'B', 'R', 'UW1']"
33657,accursed,4.37e-07,2.64,ADJ,"['AH0', 'K', 'ER1', 'S', 'T']"
33658,adaptor,4.37e-07,2.64,NOUN,"['AH0', 'D', 'AE1', 'P', 'T', 'ER0']"
33659,aegon,4.37e-07,2.64,PROPN,"['EY1', 'G', 'AA0', 'N']"
33660,aeon,4.37e-07,2.64,PROPN,"['EY1', 'OW0', 'AH0', 'N']"
33661,afterglow,4.37e-07,2.64,NOUN,"['AE1', 'F', 'T', 'ER0', 'G', 'L', 'OW2']"
33662,aghast,4.37e-07,2.64,ADJ,"['AH0', 'G', 'AE1', 'S', 'T']"
33663,agitate,4.37e-07,2.64,VERB,"['AE1', 'JH', 'AH0', 'T', 'EY2', 'T']"
33664,ags,4.37e-07,2.64,PROPN,"['AE1', 'G', 'Z']"
33665,alderson,4.37e-07,2.64,PROPN,"['AO1', 'L', 'D', 'ER0', 'S', 'AH0', 'N']"
33666,amador,4.37e-07,2.64,PROPN,"['AE1', 'M', 'AH0', 'D', 'AO2', 'R']"
33667,amoeba,4.37e-07,2.64,PROPN,"['AH0', 'M', 'IY1', 'B', 'AH0']"
33668,andalusia,4.37e-07,2.64,PROPN,"['AE2', 'N', 'D', 'AH0', 'L', 'UW1', 'ZH', 'AH0']"
33669,annuals,4.37e-07,2.64,NOUN,"['AE1', 'N', 'UW0', 'AH0', 'L', 'Z']"
33670,anselm,4.37e-07,2.64,PROPN,"['AE1', 'N', 'S', 'EH0', 'L', 'M']"
33671,antimatter,4.37e-07,2.64,NOUN,"['AE0', 'T', 'AY0', 'M', 'AE1', 'T', 'ER0']"
33672,append,4.37e-07,2.64,VERB,"['AH0', 'P', 'EH1', 'N', 'D']"
33673,appraisers,4.37e-07,2.64,NOUN,"['AH0', 'P', 'R', 'EY1', 'Z', 'ER0', 'Z']"
33674,arie,4.37e-07,2.64,PROPN,"['EH1', 'R', 'IY0']"
33675,arnett,4.37e-07,2.64,PROPN,"['AA0', 'R', 'N', 'EH1', 'T']"
33676,aspirational,4.37e-07,2.64,ADJ,"['AE2', 'S', 'P', 'ER0', 'EY1', 'SH', 'AH0', 'N', 'AH0', 'L']"
33677,atmos,4.37e-07,2.64,NOUN,"['AE1', 'T', 'M', 'OW0', 'S']"
33678,australis,4.37e-07,2.64,NOUN,"['AO1', 'S', 'T', 'R', 'AH0', 'L', 'IH0', 'S']"
33679,automaker,4.37e-07,2.64,NOUN,"['AO1', 'T', 'OW0', 'M', 'EY2', 'K', 'ER0']"
33680,autonomously,4.37e-07,2.64,ADV,"['AO2', 'T', 'AA1', 'N', 'OW0', 'M', 'AH0', 'S', 'L', 'IY0']"
33681,auxiliaries,4.37e-07,2.64,NOUN,"['AA0', 'K', 'S', 'IH1', 'L', 'Y', 'ER0', 'IY0', 'Z']"
33682,awp,4.37e-07,2.64,PROPN,"['AA1', 'P']"
33683,ayrton,4.37e-07,2.64,PROPN,"['AO1', 'R', 'T', 'AH0', 'N']"
33684,backpacker,4.37e-07,2.64,NOUN,"['B', 'AE1', 'K', 'P', 'EY2', 'K', 'ER0']"
33685,baidu,4.37e-07,2.64,PROPN,"['B', 'EY1', 'D', 'UW0']"
33686,baka,4.37e-07,2.64,PROPN,"['B', 'AA1', 'K', 'AH0']"
33687,bani,4.37e-07,2.64,PROPN,"['B', 'AA1', 'N', 'IY0']"
33688,bankstown,4.37e-07,2.64,PROPN,"['B', 'AE1', 'NG', 'K', 'S', 'T', 'AW2', 'N']"
33689,bared,4.37e-07,2.64,VERB,"['B', 'EH1', 'R', 'D']"
33690,bariatric,4.37e-07,2.64,ADJ,"['B', 'EH2', 'R', 'IY0', 'AE1', 'T', 'IH0', 'K']"
33691,basu,4.37e-07,2.64,PROPN,"['B', 'AA1', 'S', 'UW0']"
33692,bedbugs,4.37e-07,2.64,NOUN,"['B', 'EH1', 'D', 'B', 'AH0', 'G', 'Z']"
33693,bedded,4.37e-07,2.64,VERB,"['B', 'EH1', 'D', 'IH0', 'D']"
33694,bedridden,4.37e-07,2.64,ADJ,"['B', 'EH1', 'D', 'R', 'IH2', 'D', 'AH0', 'N']"
33695,berners,4.37e-07,2.64,NOUN,"['B', 'ER1', 'N', 'ER0', 'Z']"
33696,bild,4.37e-07,2.64,VERB,"['B', 'IH1', 'L', 'D']"
33697,binance,4.37e-07,2.64,NOUN,"['B', 'AY1', 'N', 'AH0', 'N', 'S']"
33698,birding,4.37e-07,2.64,NOUN,"['B', 'ER1', 'D', 'IH0', 'NG']"
33699,bleh,4.37e-07,2.64,PROPN,"['B', 'L', 'IY1']"
33700,blige,4.37e-07,2.64,PROPN,"['B', 'L', 'AY1', 'JH']"
33701,blushed,4.37e-07,2.64,VERB,"['B', 'L', 'AH1', 'SH', 'T']"
33702,bombarding,4.37e-07,2.64,VERB,"['B', 'AA0', 'M', 'B', 'AA1', 'R', 'D', 'IH0', 'NG']"
33703,borgia,4.37e-07,2.64,PROPN,"['B', 'AO1', 'R', 'JH', 'AH0']"
33704,boulogne,4.37e-07,2.64,PROPN,"['B', 'OW0', 'L', 'OW1', 'N', 'IY0']"
33705,brecon,4.37e-07,2.64,PROPN,"['B', 'R', 'IY1', 'K', 'AH0', 'N']"
33706,broadcasted,4.37e-07,2.64,VERB,"['B', 'R', 'AO1', 'D', 'K', 'AE2', 'S', 'T', 'IH0', 'D']"
33707,bronzer,4.37e-07,2.64,NOUN,"['B', 'R', 'AA1', 'N', 'Z', 'ER0']"
33708,caldera,4.37e-07,2.64,NOUN,"['K', 'AE2', 'L', 'D', 'EH1', 'R', 'AH0']"
33709,calvinist,4.37e-07,2.64,PROPN,"['K', 'AE1', 'L', 'V', 'AH0', 'N', 'AH0', 'S', 'T']"
33710,capitan,4.37e-07,2.64,PROPN,"['K', 'AE1', 'P', 'IH0', 'T', 'AH0', 'N']"
33711,carpe,4.37e-07,2.64,VERB,"['K', 'AA1', 'R', 'P']"
33712,carrollton,4.37e-07,2.64,PROPN,"['K', 'EH1', 'R', 'AH0', 'L', 'T', 'AH0', 'N']"
33713,cataclysm,4.37e-07,2.64,PROPN,"['K', 'AE1', 'T', 'AH0', 'K', 'L', 'IH2', 'S', 'AH0', 'M']"
33714,catapulted,4.37e-07,2.64,VERB,"['K', 'AE1', 'T', 'AH0', 'P', 'AH2', 'L', 'T', 'IH0', 'D']"
33715,cavani,4.37e-07,2.64,PROPN,"['K', 'AA0', 'V', 'AA1', 'N', 'IY0']"
33716,cdma,4.37e-07,2.64,NOUN,"['S', 'K', 'IY1', 'M', 'AH0']"
33717,chaise,4.37e-07,2.64,NOUN,"['SH', 'EY1', 'Z']"
33718,chakras,4.37e-07,2.64,NOUN,"['CH', 'AA1', 'K', 'R', 'AH0', 'Z']"
33719,characterise,4.37e-07,2.64,VERB,"['CH', 'EH1', 'R', 'AH0', 'K', 'T', 'ER0', 'AY2', 'Z']"
33720,chautauqua,4.37e-07,2.64,PROPN,"['SH', 'AH0', 'T', 'AO1', 'K', 'W', 'AH0']"
33721,chiba,4.37e-07,2.64,PROPN,"['CH', 'IY1', 'B', 'AH0']"
33722,childers,4.37e-07,2.64,NOUN,"['CH', 'IH1', 'L', 'D', 'ER0', 'Z']"
33723,choco,4.37e-07,2.64,PROPN,"['CH', 'OW1', 'K', 'OW1']"
33724,chronograph,4.37e-07,2.64,NOUN,"['K', 'R', 'AA1', 'N', 'AH0', 'G', 'R', 'AE2', 'F']"
33725,clairvoyant,4.37e-07,2.64,ADJ,"['K', 'L', 'EH0', 'R', 'V', 'OY1', 'AH0', 'N', 'T']"
33726,clarita,4.37e-07,2.64,PROPN,"['K', 'L', 'AA0', 'R', 'IY1', 'T', 'AH0']"
33727,clarks,4.37e-07,2.64,PROPN,"['K', 'L', 'AA1', 'R', 'K', 'S']"
33728,coldness,4.37e-07,2.64,NOUN,"['K', 'OW1', 'L', 'D', 'N', 'AH0', 'S']"
33729,coleslaw,4.37e-07,2.64,NOUN,"['K', 'OW1', 'L', 'S', 'L', 'AA2']"
33730,collard,4.37e-07,2.64,PROPN,"['K', 'AA1', 'L', 'ER0', 'D']"
33731,commercialized,4.37e-07,2.64,VERB,"['K', 'AH0', 'M', 'ER1', 'SH', 'AH0', 'L', 'AY2', 'Z', 'D']"
33732,communicators,4.37e-07,2.64,NOUN,"['K', 'AH0', 'M', 'Y', 'UW1', 'N', 'AH0', 'K', 'EY0', 'T', 'ER0', 'Z']"
33733,conceptualized,4.37e-07,2.64,VERB,"['K', 'AH0', 'N', 'S', 'EH1', 'P', 'CH', 'AH0', 'W', 'AH0', 'L', 'AY2', 'Z', 'D']"
33734,condensing,4.37e-07,2.64,VERB,"['K', 'AH0', 'N', 'D', 'EH1', 'N', 'S', 'IH0', 'NG']"
33735,condoned,4.37e-07,2.64,VERB,"['K', 'AH0', 'N', 'D', 'OW1', 'N', 'D']"
33736,connaught,4.37e-07,2.64,NOUN,"['K', 'AA1', 'N', 'AO0', 'T']"
33737,contemptuous,4.37e-07,2.64,ADJ,"['K', 'AH0', 'N', 'T', 'EH1', 'M', 'P', 'CH', 'UW0', 'AH0', 'S']"
33738,corvallis,4.37e-07,2.64,PROPN,"['K', 'AO2', 'R', 'V', 'AE1', 'L', 'IH0', 'S']"
33739,cosmetology,4.37e-07,2.64,NOUN,"['K', 'AA2', 'Z', 'M', 'AH0', 'T', 'AA1', 'L', 'AH0', 'JH', 'IY0']"
33740,counterintelligence,4.37e-07,2.64,NOUN,"['K', 'AW2', 'N', 'T', 'ER0', 'IH0', 'N', 'T', 'EH1', 'L', 'IH0', 'JH', 'AH0', 'N', 'S']"
33741,countertop,4.37e-07,2.64,NOUN,"['K', 'AW1', 'N', 'T', 'ER0', 'T', 'AA2', 'P']"
33742,courtier,4.37e-07,2.64,NOUN,"['K', 'AO1', 'R', 'T', 'IY0', 'ER0']"
33743,crag,4.37e-07,2.64,NOUN,"['K', 'R', 'AE1', 'G']"
33744,crystallization,4.37e-07,2.64,NOUN,"['K', 'R', 'IH2', 'S', 'T', 'AH0', 'L', 'AH0', 'Z', 'EY1', 'SH', 'AH0', 'N']"
33745,cultivar,4.37e-07,2.64,NOUN,"['K', 'AH1', 'L', 'T', 'IH0', 'V', 'AA2', 'R']"
33746,dachshund,4.37e-07,2.64,NOUN,"['D', 'AA1', 'K', 'S', 'HH', 'UH2', 'N', 'D']"
33747,dagenham,4.37e-07,2.64,PROPN,"['D', 'AE1', 'G', 'AH0', 'N', 'HH', 'AE2', 'M']"
33748,damm,4.37e-07,2.64,ADJ,"['D', 'AE1', 'M']"
33749,dampened,4.37e-07,2.64,VERB,"['D', 'AE1', 'M', 'P', 'AH0', 'N', 'D']"
33750,dastardly,4.37e-07,2.64,ADJ,"['D', 'AE1', 'S', 'T', 'ER0', 'D', 'L', 'IY0']"
33751,dawns,4.37e-07,2.64,VERB,"['D', 'AO1', 'N', 'Z']"
33752,deadpan,4.37e-07,2.64,ADJ,"['D', 'EH1', 'D', 'P', 'AE2', 'N']"
33753,decibels,4.37e-07,2.64,NOUN,"['D', 'EH1', 'S', 'AH0', 'B', 'AH0', 'L', 'Z']"
33754,deeming,4.37e-07,2.64,VERB,"['D', 'IY1', 'M', 'IH0', 'NG']"
33755,delinquents,4.37e-07,2.64,NOUN,"['D', 'IH0', 'L', 'IH1', 'NG', 'K', 'W', 'AH0', 'N', 'T', 'S']"
33756,delorean,4.37e-07,2.64,ADJ,"['D', 'AH0', 'L', 'AO1', 'R', 'IY0', 'AH0', 'N']"
33757,desecrated,4.37e-07,2.64,VERB,"['D', 'EH0', 'Z', 'AH0', 'K', 'R', 'EY1', 'T', 'IH0', 'D']"
33758,detonating,4.37e-07,2.64,VERB,"['D', 'EH1', 'T', 'AH0', 'N', 'EY2', 'T', 'IH0', 'NG']"
33759,detours,4.37e-07,2.64,NOUN,"['D', 'IH0', 'T', 'UH1', 'R', 'Z']"
33760,dewy,4.37e-07,2.64,ADJ,"['D', 'UW1', 'IY0']"
33761,dilly,4.37e-07,2.64,ADV,"['D', 'IH1', 'L', 'IY0']"
33762,dimitrov,4.37e-07,2.64,PROPN,"['D', 'IH0', 'M', 'IH1', 'T', 'R', 'AA0', 'V']"
33763,dings,4.37e-07,2.64,NOUN,"['D', 'IH1', 'NG', 'Z']"
33764,dionysus,4.37e-07,2.64,PROPN,"['D', 'AY1', 'AH0', 'N', 'AH0', 'S', 'AH0', 'S']"
33765,discontinuous,4.37e-07,2.64,ADJ,"['D', 'IH2', 'S', 'K', 'AH0', 'N', 'T', 'IH1', 'N', 'Y', 'UW0', 'AH0', 'S']"
33766,docklands,4.37e-07,2.64,NOUN,"['D', 'AA1', 'K', 'L', 'AH0', 'N', 'D', 'Z']"
33767,dolomite,4.37e-07,2.64,PROPN,"['D', 'OW1', 'L', 'AH0', 'M', 'AY2', 'T']"
33768,dominatrix,4.37e-07,2.64,NOUN,"['D', 'AA2', 'M', 'AH0', 'N', 'AE1', 'T', 'R', 'IH0', 'K', 'S']"
33769,dou,4.37e-07,2.64,NOUN,"['D', 'UW1']"
33770,doze,4.37e-07,2.64,VERB,"['D', 'OW1', 'Z']"
33771,düsseldorf,4.37e-07,2.64,PROPN,"['D', 'UW1', 'S', 'AH0', 'L', 'D', 'AO2', 'R', 'F']"
33772,eamon,4.37e-07,2.64,PROPN,"['IY1', 'M', 'AH0', 'N']"
33773,eichmann,4.37e-07,2.64,PROPN,"['AY1', 'K', 'M', 'AH0', 'N']"
33774,elaborates,4.37e-07,2.64,VERB,"['IH0', 'L', 'AE1', 'B', 'ER0', 'EY2', 'T', 'S']"
33775,elongation,4.37e-07,2.64,NOUN,"['IY2', 'L', 'AO0', 'NG', 'G', 'EY1', 'SH', 'AH0', 'N']"
33776,embiid,4.37e-07,2.64,VERB,"['EH0', 'M', 'B', 'IY1', 'D']"
33777,emmerdale,4.37e-07,2.64,ADJ,"['EH1', 'M', 'D', 'R', 'EY2', 'L']"
33778,enlists,4.37e-07,2.64,VERB,"['EH0', 'N', 'L', 'IH1', 'S', 'T', 'S']"
33779,enthused,4.37e-07,2.64,ADJ,"['IH0', 'N', 'TH', 'UW1', 'Z', 'D']"
33780,erases,4.37e-07,2.64,VERB,"['IH0', 'R', 'EY1', 'S', 'IH0', 'Z']"
33781,euripides,4.37e-07,2.64,PROPN,"['Y', 'UH1', 'R', 'AH0', 'P', 'AH0', 'D', 'AH0', 'S']"
33782,exasperation,4.37e-07,2.64,NOUN,"['EH2', 'K', 'S', 'AE2', 'S', 'P', 'ER0', 'EY1', 'SH', 'AH0', 'N']"
33783,excelling,4.37e-07,2.64,VERB,"['EH0', 'K', 'S', 'EH1', 'L', 'IH0', 'NG']"
33784,exoskeleton,4.37e-07,2.64,PROPN,"['EH2', 'K', 'S', 'OW0', 'S', 'K', 'EH1', 'L', 'AH0', 'T', 'AH0', 'N']"
33785,expropriation,4.37e-07,2.64,NOUN,"['EH2', 'K', 'S', 'P', 'R', 'OW2', 'P', 'R', 'IY0', 'EY1', 'SH', 'AH0', 'N']"
33786,extinguishers,4.37e-07,2.64,NOUN,"['IH0', 'K', 'S', 'T', 'IH1', 'NG', 'G', 'W', 'IH0', 'SH', 'ER0', 'Z']"
33787,extruded,4.37e-07,2.64,VERB,"['IH0', 'K', 'S', 'T', 'R', 'UW1', 'D', 'AH0', 'D']"
33788,falafel,4.37e-07,2.64,NOUN,"['F', 'AH0', 'L', 'AA1', 'F', 'AH0', 'L']"
33789,fallacious,4.37e-07,2.64,ADJ,"['F', 'AH0', 'L', 'EY1', 'SH', 'AH0', 'S']"
33790,falstaff,4.37e-07,2.64,PROPN,"['F', 'AO1', 'L', 'S', 'T', 'AE2', 'F']"
33791,famines,4.37e-07,2.64,NOUN,"['F', 'AE1', 'M', 'AH0', 'N', 'Z']"
33792,fanboys,4.37e-07,2.64,NOUN,"['F', 'AE1', 'N', 'B', 'OY0', 'Z']"
33793,fasted,4.37e-07,2.64,VERB,"['F', 'AE1', 'S', 'T', 'IH0', 'D']"
33794,fastidious,4.37e-07,2.64,ADJ,"['F', 'AE0', 'S', 'T', 'IH1', 'D', 'IY0', 'AH0', 'S']"
33795,fealty,4.37e-07,2.64,NOUN,"['F', 'IY1', 'AH0', 'L', 'T', 'IY0']"
33796,federalists,4.37e-07,2.64,NOUN,"['F', 'EH1', 'D', 'ER0', 'AH0', 'L', 'IH0', 'S', 'T', 'S']"
33797,fido,4.37e-07,2.64,PROPN,"['F', 'AY1', 'D', 'OW0']"
33798,filial,4.37e-07,2.64,ADJ,"['F', 'IH1', 'L', 'IY0', 'AH0', 'L']"
33799,flaccid,4.37e-07,2.64,ADJ,"['F', 'L', 'AE1', 'K', 'S', 'IH0', 'D']"
33800,flagpole,4.37e-07,2.64,NOUN,"['F', 'L', 'AE1', 'G', 'P', 'OW2', 'L']"
33801,flamethrower,4.37e-07,2.64,NOUN,"['F', 'L', 'EY1', 'M', 'HH', 'AA2', 'R', 'W', 'ER0']"
33802,florists,4.37e-07,2.64,NOUN,"['F', 'L', 'AO1', 'R', 'IH0', 'S', 'T', 'S']"
33803,fogg,4.37e-07,2.64,PROPN,"['F', 'AA1', 'G']"
33804,footpaths,4.37e-07,2.64,NOUN,"['F', 'UH1', 'T', 'P', 'AE2', 'TH', 'S']"
33805,forays,4.37e-07,2.64,NOUN,"['F', 'AO1', 'R', 'EY0', 'Z']"
33806,freda,4.37e-07,2.64,PROPN,"['F', 'R', 'EH1', 'D']"
33807,freeland,4.37e-07,2.64,PROPN,"['F', 'R', 'IY1', 'L', 'AH0', 'N', 'D']"
33808,freezers,4.37e-07,2.64,NOUN,"['F', 'R', 'IY1', 'Z', 'ER0', 'Z']"
33809,garnished,4.37e-07,2.64,VERB,"['G', 'AA1', 'R', 'N', 'IH0', 'SH', 'T']"
33810,gastronomy,4.37e-07,2.64,NOUN,"['G', 'AE0', 'S', 'T', 'R', 'AA1', 'N', 'AH0', 'M', 'IY0']"
33811,gauls,4.37e-07,2.64,PROPN,"['G', 'AO1', 'L', 'Z']"
33812,gazprom,4.37e-07,2.64,PROPN,"['G', 'AE1', 'Z', 'P', 'R', 'AA2', 'M']"
33813,generalised,4.37e-07,2.64,ADJ,"['JH', 'EH1', 'N', 'ER0', 'AH0', 'L', 'AH0', 'S', 'T']"
33814,generics,4.37e-07,2.64,NOUN,"['JH', 'AH0', 'N', 'EH1', 'R', 'IH0', 'K', 'S']"
33815,genteel,4.37e-07,2.64,ADJ,"['JH', 'EH0', 'N', 'T', 'IY1', 'L']"
33816,geographers,4.37e-07,2.64,NOUN,"['G', 'IY1', 'AH0', 'G', 'R', 'EY2', 'F', 'ER0', 'Z']"
33817,geotechnical,4.37e-07,2.64,ADJ,"['JH', 'IY2', 'AH0', 'T', 'EH1', 'K', 'N', 'IH0', 'K', 'AH0', 'L']"
33818,gesturing,4.37e-07,2.64,VERB,"['JH', 'EH1', 'S', 'CH', 'ER0', 'IH0', 'NG']"
33819,ghani,4.37e-07,2.64,PROPN,"['G', 'AA1', 'N', 'IY0']"
33820,glenwood,4.37e-07,2.64,PROPN,"['G', 'L', 'EH1', 'N', 'W', 'UH2', 'D']"
33821,glib,4.37e-07,2.64,ADJ,"['G', 'L', 'IH1', 'B']"
33822,glorification,4.37e-07,2.64,NOUN,"['G', 'L', 'AO2', 'R', 'AH0', 'F', 'IH0', 'K', 'EY1', 'SH', 'AH0', 'N']"
33823,goshen,4.37e-07,2.64,PROPN,"['G', 'OW1', 'SH', 'IH0', 'N']"
33824,govan,4.37e-07,2.64,PROPN,"['G', 'OW1', 'V', 'AH0', 'N']"
33825,grands,4.37e-07,2.64,NOUN,"['G', 'R', 'AE1', 'N', 'D', 'Z']"
33826,gratuity,4.37e-07,2.64,NOUN,"['G', 'R', 'AH0', 'T', 'UW1', 'IH0', 'T', 'IY0']"
33827,groningen,4.37e-07,2.64,PROPN,"['G', 'R', 'AA1', 'N', 'IH0', 'NG', 'AH0', 'N']"
33828,growled,4.37e-07,2.64,VERB,"['G', 'R', 'AW1', 'L', 'D']"
33829,gumball,4.37e-07,2.64,PROPN,"['G', 'AH1', 'M', 'B', 'AH0', 'L']"
33830,haggling,4.37e-07,2.64,VERB,"['HH', 'AE1', 'G', 'AH0', 'L', 'IH0', 'NG']"
33831,hairdressing,4.37e-07,2.64,NOUN,"['HH', 'EH1', 'R', 'D', 'R', 'EH2', 'S', 'IH0', 'NG']"
33832,handshakes,4.37e-07,2.64,NOUN,"['HH', 'AE1', 'N', 'D', 'SH', 'EY2', 'K', 'S']"
33833,hardens,4.37e-07,2.64,VERB,"['HH', 'AA1', 'R', 'D', 'AH0', 'N', 'Z']"
33834,harker,4.37e-07,2.64,PROPN,"['HH', 'AA1', 'R', 'K', 'ER0']"
33835,harkness,4.37e-07,2.64,NOUN,"['HH', 'AA1', 'R', 'K', 'N', 'AH0', 'S']"
33836,harv,4.37e-07,2.64,PROPN,"['HH', 'AA1', 'R', 'V']"
33837,haye,4.37e-07,2.64,VERB,"['HH', 'EY1']"
33838,headstones,4.37e-07,2.64,NOUN,"['HH', 'EH1', 'D', 'S', 'T', 'OW2', 'N', 'Z']"
33839,heartbreaker,4.37e-07,2.64,NOUN,"['HH', 'AA1', 'R', 'T', 'B', 'IY2', 'K', 'ER0']"
33840,hemorrhoids,4.37e-07,2.64,NOUN,"['HH', 'EH1', 'M', 'ER0', 'OY2', 'D', 'Z']"
33841,henshaw,4.37e-07,2.64,PROPN,"['HH', 'EH1', 'N', 'SH', 'AO2']"
33842,herbalife,4.37e-07,2.64,PROPN,"['HH', 'ER1', 'B', 'AH0', 'L', 'AY2', 'F']"
33843,herders,4.37e-07,2.64,NOUN,"['HH', 'ER1', 'D', 'ER0', 'Z']"
33844,hertford,4.37e-07,2.64,PROPN,"['HH', 'ER1', 'T', 'F', 'ER0', 'D']"
33845,hiphop,4.37e-07,2.64,PROPN,"['HH', 'IH1', 'P', 'AO0']"
33846,histamine,4.37e-07,2.64,NOUN,"['HH', 'IH1', 'S', 'T', 'AH0', 'M', 'IY2', 'N']"
33847,hitchhiking,4.37e-07,2.64,VERB,"['HH', 'IH1', 'CH', 'HH', 'AY2', 'K', 'IH0', 'NG']"
33848,hobbyists,4.37e-07,2.64,NOUN,"['HH', 'AA1', 'B', 'IY0', 'IH0', 'S', 'T', 'S']"
33849,hoosier,4.37e-07,2.64,PROPN,"['HH', 'UW1', 'ZH', 'ER0']"
33850,hsa,4.37e-07,2.64,PROPN,"['SH', 'AA1']"
33851,humanely,4.37e-07,2.64,ADV,"['HH', 'Y', 'UW0', 'M', 'EY1', 'N', 'L', 'IY0']"
33852,hustled,4.37e-07,2.64,VERB,"['HH', 'AH1', 'S', 'AH0', 'L', 'D']"
33853,huw,4.37e-07,2.64,PROPN,"['HH', 'UW1']"
33854,hynes,4.37e-07,2.64,PROPN,"['HH', 'AY1', 'N', 'Z']"
33855,hyphen,4.37e-07,2.64,ADV,"['HH', 'AY1', 'F', 'AH0', 'N']"
33856,ides,4.37e-07,2.64,NOUN,"['AY1', 'D', 'Z']"
33857,igloo,4.37e-07,2.64,PROPN,"['IH1', 'G', 'L', 'UW0']"
33858,imessage,4.37e-07,2.64,PROPN,"['IH0', 'M', 'EH1', 'S', 'IH0', 'JH']"
33859,impregnable,4.37e-07,2.64,ADJ,"['IH0', 'M', 'P', 'R', 'EH1', 'G', 'N', 'AH0', 'B', 'AH0', 'L']"
33860,impressionism,4.37e-07,2.64,NOUN,"['IH0', 'M', 'P', 'R', 'EH1', 'SH', 'AH0', 'N', 'IH2', 'Z', 'AH0', 'M']"
33861,indecency,4.37e-07,2.64,NOUN,"['IH0', 'N', 'D', 'IY1', 'S', 'AH0', 'N', 'S', 'IY0']"
33862,indentation,4.37e-07,2.64,NOUN,"['IH0', 'N', 'D', 'EH2', 'N', 'T', 'EY1', 'SH', 'AH0', 'N']"
33863,inebriated,4.37e-07,2.64,ADJ,"['IH0', 'N', 'EH1', 'B', 'R', 'IY0', 'EY2', 'T', 'AH0', 'D']"
33864,insipid,4.37e-07,2.64,ADJ,"['IH1', 'N', 'S', 'AY2', 'P', 'T']"
33865,intercollegiate,4.37e-07,2.64,ADJ,"['IH2', 'N', 'T', 'ER0', 'K', 'AH0', 'L', 'IY1', 'JH', 'AH0', 'T']"
33866,interdependent,4.37e-07,2.64,ADJ,"['IH2', 'N', 'T', 'ER0', 'D', 'IH0', 'P', 'EH1', 'N', 'D', 'AH0', 'N', 'T']"
33867,itineraries,4.37e-07,2.64,NOUN,"['AY0', 'T', 'IH1', 'N', 'ER0', 'EH2', 'R', 'IY0', 'Z']"
33868,jiffy,4.37e-07,2.64,PROPN,"['JH', 'IH1', 'F', 'IY0']"
33869,jor,4.37e-07,2.64,PROPN,"['JH', 'AO1', 'R']"
33870,kamara,4.37e-07,2.64,PROPN,"['K', 'AA0', 'M', 'AA1', 'R', 'AH0']"
33871,kanpur,4.37e-07,2.64,PROPN,"['K', 'AE1', 'N', 'P', 'ER0']"
33872,karting,4.37e-07,2.64,NOUN,"['K', 'AA1', 'R', 'T', 'IH0', 'NG']"
33873,karzai,4.37e-07,2.64,PROPN,"['K', 'AA1', 'R', 'Z', 'EY2']"
33874,keir,4.37e-07,2.64,PROPN,"['K', 'IY1', 'R']"
33875,kemper,4.37e-07,2.64,PROPN,"['K', 'EH1', 'M', 'P', 'ER0']"
33876,ketone,4.37e-07,2.64,NOUN,"['K', 'IY1', 'T', 'OW0', 'N']"
33877,kiko,4.37e-07,2.64,PROPN,"['K', 'IY1', 'K', 'OW0']"
33878,kimber,4.37e-07,2.64,PROPN,"['K', 'IH1', 'M', 'B', 'ER0']"
33879,kingsbury,4.37e-07,2.64,PROPN,"['K', 'IH1', 'NG', 'Z', 'B', 'EH2', 'R', 'IY0']"
33880,knackered,4.37e-07,2.64,ADJ,"['N', 'AE1', 'K', 'ER0', 'D']"
33881,komodo,4.37e-07,2.64,PROPN,"['K', 'AH0', 'M', 'OW1', 'D', 'OW0']"
33882,kunis,4.37e-07,2.64,PROPN,"['K', 'Y', 'UW1', 'N', 'IH0', 'S']"
33883,lagi,4.37e-07,2.64,PROPN,"['L', 'AA1', 'JH', 'IY0']"
33884,lah,4.37e-07,2.64,VERB,"['L', 'AA1']"
33885,lancers,4.37e-07,2.64,NOUN,"['L', 'AE1', 'N', 'S', 'ER0', 'Z']"
