,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
31868,inalienable,4.9e-07,2.69,ADJ,"['IH0', 'N', 'EY1', 'L', 'Y', 'AH0', 'N', 'AH0', 'B', 'AH0', 'L']"
31869,incisions,4.9e-07,2.69,NOUN,"['IH0', 'N', 'S', 'IH1', 'ZH', 'AH0', 'N', 'Z']"
31870,incongruous,4.9e-07,2.69,ADJ,"['IH0', 'NG', 'K', 'AO1', 'NG', 'R', 'UW0', 'AH0', 'S']"
31871,indio,4.9e-07,2.69,PROPN,"['IH1', 'N', 'D', 'IY0', 'OW0']"
31872,indonesians,4.9e-07,2.69,PROPN,"['IH2', 'N', 'D', 'OW0', 'N', 'IY1', 'S', 'IY0', 'AH0', 'N', 'Z']"
31873,infographics,4.9e-07,2.69,NOUN,"['IH2', 'N', 'F', 'AA1', 'G', 'R', 'AH0', 'F', 'IH0', 'K', 'S']"
31874,informations,4.9e-07,2.69,NOUN,"['IH2', 'N', 'F', 'ER0', 'M', 'EY1', 'SH', 'AH0', 'N', 'Z']"
31875,inge,4.9e-07,2.69,VERB,"['IH1', 'N', 'JH']"
31876,innkeeper,4.9e-07,2.69,NOUN,"['IH1', 'N', 'K', 'IY2', 'P', 'ER0']"
31877,insufficiency,4.9e-07,2.69,NOUN,"['IH0', 'N', 'S', 'AH0', 'F', 'IH1', 'N', 'IH0', 'K', 'S', 'IY0']"
31878,interdependence,4.9e-07,2.69,NOUN,"['IH2', 'N', 'T', 'ER0', 'D', 'AH0', 'P', 'EH1', 'N', 'D', 'AH0', 'N', 'S']"
31879,interleukin,4.9e-07,2.69,NOUN,"['IH2', 'N', 'T', 'ER0', 'L', 'UW1', 'K', 'IH0', 'N']"
31880,intracranial,4.9e-07,2.69,ADJ,"['IH2', 'N', 'T', 'R', 'AH0', 'K', 'R', 'EY1', 'N', 'IY0', 'AH0', 'L']"
31881,intruding,4.9e-07,2.69,VERB,"['IH0', 'N', 'T', 'R', 'UW1', 'D', 'IH0', 'NG']"
31882,irreducible,4.9e-07,2.69,ADJ,"['IH0', 'R', 'AH0', 'D', 'UW1', 'S', 'AH0', 'B', 'AH0', 'L']"
31883,iwo,4.9e-07,2.69,PROPN,"['AY1', 'W', 'OW0']"
31884,jiggle,4.9e-07,2.69,VERB,"['JH', 'IH1', 'G', 'AH0', 'L']"
31885,jingles,4.9e-07,2.69,NOUN,"['JH', 'IH1', 'NG', 'G', 'AH0', 'L', 'Z']"
31886,jumbled,4.9e-07,2.69,VERB,"['JH', 'AH1', 'M', 'B', 'AH0', 'L', 'D']"
31887,keeler,4.9e-07,2.69,PROPN,"['K', 'IY1', 'L', 'ER0']"
31888,keita,4.9e-07,2.69,PROPN,"['K', 'IY1', 'T', 'AH0']"
31889,kell,4.9e-07,2.69,PROPN,"['K', 'EH1', 'L']"
31890,ketones,4.9e-07,2.69,NOUN,"['K', 'EH1', 'T', 'OW2', 'N', 'Z']"
31891,klamath,4.9e-07,2.69,PROPN,"['K', 'L', 'AE1', 'M', 'AH0', 'TH']"
31892,kleenex,4.9e-07,2.69,PROPN,"['K', 'L', 'IY1', 'N', 'AH0', 'K', 'S']"
31893,knick,4.9e-07,2.69,PROPN,"['N', 'IH1', 'K']"
31894,kubo,4.9e-07,2.69,PROPN,"['K', 'Y', 'UW1', 'B', 'OW0']"
31895,labours,4.9e-07,2.69,NOUN,"['L', 'EY1', 'B', 'ER0', 'Z']"
31896,lazily,4.9e-07,2.69,ADV,"['L', 'AE1', 'Z', 'AH0', 'L', 'IY0']"
31897,leadoff,4.9e-07,2.69,NOUN,"['L', 'IY1', 'D', 'AO2', 'F']"
31898,lebowski,4.9e-07,2.69,PROPN,"['L', 'AH0', 'B', 'AO1', 'F', 'S', 'K', 'IY0']"
31899,leger,4.9e-07,2.69,PROPN,"['L', 'EH1', 'JH', 'ER0']"
31900,leprechaun,4.9e-07,2.69,NOUN,"['L', 'EH1', 'P', 'R', 'AH0', 'K', 'AW0', 'N']"
31901,lettered,4.9e-07,2.69,ADJ,"['L', 'EH1', 'T', 'ER0', 'D']"
31902,lic,4.9e-07,2.69,NOUN,"['L', 'IH1', 'K']"
31903,liddell,4.9e-07,2.69,PROPN,"['L', 'IH1', 'D', 'AH0', 'L']"
31904,lilo,4.9e-07,2.69,VERB,"['L', 'IY1', 'L', 'OW0']"
31905,lindley,4.9e-07,2.69,PROPN,"['L', 'IH1', 'N', 'D', 'L', 'IY0']"
31906,linguistically,4.9e-07,2.69,ADV,"['L', 'IH0', 'NG', 'G', 'W', 'IH1', 'S', 'T', 'IH0', 'K', 'L', 'IY0']"
31907,litt,4.9e-07,2.69,PROPN,"['L', 'IH1', 'T']"
31908,littoral,4.9e-07,2.69,ADJ,"['L', 'IH1', 'T', 'ER0', 'AH0', 'L']"
31909,lowes,4.9e-07,2.69,PROPN,"['L', 'OW1', 'Z']"
31910,macular,4.9e-07,2.69,ADJ,"['M', 'AE1', 'K', 'Y', 'AH0', 'L', 'ER0']"
31911,madhouse,4.9e-07,2.69,NOUN,"['M', 'AE1', 'D', 'HH', 'AW2', 'S']"
31912,madigan,4.9e-07,2.69,PROPN,"['M', 'AE1', 'D', 'IH0', 'G', 'AH0', 'N']"
31913,mahan,4.9e-07,2.69,PROPN,"['M', 'EY1', 'AH0', 'N']"
31914,maligned,4.9e-07,2.69,VERB,"['M', 'AH0', 'L', 'AY1', 'N', 'D']"
31915,marchers,4.9e-07,2.69,NOUN,"['M', 'AA1', 'R', 'CH', 'ER0', 'Z']"
31916,mariota,4.9e-07,2.69,NOUN,"['M', 'EH2', 'R', 'IY0', 'OW1', 'T', 'AH0']"
31917,marylebone,4.9e-07,2.69,PROPN,"['M', 'ER1', 'L', 'AH0', 'B', 'OW0', 'N']"
31918,mazes,4.9e-07,2.69,NOUN,"['M', 'EY1', 'Z', 'IH0', 'Z']"
31919,mcavoy,4.9e-07,2.69,PROPN,"['M', 'AE1', 'K', 'AH0', 'V', 'OY2']"
31920,meander,4.9e-07,2.69,VERB,"['M', 'IY0', 'AE1', 'N', 'D', 'ER0']"
31921,mercier,4.9e-07,2.69,PROPN,"['M', 'ER1', 'S', 'IY0', 'ER0']"
31922,meshes,4.9e-07,2.69,NOUN,"['M', 'EH1', 'SH', 'IH0', 'Z']"
31923,microscopes,4.9e-07,2.69,NOUN,"['M', 'AY1', 'K', 'R', 'AH0', 'S', 'K', 'OW2', 'P', 'S']"
31924,mideast,4.9e-07,2.69,PROPN,"['M', 'IH1', 'D', 'IY2', 'S', 'T']"
31925,midseason,4.9e-07,2.69,NOUN,"['M', 'IH1', 'D', 'S', 'IY1', 'Z', 'AH0', 'N']"
31926,miku,4.9e-07,2.69,NOUN,"['M', 'IH1', 'K', 'UW0']"
31927,milkshakes,4.9e-07,2.69,NOUN,"['M', 'IH1', 'L', 'K', 'SH', 'EY2', 'K', 'S']"
31928,mimosa,4.9e-07,2.69,PROPN,"['M', 'IH0', 'M', 'OW1', 'S', 'AH0']"
31929,minty,4.9e-07,2.69,ADJ,"['M', 'IH1', 'N', 'T', 'IY0']"
31930,misbehaving,4.9e-07,2.69,VERB,"['M', 'IH2', 'S', 'B', 'AH0', 'HH', 'EY1', 'V', 'IH0', 'NG']"
31931,misusing,4.9e-07,2.69,VERB,"['M', 'IH0', 'S', 'Y', 'UW1', 'Z', 'IH0', 'NG']"
31932,moldy,4.9e-07,2.69,ADJ,"['M', 'OW1', 'L', 'D', 'IY0']"
31933,moll,4.9e-07,2.69,NOUN,"['M', 'AA1', 'L']"
31934,monahan,4.9e-07,2.69,PROPN,"['M', 'AA1', 'N', 'AH0', 'HH', 'AE0', 'N']"
31935,monorail,4.9e-07,2.69,NOUN,"['M', 'AA1', 'N', 'ER0', 'EY2', 'L']"
31936,morehouse,4.9e-07,2.69,PROPN,"['M', 'AO1', 'R', 'HH', 'AW2', 'S']"
31937,morpheus,4.9e-07,2.69,PROPN,"['M', 'AO1', 'R', 'F', 'IY0', 'AH0', 'S']"
31938,morphing,4.9e-07,2.69,VERB,"['M', 'AO1', 'R', 'F', 'IH0', 'NG']"
31939,mothership,4.9e-07,2.69,NOUN,"['M', 'AH1', 'DH', 'ER0', 'SH', 'IH2', 'P']"
31940,museo,4.9e-07,2.69,PROPN,"['M', 'UW1', 'S', 'IY0', 'OW0']"
31941,nach,4.9e-07,2.69,VERB,"['N', 'AE1', 'CH']"
31942,nanking,4.9e-07,2.69,VERB,"['N', 'AE1', 'NG', 'K', 'IH0', 'NG']"
31943,nationalised,4.9e-07,2.69,VERB,"['N', 'AE1', 'SH', 'AH0', 'N', 'AH0', 'L', 'AH0', 'S', 'T']"
31944,nicklaus,4.9e-07,2.69,PROPN,"['N', 'IH1', 'K', 'L', 'AH0', 'S']"
31945,noida,4.9e-07,2.69,NOUN,"['N', 'OY1', 'D', 'AH0']"
31946,nonviolence,4.9e-07,2.69,NOUN,"['N', 'AA0', 'N', 'V', 'AY1', 'AH0', 'L', 'AH0', 'N', 'S']"
31947,noo,4.9e-07,2.69,INTJ,"['N', 'UW1']"
31948,nwo,4.9e-07,2.69,PROPN,"['N', 'W', 'OW1']"
31949,ogle,4.9e-07,2.69,VERB,"['OW1', 'G', 'AH0', 'L']"
31950,onesie,4.9e-07,2.69,NOUN,"['AH1', 'N', 'S', 'IY0']"
31951,opulence,4.9e-07,2.69,NOUN,"['AA1', 'P', 'Y', 'AH0', 'L', 'AH0', 'N', 'S']"
31952,orang,4.9e-07,2.69,PROPN,"['AO1', 'R', 'AH0', 'NG']"
31953,oshkosh,4.9e-07,2.69,PROPN,"['AO1', 'SH', 'K', 'AO2', 'SH']"
31954,overeating,4.9e-07,2.69,VERB,"['OW1', 'V', 'ER0', 'IY1', 'T', 'IH0', 'NG']"
31955,overheads,4.9e-07,2.69,NOUN,"['OW1', 'V', 'ER0', 'HH', 'EH2', 'D', 'Z']"
31956,overreacted,4.9e-07,2.69,VERB,"['OW1', 'V', 'ER0', 'R', 'IY0', 'AE2', 'K', 'T', 'IH0', 'D']"
31957,paget,4.9e-07,2.69,PROPN,"['P', 'AE1', 'JH', 'AH0', 'T']"
31958,paleozoic,4.9e-07,2.69,PROPN,"['P', 'EY2', 'L', 'IY0', 'AH0', 'Z', 'OW1', 'IH0', 'K']"
31959,pali,4.9e-07,2.69,X,"['P', 'AA1', 'L', 'IY0']"
31960,pancho,4.9e-07,2.69,PROPN,"['P', 'AE1', 'N', 'CH', 'OW0']"
31961,pancreatitis,4.9e-07,2.69,PROPN,"['P', 'AE2', 'N', 'K', 'R', 'IY0', 'AE1', 'T', 'AH0', 'S', 'T', 'IY0']"
31962,pandemonium,4.9e-07,2.69,NOUN,"['P', 'AE2', 'N', 'D', 'IH0', 'M', 'OW1', 'N', 'IY0', 'AH0', 'M']"
31963,parlors,4.9e-07,2.69,NOUN,"['P', 'AA1', 'R', 'L', 'ER0', 'Z']"
31964,patronising,4.9e-07,2.69,ADJ,"['P', 'EY1', 'T', 'R', 'AH0', 'N', 'AY2', 'Z', 'IH0', 'NG']"
31965,peacemaker,4.9e-07,2.69,NOUN,"['P', 'IY1', 'S', 'M', 'EY2', 'K', 'ER0']"
31966,penske,4.9e-07,2.69,PROPN,"['P', 'EH1', 'N', 'S', 'K', 'IY0']"
31967,permeates,4.9e-07,2.69,VERB,"['P', 'ER1', 'M', 'IY0', 'EY2', 'T', 'S']"
31968,perpetuates,4.9e-07,2.69,VERB,"['P', 'ER0', 'P', 'EH1', 'CH', 'AH0', 'W', 'EY2', 'T', 'S']"
31969,personable,4.9e-07,2.69,ADJ,"['P', 'ER1', 'S', 'AH0', 'N', 'AH0', 'B', 'AH0', 'L']"
31970,personalize,4.9e-07,2.69,VERB,"['P', 'ER1', 'S', 'AH0', 'N', 'AH0', 'L', 'AY2', 'Z']"
31971,perturbed,4.9e-07,2.69,VERB,"['P', 'ER0', 'T', 'ER1', 'B', 'D']"
31972,philanthropists,4.9e-07,2.69,NOUN,"['F', 'IH0', 'L', 'AE1', 'N', 'TH', 'R', 'AH0', 'P', 'IH0', 'S', 'T', 'S']"
31973,phoenician,4.9e-07,2.69,ADJ,"['F', 'AH0', 'N', 'IY1', 'SH', 'AH0', 'N']"
31974,phoney,4.9e-07,2.69,ADJ,"['F', 'OW1', 'N', 'IY0']"
31975,pickens,4.9e-07,2.69,PROPN,"['P', 'IH1', 'K', 'AH0', 'N', 'Z']"
31976,platypus,4.9e-07,2.69,PROPN,"['P', 'L', 'AE1', 'T', 'AH0', 'P', 'UH2', 'S']"
31977,ple,4.9e-07,2.69,VERB,"['P', 'L', 'IY1']"
31978,polanski,4.9e-07,2.69,PROPN,"['P', 'AH0', 'L', 'AE1', 'N', 'S', 'K', 'IY0']"
31979,pollutant,4.9e-07,2.69,NOUN,"['P', 'AH0', 'L', 'UW1', 'T', 'AH0', 'N', 'T']"
31980,polypropylene,4.9e-07,2.69,NOUN,"['P', 'AA2', 'L', 'IY0', 'P', 'R', 'OW1', 'P', 'AH0', 'L', 'IY2', 'N']"
31981,prankster,4.9e-07,2.69,NOUN,"['P', 'R', 'AE1', 'NG', 'K', 'S', 'T', 'ER0']"
31982,profitably,4.9e-07,2.69,ADV,"['P', 'R', 'AA1', 'F', 'AH0', 'T', 'AH0', 'B', 'L', 'IY0']"
31983,proliferate,4.9e-07,2.69,VERB,"['P', 'R', 'OW0', 'L', 'IH1', 'F', 'ER0', 'EY2', 'T']"
31984,propagandist,4.9e-07,2.69,NOUN,"['P', 'R', 'AA2', 'P', 'AH0', 'G', 'AE1', 'N', 'D', 'AH0', 'S', 'T']"
31985,publically,4.9e-07,2.69,ADV,"['P', 'AH1', 'B', 'L', 'IH0', 'K', 'L', 'IY0']"
31986,punting,4.9e-07,2.69,VERB,"['P', 'AH1', 'N', 'T', 'IH0', 'NG']"
31987,pyre,4.9e-07,2.69,PROPN,"['P', 'AY1', 'ER0']"
31988,quibble,4.9e-07,2.69,VERB,"['K', 'W', 'IH1', 'B', 'AH0', 'L']"
31989,quinton,4.9e-07,2.69,PROPN,"['K', 'W', 'IH0', 'N', 'T', 'AO1', 'N']"
31990,raison,4.9e-07,2.69,NOUN,"['R', 'EY1', 'S', 'AA0', 'N']"
31991,ramón,4.9e-07,2.69,VERB,"['R', 'AH0', 'M', 'OW1', 'N']"
31992,rasheed,4.9e-07,2.69,NOUN,"['R', 'AH0', 'SH', 'IY1', 'D']"
31993,ravishing,4.9e-07,2.69,VERB,"['R', 'AE1', 'V', 'IH0', 'SH', 'IH0', 'NG']"
31994,reapply,4.9e-07,2.69,VERB,"['R', 'IY2', 'AH0', 'P', 'L', 'IY0']"
31995,recidivism,4.9e-07,2.69,NOUN,"['R', 'AH0', 'S', 'IH1', 'D', 'IH0', 'V', 'IH2', 'Z', 'AH0', 'M']"
31996,recollect,4.9e-07,2.69,VERB,"['R', 'EH2', 'K', 'AH0', 'L', 'EH1', 'K', 'T']"
31997,reis,4.9e-07,2.69,PROPN,"['R', 'IY1', 'Z']"
31998,reiterates,4.9e-07,2.69,VERB,"['R', 'IY0', 'IH1', 'T', 'ER0', 'EY2', 'S']"
31999,relievers,4.9e-07,2.69,NOUN,"['R', 'IY0', 'L', 'IY1', 'V', 'ER0', 'Z']"
32000,repeatable,4.9e-07,2.69,ADJ,"['R', 'IH0', 'P', 'IY1', 'T', 'AH0', 'B', 'AH0', 'L']"
32001,replicates,4.9e-07,2.69,VERB,"['R', 'EH1', 'P', 'L', 'IH0', 'K', 'EY2', 'T', 'S']"
32002,requisition,4.9e-07,2.69,NOUN,"['R', 'EH2', 'K', 'W', 'AH0', 'Z', 'IH1', 'SH', 'AH0', 'N']"
32003,resettled,4.9e-07,2.69,VERB,"['R', 'IY0', 'S', 'EH1', 'T', 'AH0', 'L', 'D']"
32004,resistances,4.9e-07,2.69,NOUN,"['R', 'IH0', 'Z', 'IH1', 'S', 'T', 'AH0', 'N', 'S', 'AH0', 'Z']"
32005,restarts,4.9e-07,2.69,VERB,"['R', 'IY0', 'S', 'T', 'AA1', 'R', 'T', 'S']"
32006,retrace,4.9e-07,2.69,VERB,"['R', 'IY0', 'T', 'R', 'EY1', 'S']"
32007,reusing,4.9e-07,2.69,VERB,"['R', 'IY0', 'Y', 'UW1', 'Z', 'IH0', 'NG']"
32008,rfa,4.9e-07,2.69,NOUN,"['F', 'R', 'EY1']"
32009,rivet,4.9e-07,2.69,NOUN,"['R', 'IH1', 'V', 'AH0', 'T']"
32010,roa,4.9e-07,2.69,NOUN,"['R', 'OW1', 'AH0']"
32011,roadhouse,4.9e-07,2.69,PROPN,"['R', 'OW1', 'D', 'HH', 'AW2', 'S']"
32012,romulus,4.9e-07,2.69,NOUN,"['R', 'AA1', 'M', 'Y', 'AH0', 'L', 'AH0', 'S']"
32013,roughing,4.9e-07,2.69,VERB,"['R', 'AH1', 'F', 'IH0', 'NG']"
32014,ruffles,4.9e-07,2.69,NOUN,"['R', 'AH1', 'F', 'AH0', 'L', 'Z']"
32015,sadat,4.9e-07,2.69,PROPN,"['S', 'AA0', 'D', 'AA1', 'T']"
32016,saintly,4.9e-07,2.69,ADJ,"['S', 'EY1', 'N', 'T', 'L', 'IY0']"
32017,saks,4.9e-07,2.69,PROPN,"['S', 'AE1', 'K', 'S']"
32018,scuttle,4.9e-07,2.69,VERB,"['S', 'K', 'AH1', 'T', 'AH0', 'L']"
32019,seein,4.9e-07,2.69,PROPN,"['S', 'IY1', 'IH0', 'N']"
32020,seeley,4.9e-07,2.69,PROPN,"['S', 'IY1', 'L', 'IY0']"
32021,selkirk,4.9e-07,2.69,PROPN,"['S', 'EH1', 'L', 'K', 'ER0', 'K']"
32022,seltzer,4.9e-07,2.69,NOUN,"['S', 'EH1', 'L', 'T', 'S', 'ER0']"
32023,sharjah,4.9e-07,2.69,PROPN,"['SH', 'AA1', 'R', 'JH', 'AH0']"
32024,skippy,4.9e-07,2.69,PROPN,"['S', 'K', 'IH1', 'P', 'IY0']"
32025,skyward,4.9e-07,2.69,ADV,"['S', 'K', 'AY1', 'W', 'ER0', 'D']"
32026,slings,4.9e-07,2.69,NOUN,"['S', 'L', 'IH1', 'NG', 'Z']"
32027,solomons,4.9e-07,2.69,PROPN,"['S', 'AA1', 'L', 'AH0', 'M', 'AH0', 'N', 'Z']"
32028,speedo,4.9e-07,2.69,NOUN,"['S', 'P', 'IY1', 'D', 'OW0']"
32029,spinster,4.9e-07,2.69,NOUN,"['S', 'P', 'IH1', 'N', 'S', 'T', 'ER0']"
32030,spliced,4.9e-07,2.69,VERB,"['S', 'P', 'L', 'AY1', 'S', 'T']"
32031,sprinted,4.9e-07,2.69,VERB,"['S', 'P', 'R', 'IH1', 'N', 'T', 'IH0', 'D']"
32032,spud,4.9e-07,2.69,NOUN,"['S', 'P', 'AH1', 'D']"
32033,squalor,4.9e-07,2.69,NOUN,"['S', 'K', 'W', 'AA1', 'L', 'ER0']"
32034,stabilisation,4.9e-07,2.69,NOUN,"['S', 'T', 'AH0', 'B', 'IH2', 'L', 'AH0', 'S', 'EY1', 'SH', 'AH0', 'N']"
32035,staunchly,4.9e-07,2.69,ADV,"['S', 'T', 'AO1', 'N', 'CH', 'L', 'IY0']"
32036,steadfastly,4.9e-07,2.69,ADV,"['S', 'T', 'EH1', 'D', 'F', 'AE2', 'S', 'T', 'L', 'IY0']"
32037,straying,4.9e-07,2.69,VERB,"['S', 'T', 'R', 'EY1', 'IH0', 'NG']"
32038,streaking,4.9e-07,2.69,VERB,"['S', 'T', 'R', 'IY1', 'K', 'IH0', 'NG']"
32039,stubby,4.9e-07,2.69,ADJ,"['S', 'T', 'AH1', 'B', 'IY0']"
32040,subjugated,4.9e-07,2.69,VERB,"['S', 'AH1', 'B', 'JH', 'AH0', 'G', 'EY2', 'T', 'IH0', 'D']"
32041,subplot,4.9e-07,2.69,NOUN,"['S', 'AH1', 'B', 'P', 'L', 'AA0', 'T']"
32042,subsidizing,4.9e-07,2.69,VERB,"['S', 'AH1', 'B', 'S', 'IH0', 'D', 'AY2', 'Z', 'IH0', 'NG']"
32043,sunnyvale,4.9e-07,2.69,PROPN,"['S', 'AH1', 'N', 'IY0', 'V', 'EY2', 'L']"
32044,superfast,4.9e-07,2.69,ADJ,"['S', 'UW1', 'P', 'ER0', 'F', 'AE2', 'S', 'T']"
32045,supersport,4.9e-07,2.69,PROPN,"['S', 'UW1', 'P', 'ER0', 'S', 'P', 'AO2', 'R', 'T']"
32046,surfactants,4.9e-07,2.69,NOUN,"['S', 'ER1', 'F', 'AH0', 'K', 'AE2', 'N', 'T', 'S']"
32047,surreptitiously,4.9e-07,2.69,ADV,"['S', 'ER2', 'AH0', 'P', 'T', 'IH1', 'SH', 'AH0', 'S', 'L', 'IY0']"
32048,symonds,4.9e-07,2.69,NOUN,"['S', 'IH1', 'M', 'AH0', 'N', 'D', 'Z']"
32049,tablecloth,4.9e-07,2.69,NOUN,"['T', 'EY1', 'B', 'AH0', 'L', 'K', 'L', 'AO2', 'TH']"
32050,tacitly,4.9e-07,2.69,ADV,"['T', 'AE1', 'S', 'IH0', 'T', 'L', 'IY0']"
32051,tailing,4.9e-07,2.69,VERB,"['T', 'EY1', 'L', 'IH0', 'NG']"
32052,tailings,4.9e-07,2.69,NOUN,"['T', 'EY1', 'L', 'IH0', 'NG', 'Z']"
32053,tami,4.9e-07,2.69,PROPN,"['T', 'AE1', 'M', 'IY0']"
32054,tapper,4.9e-07,2.69,NOUN,"['T', 'AE1', 'P', 'ER0']"
32055,tardy,4.9e-07,2.69,ADJ,"['T', 'AA1', 'R', 'D', 'IY0']"
32056,tassel,4.9e-07,2.69,NOUN,"['T', 'AE1', 'S', 'AH0', 'L']"
32057,threefold,4.9e-07,2.69,VERB,"['TH', 'R', 'IY1', 'F', 'OW2', 'L', 'D']"
32058,thruster,4.9e-07,2.69,NOUN,"['TH', 'R', 'AH1', 'S', 'T', 'ER0']"
32059,tidying,4.9e-07,2.69,VERB,"['T', 'IH1', 'D', 'IY0', 'IH0', 'NG']"
32060,tinned,4.9e-07,2.69,VERB,"['T', 'IH1', 'N', 'D']"
32061,toasting,4.9e-07,2.69,VERB,"['T', 'OW1', 'S', 'T', 'IH0', 'NG']"
32062,torchwood,4.9e-07,2.69,PROPN,"['T', 'AO1', 'R', 'CH', 'W', 'UH2', 'D']"
32063,torrens,4.9e-07,2.69,NOUN,"['T', 'AO1', 'R', 'AH0', 'N', 'Z']"
32064,townhouses,4.9e-07,2.69,NOUN,"['T', 'AW1', 'N', 'HH', 'AW2', 'S', 'IH0', 'Z']"
32065,transcribe,4.9e-07,2.69,VERB,"['T', 'R', 'AE0', 'N', 'S', 'K', 'R', 'AY1', 'B']"
32066,trapeze,4.9e-07,2.69,NOUN,"['T', 'R', 'AH0', 'P', 'IY1', 'Z']"
32067,triangulation,4.9e-07,2.69,NOUN,"['T', 'R', 'AY0', 'AE2', 'NG', 'G', 'Y', 'UW0', 'L', 'EY1', 'SH', 'AH0', 'N']"
32068,trifling,4.9e-07,2.69,VERB,"['T', 'R', 'AY1', 'F', 'L', 'IH0', 'NG']"
32069,twirl,4.9e-07,2.69,VERB,"['T', 'W', 'ER1', 'L']"
32070,unconsciousness,4.9e-07,2.69,ADJ,"['AH2', 'N', 'K', 'AA1', 'N', 'SH', 'AH0', 'S', 'N', 'IH0', 'S']"
32071,unconvincing,4.9e-07,2.69,ADJ,"['AH2', 'N', 'K', 'AH0', 'N', 'V', 'IH1', 'N', 'S', 'IH0', 'NG']"
32072,uncooked,4.9e-07,2.69,ADJ,"['AH0', 'N', 'K', 'UH1', 'K', 'AH0', 'D']"
32073,undaunted,4.9e-07,2.69,ADJ,"['AH0', 'N', 'D', 'AO1', 'N', 'T', 'IH0', 'D']"
32074,underpinned,4.9e-07,2.69,VERB,"['AH1', 'N', 'D', 'ER0', 'P', 'IH2', 'N', 'D']"
32075,undeserved,4.9e-07,2.69,ADJ,"['AH2', 'N', 'D', 'IH0', 'Z', 'ER1', 'V', 'D']"
32076,unearth,4.9e-07,2.69,VERB,"['AH0', 'N', 'ER1', 'TH']"
32077,unsurprising,4.9e-07,2.69,ADJ,"['AH0', 'N', 'S', 'ER0', 'P', 'R', 'AY1', 'Z', 'IH0', 'NG']"
32078,uppers,4.9e-07,2.69,NOUN,"['AH1', 'P', 'ER0', 'Z']"
32079,urquhart,4.9e-07,2.69,PROPN,"['ER1', 'K', 'AA2', 'R', 'T']"
32080,uta,4.9e-07,2.69,PROPN,"['Y', 'UW1', 'T', 'AH0']"
32081,uttering,4.9e-07,2.69,VERB,"['AH1', 'T', 'ER0', 'IH0', 'NG']"
32082,vardy,4.9e-07,2.69,VERB,"['V', 'AA1', 'R', 'D', 'IY0']"
32083,velvety,4.9e-07,2.69,NOUN,"['V', 'EH1', 'L', 'V', 'AH0', 'T', 'IY0']"
32084,vim,4.9e-07,2.69,NOUN,"['V', 'IH1', 'M']"
32085,wagga,4.9e-07,2.69,NOUN,"['W', 'AE1', 'G', 'AH0']"
32086,wallabies,4.9e-07,2.69,NOUN,"['W', 'AA1', 'L', 'AH0', 'B', 'IY0', 'Z']"
32087,waukesha,4.9e-07,2.69,PROPN,"['W', 'AO0', 'K', 'IY1', 'SH', 'AH0']"
32088,webcomic,4.9e-07,2.69,NOUN,"['W', 'EH2', 'B', 'K', 'AA1', 'M', 'IH0', 'K']"
32089,wheelie,4.9e-07,2.69,PROPN,"['W', 'IY1', 'L', 'IY0']"
32090,winemaker,4.9e-07,2.69,NOUN,"['W', 'IH1', 'N', 'Y', 'AH0', 'M', 'EY2', 'K', 'ER0']"
32091,wiretap,4.9e-07,2.69,NOUN,"['W', 'AY1', 'ER0', 'T', 'AE2', 'P']"
32092,wirral,4.9e-07,2.69,PROPN,"['W', 'IH1', 'R', 'AH0', 'L']"
32093,woeful,4.9e-07,2.69,ADJ,"['W', 'OW1', 'F', 'AH0', 'L']"
32094,wouldve,4.9e-07,2.69,AUX,"['W', 'UH1', 'D', 'L', 'V']"
32095,wsu,4.9e-07,2.69,PROPN,"['S', 'W', 'IH1', 'S']"
32096,xhosa,4.9e-07,2.69,PROPN,"['Z', 'OW1', 'SH', 'AH0']"
32097,yada,4.9e-07,2.69,X,"['Y', 'AA1', 'D', 'AH0']"
32098,yardstick,4.9e-07,2.69,NOUN,"['Y', 'AA1', 'R', 'D', 'S', 'T', 'IH2', 'K']"
32099,abate,4.79e-07,2.68,VERB,"['AH0', 'B', 'EY1', 'T']"
32100,abra,4.79e-07,2.68,VERB,"['AA1', 'B', 'R', 'AH0']"
32101,accesses,4.79e-07,2.68,VERB,"['AE0', 'K', 'S', 'EH1', 'S', 'IH0', 'Z']"
32102,adenosine,4.79e-07,2.68,NOUN,"['AH0', 'D', 'EH1', 'N', 'AH0', 'S', 'IY2', 'N']"
32103,adjuster,4.79e-07,2.68,NOUN,"['AH0', 'JH', 'AH1', 'S', 'T', 'ER0']"
32104,adsense,4.79e-07,2.68,PROPN,"['AE1', 'D', 'S', 'EH2', 'N', 'S']"
32105,affaires,4.79e-07,2.68,NOUN,"['AH0', 'F', 'EH1', 'R', 'Z']"
32106,aftertaste,4.79e-07,2.68,NOUN,"['AE1', 'F', 'T', 'ER0', 'T', 'EY2', 'S', 'T']"
32107,airtel,4.79e-07,2.68,ADJ,"['EH1', 'R', 'T', 'EH2', 'L']"
32108,alleviated,4.79e-07,2.68,VERB,"['AH0', 'L', 'IY1', 'V', 'IY0', 'EY2', 'T', 'AH0', 'D']"
32109,ambiance,4.79e-07,2.68,NOUN,"['AE1', 'M', 'B', 'IY0', 'AH0', 'N', 'S']"
32110,angkor,4.79e-07,2.68,PROPN,"['AE1', 'NG', 'K', 'AO0', 'R']"
32111,anh,4.79e-07,2.68,NOUN,"['AE1', 'N']"
