,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
32949,fromm,4.57e-07,2.66,PROPN,"['F', 'R', 'AA1', 'M']"
32950,fte,4.57e-07,2.66,NOUN,"['F', 'T', 'IY1']"
32951,gallatin,4.57e-07,2.66,PROPN,"['G', 'AE1', 'L', 'AH0', 'T', 'IH0', 'N']"
32952,gard,4.57e-07,2.66,PROPN,"['G', 'AA1', 'R', 'D']"
32953,gargantuan,4.57e-07,2.66,ADJ,"['G', 'AA0', 'R', 'G', 'AE1', 'N', 'CH', 'UW0', 'AH0', 'N']"
32954,gavel,4.57e-07,2.66,NOUN,"['G', 'AE1', 'V', 'AH0', 'L']"
32955,geometries,4.57e-07,2.66,NOUN,"['JH', 'IY0', 'AA1', 'M', 'AH0', 'T', 'R', 'IY0', 'Z']"
32956,ghosted,4.57e-07,2.66,VERB,"['G', 'OW1', 'S', 'T', 'AH0', 'D']"
32957,glens,4.57e-07,2.66,NOUN,"['G', 'L', 'EH1', 'N', 'Z']"
32958,glitz,4.57e-07,2.66,NOUN,"['G', 'L', 'IH1', 'T', 'S']"
32959,godhead,4.57e-07,2.66,NOUN,"['G', 'AA1', 'D', 'HH', 'EH2', 'D']"
32960,godlike,4.57e-07,2.66,ADJ,"['G', 'AA1', 'D', 'L', 'AY2', 'K']"
32961,goofing,4.57e-07,2.66,VERB,"['G', 'UW1', 'F', 'IH0', 'NG']"
32962,goverment,4.57e-07,2.66,NOUN,"['G', 'AH1', 'V', 'ER0', 'M', 'AH0', 'N', 'T']"
32963,goya,4.57e-07,2.66,PROPN,"['G', 'OY1', 'AH0']"
32964,grates,4.57e-07,2.66,NOUN,"['G', 'R', 'EY1', 'T', 'S']"
32965,gridiron,4.57e-07,2.66,NOUN,"['G', 'R', 'IH1', 'D', 'AY2', 'ER0', 'N']"
32966,grohl,4.57e-07,2.66,PROPN,"['G', 'R', 'OW1', 'L']"
32967,haggis,4.57e-07,2.66,NOUN,"['HH', 'AE1', 'G', 'IH0', 'S']"
32968,hamad,4.57e-07,2.66,PROPN,"['HH', 'AE1', 'M', 'AH0', 'D']"
32969,hangings,4.57e-07,2.66,NOUN,"['HH', 'AE1', 'NG', 'G', 'IH0', 'NG', 'Z']"
32970,headdress,4.57e-07,2.66,NOUN,"['HH', 'EH1', 'D', 'R', 'EH2', 'S']"
32971,heli,4.57e-07,2.66,PROPN,"['HH', 'EH1', 'L', 'IY0']"
32972,hoarder,4.57e-07,2.66,NOUN,"['HH', 'AO1', 'R', 'D', 'ER0']"
32973,hoarse,4.57e-07,2.66,ADJ,"['HH', 'AO1', 'R', 'S']"
32974,holyoke,4.57e-07,2.66,PROPN,"['HH', 'OW1', 'L', 'IY0', 'OW2', 'K']"
32975,homebrew,4.57e-07,2.66,NOUN,"['HH', 'OW1', 'M', 'B', 'R', 'UW2']"
32976,homebuyers,4.57e-07,2.66,NOUN,"['HH', 'OW1', 'M', 'B', 'AY2', 'ER0', 'Z']"
32977,hoppy,4.57e-07,2.66,ADJ,"['HH', 'AO1', 'P', 'IY0']"
32978,howells,4.57e-07,2.66,PROPN,"['HH', 'AW1', 'AH0', 'L', 'Z']"
32979,icebergs,4.57e-07,2.66,NOUN,"['AY1', 'S', 'B', 'ER0', 'G', 'Z']"
32980,illegality,4.57e-07,2.66,NOUN,"['IH2', 'L', 'IY0', 'G', 'AE1', 'L', 'IH0', 'T', 'IY0']"
32981,imperious,4.57e-07,2.66,ADJ,"['IH0', 'M', 'P', 'IH1', 'R', 'IY0', 'AH0', 'S']"
32982,implored,4.57e-07,2.66,VERB,"['IH0', 'M', 'P', 'L', 'AO1', 'R', 'D']"
32983,indore,4.57e-07,2.66,PROPN,"['IH0', 'N', 'D', 'AO1', 'R', 'IY0']"
32984,industrialised,4.57e-07,2.66,ADJ,"['IH0', 'N', 'D', 'AH1', 'S', 'T', 'R', 'IY0', 'AH0', 'L', 'AY2', 'Z', 'D']"
32985,infanticide,4.57e-07,2.66,NOUN,"['IH0', 'N', 'F', 'AE1', 'N', 'T', 'AH0', 'S', 'AY2', 'D']"
32986,infestations,4.57e-07,2.66,NOUN,"['IH2', 'N', 'F', 'EH2', 'S', 'T', 'EY1', 'SH', 'AH0', 'N', 'Z']"
32987,ingraham,4.57e-07,2.66,PROPN,"['IH1', 'NG', 'G', 'R', 'AH0', 'HH', 'AE2', 'M']"
32988,injectors,4.57e-07,2.66,NOUN,"['IH0', 'N', 'JH', 'EH1', 'K', 'T', 'ER0', 'Z']"
32989,ino,4.57e-07,2.66,PROPN,"['IY1', 'N', 'OW0']"
32990,inordinate,4.57e-07,2.66,ADJ,"['IH0', 'N', 'AO1', 'R', 'D', 'AH0', 'N', 'IH0', 'T']"
32991,inquires,4.57e-07,2.66,VERB,"['IH0', 'N', 'K', 'W', 'AY1', 'ER0', 'Z']"
32992,insensitivity,4.57e-07,2.66,NOUN,"['IH0', 'N', 'S', 'EH2', 'N', 'S', 'AH0', 'T', 'IH1', 'V', 'AH0', 'T', 'IY0']"
32993,insincere,4.57e-07,2.66,ADJ,"['IH2', 'N', 'S', 'IH0', 'N', 'S', 'IH1', 'R']"
32994,insubordination,4.57e-07,2.66,NOUN,"['IH0', 'N', 'S', 'AH0', 'B', 'AO2', 'R', 'D', 'AH0', 'N', 'EY1', 'SH', 'AH0', 'N']"
32995,intercity,4.57e-07,2.66,VERB,"['IH1', 'N', 'T', 'ER0', 'S', 'IH2', 'T', 'IY0']"
32996,isc,4.57e-07,2.66,PROPN,"['IH1', 'S']"
32997,isotopic,4.57e-07,2.66,NOUN,"['AY2', 'S', 'AH0', 'T', 'AA1', 'P', 'IH0', 'K']"
32998,iver,4.57e-07,2.66,PROPN,"['AY1', 'V', 'ER0']"
32999,ivey,4.57e-07,2.66,PROPN,"['AY1', 'V', 'IY0']"
33000,jal,4.57e-07,2.66,PROPN,"['JH', 'AE1', 'L']"
33001,jeopardizing,4.57e-07,2.66,VERB,"['JH', 'EH1', 'P', 'ER0', 'D', 'AY2', 'Z', 'IH0', 'NG']"
33002,joakim,4.57e-07,2.66,PROPN,"['JH', 'OW1', 'K', 'IH0', 'M']"
33003,joggers,4.57e-07,2.66,NOUN,"['JH', 'AA1', 'G', 'ER0', 'Z']"
33004,joh,4.57e-07,2.66,PROPN,"['JH', 'OW1']"
33005,johnstown,4.57e-07,2.66,PROPN,"['JH', 'AA1', 'N', 'Z', 'T', 'AW2', 'N']"
33006,karel,4.57e-07,2.66,PROPN,"['K', 'EH1', 'R', 'AH0', 'L']"
33007,kebabs,4.57e-07,2.66,NOUN,"['K', 'EH1', 'B', 'AH0', 'G', 'Z']"
33008,kodiak,4.57e-07,2.66,PROPN,"['K', 'OW1', 'D', 'IY0', 'AE2', 'K']"
33009,kook,4.57e-07,2.66,PROPN,"['K', 'UW1', 'K']"
33010,kronos,4.57e-07,2.66,PROPN,"['K', 'R', 'OW1', 'N', 'OW0', 'S']"
33011,kunming,4.57e-07,2.66,NOUN,"['K', 'AH1', 'N', 'IH0', 'NG']"
33012,ladle,4.57e-07,2.66,NOUN,"['L', 'EY1', 'D', 'AH0', 'L']"
33013,launchpad,4.57e-07,2.66,PROPN,"['L', 'AO1', 'N', 'P', 'AE2', 'K', 'T', 'S']"
33014,laundered,4.57e-07,2.66,VERB,"['L', 'AO1', 'N', 'D', 'ER0', 'D']"
33015,laundromat,4.57e-07,2.66,NOUN,"['L', 'AO1', 'N', 'D', 'R', 'AH0', 'M', 'AE2', 'T']"
33016,lavrov,4.57e-07,2.66,PROPN,"['L', 'AE1', 'V', 'R', 'AA0', 'V']"
33017,laxative,4.57e-07,2.66,NOUN,"['L', 'AE1', 'K', 'S', 'AH0', 'T', 'IH0', 'V']"
33018,laxatives,4.57e-07,2.66,NOUN,"['L', 'AE1', 'K', 'S', 'AH0', 'T', 'IH0', 'V', 'Z']"
33019,leeward,4.57e-07,2.66,ADV,"['L', 'IY1', 'W', 'ER0', 'D']"
33020,lentil,4.57e-07,2.66,NOUN,"['L', 'EH1', 'N', 'T', 'AH0', 'L']"
33021,lepage,4.57e-07,2.66,PROPN,"['L', 'EH1', 'P', 'IH0', 'JH']"
33022,lewisham,4.57e-07,2.66,PROPN,"['L', 'UW1', 'IH0', 'SH', 'M', 'AH0', 'N']"
33023,liaisons,4.57e-07,2.66,NOUN,"['L', 'IY0', 'EY1', 'S', 'AA2', 'N', 'Z']"
33024,lionsgate,4.57e-07,2.66,PROPN,"['L', 'AY1', 'AH0', 'N', 'S', 'EY2', 'T']"
33025,liston,4.57e-07,2.66,PROPN,"['L', 'IH1', 'S', 'T', 'AH0', 'N']"
33026,litters,4.57e-07,2.66,NOUN,"['L', 'IH1', 'T', 'ER0', 'Z']"
33027,lma,4.57e-07,2.66,NOUN,"['L', 'IY1', 'M']"
33028,lusaka,4.57e-07,2.66,PROPN,"['L', 'UW0', 'S', 'AA1', 'K', 'AH0']"
33029,lustful,4.57e-07,2.66,ADJ,"['L', 'AH1', 'S', 'T', 'F', 'AH0', 'L']"
33030,lustrous,4.57e-07,2.66,ADJ,"['L', 'AH1', 'S', 'T', 'R', 'AH0', 'S']"
33031,macintyre,4.57e-07,2.66,PROPN,"['M', 'AE1', 'K', 'AH0', 'N', 'T', 'AY2', 'R']"
33032,macroscopic,4.57e-07,2.66,ADJ,"['M', 'AE2', 'R', 'K', 'OW0', 'S', 'K', 'AA1', 'P', 'IH0', 'K']"
33033,mahindra,4.57e-07,2.66,PROPN,"['M', 'AH0', 'HH', 'IH1', 'N', 'D', 'R', 'AH0']"
33034,marbled,4.57e-07,2.66,ADJ,"['M', 'AA1', 'R', 'B', 'AH0', 'L', 'D']"
33035,margery,4.57e-07,2.66,PROPN,"['M', 'AA1', 'R', 'JH', 'ER0', 'IY0']"
33036,marten,4.57e-07,2.66,VERB,"['M', 'AA1', 'R', 'T', 'AH0', 'N']"
33037,materia,4.57e-07,2.66,PROPN,"['M', 'AH0', 'T', 'IH1', 'R', 'IY0', 'AH0']"
33038,maxime,4.57e-07,2.66,PROPN,"['M', 'AE0', 'K', 'S', 'IY1', 'M']"
33039,mccollum,4.57e-07,2.66,PROPN,"['M', 'AH0', 'K', 'AO1', 'L', 'AH0', 'M']"
33040,mcconaughey,4.57e-07,2.66,PROPN,"['M', 'AH0', 'K', 'AA1', 'N', 'AH0', 'G', 'EY0']"
33041,mcmurray,4.57e-07,2.66,PROPN,"['M', 'AH0', 'K', 'M', 'ER1', 'EY0']"
33042,meaner,4.57e-07,2.66,ADJ,"['M', 'IY1', 'N', 'ER0']"
33043,medway,4.57e-07,2.66,PROPN,"['M', 'EH1', 'D', 'W', 'EY2']"
33044,mensa,4.57e-07,2.66,PROPN,"['M', 'EH1', 'N', 'S', 'AH0']"
33045,mignon,4.57e-07,2.66,NOUN,"['M', 'IH1', 'G', 'N', 'AH0', 'N']"
33046,millicent,4.57e-07,2.66,PROPN,"['M', 'IH1', 'L', 'IH0', 'S', 'IH0', 'N', 'T']"
33047,moda,4.57e-07,2.66,PROPN,"['M', 'OW1', 'D', 'AH0']"
33048,modric,4.57e-07,2.66,PROPN,"['M', 'AA1', 'D', 'R', 'IH0', 'K']"
33049,moores,4.57e-07,2.66,PROPN,"['M', 'UH1', 'R', 'Z']"
33050,mosby,4.57e-07,2.66,PROPN,"['M', 'AO1', 'S', 'B', 'IY0']"
33051,mosh,4.57e-07,2.66,PROPN,"['M', 'AO1', 'SH']"
33052,mosses,4.57e-07,2.66,NOUN,"['M', 'AO1', 'S', 'AH0', 'Z']"
33053,mumbles,4.57e-07,2.66,VERB,"['M', 'AH1', 'M', 'B', 'AH0', 'L', 'Z']"
33054,nabil,4.57e-07,2.66,PROPN,"['N', 'AA0', 'B', 'IY1']"
33055,newscast,4.57e-07,2.66,NOUN,"['N', 'UW1', 'Z', 'K', 'AE2', 'S', 'T']"
33056,nex,4.57e-07,2.66,PROPN,"['N', 'EH1', 'K', 'S']"
33057,nicu,4.57e-07,2.66,PROPN,"['N', 'IY1', 'K', 'UW0']"
33058,nighter,4.57e-07,2.66,NOUN,"['N', 'AY1', 'T', 'ER0']"
33059,nir,4.57e-07,2.66,PROPN,"['N', 'IH1', 'R']"
33060,nonverbal,4.57e-07,2.66,ADJ,"['N', 'AA0', 'N', 'V', 'ER1', 'B', 'AH0', 'L']"
33061,nui,4.57e-07,2.66,PROPN,"['N', 'UW1', 'IY0']"
33062,oakville,4.57e-07,2.66,PROPN,"['OW1', 'K', 'V', 'IH2', 'L']"
33063,observatories,4.57e-07,2.66,NOUN,"['AH0', 'B', 'Z', 'ER1', 'V', 'AH0', 'T', 'AO2', 'R', 'IY0', 'Z']"
33064,ooc,4.57e-07,2.66,PROPN,['UW1']
33065,orchestrate,4.57e-07,2.66,VERB,"['AO1', 'R', 'K', 'IH0', 'S', 'T', 'R', 'EY2', 'T']"
33066,ordovician,4.57e-07,2.66,ADJ,"['AO2', 'R', 'D', 'AH0', 'V', 'IH1', 'SH', 'AH0', 'N']"
33067,otaku,4.57e-07,2.66,PROPN,"['OW1', 'T', 'AH0', 'K', 'UW2']"
33068,ovechkin,4.57e-07,2.66,X,"['OW2', 'V', 'EH1', 'K', 'SH', 'IH2', 'P']"
33069,overprotective,4.57e-07,2.66,ADJ,"['OW2', 'V', 'ER0', 'P', 'R', 'AH0', 'T', 'EH1', 'K', 'T', 'AH0', 'V']"
33070,panache,4.57e-07,2.66,NOUN,"['P', 'AH0', 'N', 'AA1', 'SH']"
33071,panelist,4.57e-07,2.66,PROPN,"['P', 'AE1', 'N', 'AH0', 'L', 'AH0', 'S', 'T']"
33072,paracetamol,4.57e-07,2.66,PROPN,"['P', 'EH2', 'R', 'AH0', 'S', 'T', 'EY1', 'M', 'AH0', 'N', 'AH0', 'L']"
33073,paralyzing,4.57e-07,2.66,VERB,"['P', 'EH1', 'R', 'AH0', 'L', 'AY2', 'Z', 'IH0', 'NG']"
33074,parkin,4.57e-07,2.66,PROPN,"['P', 'AA1', 'R', 'K', 'IH0', 'N']"
33075,parthenon,4.57e-07,2.66,PROPN,"['P', 'AA1', 'R', 'TH', 'AH0', 'N', 'AA2', 'N']"
33076,pathetically,4.57e-07,2.66,ADV,"['P', 'AH0', 'TH', 'EH1', 'T', 'IH0', 'K', 'AH0', 'L', 'IY0']"
33077,pathophysiology,4.57e-07,2.66,NOUN,"['P', 'AE2', 'TH', 'AH0', 'F', 'IH1', 'Z', 'IY0', 'AH0', 'G', 'L', 'IY0']"
33078,pauli,4.57e-07,2.66,PROPN,"['P', 'AO1', 'L', 'IY0']"
33079,pedantic,4.57e-07,2.66,ADJ,"['P', 'AH0', 'D', 'AE1', 'N', 'T', 'IH0', 'K']"
33080,peered,4.57e-07,2.66,VERB,"['P', 'IH1', 'R', 'D']"
33081,peo,4.57e-07,2.66,PROPN,"['P', 'OW1']"
33082,perturbation,4.57e-07,2.66,NOUN,"['P', 'ER2', 'T', 'ER0', 'B', 'EY1', 'SH', 'AH0', 'N']"
33083,pha,4.57e-07,2.66,NOUN,"['F', 'AA1']"
33084,phage,4.57e-07,2.66,NOUN,"['F', 'EY1', 'JH']"
33085,phallic,4.57e-07,2.66,ADJ,"['F', 'AE1', 'L', 'IH0', 'K']"
33086,phobias,4.57e-07,2.66,NOUN,"['F', 'OW1', 'B', 'IY0', 'AH0', 'Z']"
33087,phonology,4.57e-07,2.66,NOUN,"['F', 'AH0', 'N', 'AA1', 'L', 'AH0', 'JH', 'IY2']"
33088,pickings,4.57e-07,2.66,NOUN,"['P', 'IH1', 'K', 'IH0', 'NG', 'Z']"
33089,pima,4.57e-07,2.66,NOUN,"['P', 'IY1', 'M', 'AH0']"
33090,pimping,4.57e-07,2.66,VERB,"['P', 'IH1', 'M', 'P', 'IH0', 'NG']"
33091,pino,4.57e-07,2.66,PROPN,"['P', 'IY1', 'N', 'OW0']"
33092,plateaus,4.57e-07,2.66,VERB,"['P', 'L', 'EY1', 'T', 'OW2', 'S']"
33093,pocketbook,4.57e-07,2.66,NOUN,"['P', 'AA1', 'K', 'AH0', 'T', 'B', 'UH2', 'K']"
33094,polymeric,4.57e-07,2.66,ADJ,"['P', 'AA2', 'L', 'IY0', 'M', 'EH1', 'R', 'IH0', 'K']"
33095,precludes,4.57e-07,2.66,VERB,"['P', 'R', 'IH0', 'K', 'L', 'UW1', 'D', 'Z']"
33096,prescient,4.57e-07,2.66,ADJ,"['P', 'R', 'EH1', 'S', 'IY0', 'AH0', 'N', 'T']"
33097,procurator,4.57e-07,2.66,PROPN,"['P', 'R', 'AA1', 'K', 'Y', 'AH0', 'R', 'EY2', 'T', 'ER0']"
33098,prophesy,4.57e-07,2.66,VERB,"['P', 'R', 'AA1', 'F', 'AH0', 'S', 'IY0']"
33099,prouder,4.57e-07,2.66,VERB,"['P', 'R', 'AW1', 'D', 'ER0']"
33100,puffin,4.57e-07,2.66,NOUN,"['P', 'AH1', 'F', 'IH2', 'N']"
33101,punts,4.57e-07,2.66,NOUN,"['P', 'AH1', 'N', 'T', 'S']"
33102,purebred,4.57e-07,2.66,ADJ,"['P', 'Y', 'UH1', 'R', 'B', 'R', 'EH1', 'D']"
33103,purists,4.57e-07,2.66,NOUN,"['P', 'Y', 'UH1', 'R', 'AH0', 'S', 'T', 'S']"
33104,putney,4.57e-07,2.66,PROPN,"['P', 'AH1', 'T', 'N', 'IY0']"
33105,rafferty,4.57e-07,2.66,PROPN,"['R', 'AE1', 'F', 'ER0', 'T', 'IY0']"
33106,rar,4.57e-07,2.66,NOUN,"['R', 'AA1', 'R']"
33107,ratepayers,4.57e-07,2.66,NOUN,"['R', 'EY1', 'T', 'P', 'EY2', 'ER0', 'Z']"
33108,recep,4.57e-07,2.66,PROPN,"['R', 'IY1', 'S', 'P']"
33109,redline,4.57e-07,2.66,VERB,"['R', 'EH1', 'D', 'L', 'AY2', 'N']"
33110,rednecks,4.57e-07,2.66,NOUN,"['R', 'EH1', 'D', 'N', 'EH2', 'K', 'S']"
33111,reefer,4.57e-07,2.66,NOUN,"['R', 'IY1', 'F', 'ER0']"
33112,refilled,4.57e-07,2.66,VERB,"['R', 'IY0', 'F', 'IH1', 'L', 'D']"
33113,refrigerant,4.57e-07,2.66,NOUN,"['R', 'IH0', 'F', 'R', 'IH1', 'JH', 'ER0', 'AH0', 'N', 'T']"
33114,resiliency,4.57e-07,2.66,NOUN,"['R', 'IH0', 'Z', 'IH1', 'L', 'Y', 'AH0', 'N', 'S', 'IY0']"
33115,retorted,4.57e-07,2.66,VERB,"['R', 'IY0', 'T', 'AO1', 'R', 'T', 'IH0', 'D']"
33116,revivals,4.57e-07,2.66,NOUN,"['R', 'IY0', 'V', 'AY1', 'V', 'AH0', 'L', 'Z']"
33117,revving,4.57e-07,2.66,VERB,"['R', 'EH1', 'V', 'IH0', 'NG']"
33118,rhone,4.57e-07,2.66,NOUN,"['R', 'OW1', 'N']"
33119,ridding,4.57e-07,2.66,VERB,"['R', 'IH1', 'D', 'IH0', 'NG']"
33120,riddler,4.57e-07,2.66,NOUN,"['R', 'IH1', 'D', 'L', 'ER0']"
33121,riordan,4.57e-07,2.66,PROPN,"['R', 'IH1', 'R', 'D', 'AH0', 'N']"
33122,ripon,4.57e-07,2.66,PROPN,"['R', 'IH1', 'P', 'AH0', 'N']"
33123,rit,4.57e-07,2.66,NOUN,"['R', 'IH1', 'T']"
33124,rockabilly,4.57e-07,2.66,NOUN,"['R', 'AA1', 'K', 'AH0', 'B', 'IH2', 'L', 'IY0']"
33125,rodin,4.57e-07,2.66,PROPN,"['R', 'OW1', 'D', 'IH0', 'N']"
33126,roshan,4.57e-07,2.66,PROPN,"['R', 'AA1', 'SH', 'AH0', 'N']"
33127,salivary,4.57e-07,2.66,NOUN,"['S', 'AE1', 'L', 'AH0', 'V', 'AA2', 'R', 'IY0']"
33128,saloons,4.57e-07,2.66,NOUN,"['S', 'AH0', 'L', 'UW1', 'N', 'Z']"
33129,sandford,4.57e-07,2.66,PROPN,"['S', 'AE1', 'N', 'D', 'F', 'ER0', 'D']"
33130,sandor,4.57e-07,2.66,PROPN,"['S', 'AE1', 'N', 'D', 'ER0']"
33131,sanitarium,4.57e-07,2.66,NOUN,"['S', 'AE2', 'N', 'AH0', 'T', 'EH1', 'R', 'IY0', 'AH0', 'M']"
33132,sardine,4.57e-07,2.66,NOUN,"['S', 'AA0', 'R', 'D', 'IY1', 'N']"
33133,sauerkraut,4.57e-07,2.66,PROPN,"['S', 'AW1', 'ER0', 'K', 'R', 'AW2', 'T']"
33134,sawn,4.57e-07,2.66,VERB,"['S', 'AO1', 'N']"
33135,scheer,4.57e-07,2.66,PROPN,"['SH', 'IH1', 'R']"
33136,schoolboys,4.57e-07,2.66,NOUN,"['S', 'K', 'UW1', 'L', 'B', 'OY2', 'Z']"
33137,scotts,4.57e-07,2.66,PROPN,"['S', 'K', 'AA1', 'T', 'S']"
33138,seafloor,4.57e-07,2.66,PROPN,"['S', 'IY1', 'F', 'L', 'AO2', 'R']"
33139,sequestered,4.57e-07,2.66,VERB,"['S', 'IH0', 'K', 'W', 'EH1', 'S', 'T', 'ER0', 'D']"
33140,sharpton,4.57e-07,2.66,PROPN,"['SH', 'AA1', 'R', 'P', 'T', 'AH0', 'N']"
33141,shavings,4.57e-07,2.66,NOUN,"['SH', 'EY1', 'V', 'IH0', 'NG', 'Z']"
33142,shing,4.57e-07,2.66,PROPN,"['SH', 'IH1', 'NG']"
33143,shirk,4.57e-07,2.66,VERB,"['SH', 'ER1', 'K']"
33144,shoves,4.57e-07,2.66,VERB,"['SH', 'AH1', 'V', 'Z']"
33145,shrieks,4.57e-07,2.66,VERB,"['SH', 'R', 'IY1', 'K', 'S']"
33146,shriver,4.57e-07,2.66,PROPN,"['SH', 'R', 'AY1', 'V', 'ER0']"
33147,skewers,4.57e-07,2.66,NOUN,"['S', 'K', 'Y', 'UW1', 'ER0', 'Z']"
33148,slav,4.57e-07,2.66,VERB,"['S', 'L', 'AA1', 'V']"
33149,sleepwalking,4.57e-07,2.66,VERB,"['S', 'L', 'IY1', 'P', 'W', 'AO2', 'K', 'IH0', 'NG']"
33150,slinky,4.57e-07,2.66,ADJ,"['S', 'L', 'IH1', 'NG', 'K', 'IY0']"
33151,slipknot,4.57e-07,2.66,PROPN,"['S', 'L', 'IH1', 'P', 'K', 'AH0', 'N', 'T']"
33152,smirking,4.57e-07,2.66,VERB,"['S', 'M', 'ER1', 'K', 'IH0', 'NG']"
33153,snorkeling,4.57e-07,2.66,VERB,"['S', 'N', 'AO1', 'R', 'K', 'AH0', 'L', 'IH0', 'NG']"
33154,snuggled,4.57e-07,2.66,VERB,"['S', 'N', 'AH1', 'G', 'AH0', 'L', 'D']"
33155,soames,4.57e-07,2.66,NOUN,"['S', 'OW1', 'M', 'Z']"
33156,softens,4.57e-07,2.66,VERB,"['S', 'AO1', 'F', 'AH0', 'N', 'Z']"
33157,solon,4.57e-07,2.66,PROPN,"['S', 'OW1', 'L', 'AH0', 'N']"
33158,speedster,4.57e-07,2.66,NOUN,"['S', 'P', 'IY1', 'D', 'S', 'T', 'ER0']"
33159,spiel,4.57e-07,2.66,PROPN,"['S', 'P', 'IY1', 'L']"
33160,splint,4.57e-07,2.66,VERB,"['S', 'P', 'L', 'IH1', 'N', 'T']"
33161,spunk,4.57e-07,2.66,NOUN,"['S', 'P', 'AH1', 'NG', 'K']"
33162,squirming,4.57e-07,2.66,VERB,"['S', 'K', 'W', 'ER1', 'M', 'IH0', 'NG']"
33163,statham,4.57e-07,2.66,PROPN,"['S', 'T', 'AE1', 'TH', 'AH0', 'M']"
33164,stepan,4.57e-07,2.66,PROPN,"['S', 'T', 'EH1', 'P', 'AH0', 'N']"
33165,stethoscope,4.57e-07,2.66,NOUN,"['S', 'T', 'EH1', 'TH', 'AH0', 'S', 'K', 'OW2', 'P']"
33166,stoops,4.57e-07,2.66,VERB,"['S', 'T', 'UW1', 'P', 'S']"
33167,strident,4.57e-07,2.66,ADJ,"['S', 'T', 'R', 'AY1', 'D', 'AH0', 'N', 'T']"
33168,swank,4.57e-07,2.66,PROPN,"['S', 'W', 'AE1', 'NG', 'K']"
33169,swerving,4.57e-07,2.66,VERB,"['S', 'W', 'ER1', 'V', 'IH0', 'NG']"
33170,swipes,4.57e-07,2.66,VERB,"['S', 'W', 'AY1', 'P', 'S']"
33171,tacks,4.57e-07,2.66,NOUN,"['T', 'AE1', 'K', 'S']"
33172,takumi,4.57e-07,2.66,PROPN,"['T', 'AA0', 'K', 'UW1', 'M', 'IY0']"
33173,tans,4.57e-07,2.66,NOUN,"['T', 'AE1', 'N', 'Z']"
33174,techcrunch,4.57e-07,2.66,PROPN,"['T', 'EH1', 'K', 'CH', 'R', 'AH0', 'N', 'CH']"
33175,tendering,4.57e-07,2.66,VERB,"['T', 'EH1', 'N', 'D', 'ER0', 'IH0', 'NG']"
33176,tenses,4.57e-07,2.66,NOUN,"['T', 'EH1', 'N', 'S', 'AH0', 'Z']"
33177,thicc,4.57e-07,2.66,NOUN,"['TH', 'IH1', 'K']"
33178,thinkpad,4.57e-07,2.66,PROPN,"['TH', 'IH1', 'NG', 'K', 'P', 'AE2', 'D']"
33179,toasts,4.57e-07,2.66,NOUN,"['T', 'OW1', 'S', 'T', 'S']"
33180,tobey,4.57e-07,2.66,PROPN,"['T', 'OW1', 'B', 'IY0']"
33181,tolling,4.57e-07,2.66,VERB,"['T', 'OW1', 'L', 'IH0', 'NG']"
33182,tomi,4.57e-07,2.66,PROPN,"['T', 'OW1', 'M', 'IY0']"
33183,torts,4.57e-07,2.66,NOUN,"['T', 'AO1', 'R', 'T', 'S']"
33184,tradeoff,4.57e-07,2.66,NOUN,"['T', 'R', 'EY1', 'D', 'AO2', 'F']"
33185,trapp,4.57e-07,2.66,PROPN,"['T', 'R', 'AE1', 'P']"
33186,treadwell,4.57e-07,2.66,NOUN,"['T', 'R', 'EH1', 'D', 'W', 'EH2', 'L']"
33187,tritium,4.57e-07,2.66,NOUN,"['T', 'R', 'IH1', 'T', 'IY0', 'AH0', 'M']"
33188,tsu,4.57e-07,2.66,PROPN,"['T', 'S', 'UW1']"
33189,tubby,4.57e-07,2.66,PROPN,"['T', 'AH1', 'B', 'IY0']"
33190,tubers,4.57e-07,2.66,NOUN,"['T', 'UW1', 'B', 'ER0', 'Z']"
33191,tutti,4.57e-07,2.66,PROPN,"['T', 'UW1', 'T', 'IY0']"
33192,twill,4.57e-07,2.66,NOUN,"['T', 'W', 'IH1', 'L']"
33193,ubiquity,4.57e-07,2.66,NOUN,"['Y', 'UW0', 'B', 'IH1', 'K', 'W', 'IH0', 'T', 'IY0']"
33194,udall,4.57e-07,2.66,PROPN,"['Y', 'UW1', 'D', 'AH0', 'L']"
33195,unaccountable,4.57e-07,2.66,ADJ,"['AH2', 'N', 'AH0', 'K', 'AW1', 'N', 'T', 'AH0', 'B', 'AH0', 'L']"
33196,unaffordable,4.57e-07,2.66,ADJ,"['AH0', 'N', 'AH0', 'F', 'AO1', 'R', 'D', 'AH0', 'B', 'AH0', 'L']"
33197,underfoot,4.57e-07,2.66,NOUN,"['AH2', 'N', 'D', 'ER0', 'F', 'UH1', 'T']"
33198,undrafted,4.57e-07,2.66,ADJ,"['AH0', 'N', 'D', 'AE1', 'F', 'T', 'R', 'AE2', 'D']"
33199,ung,4.57e-07,2.66,PROPN,"['AH1', 'NG']"
33200,unreachable,4.57e-07,2.66,ADJ,"['AH0', 'N', 'R', 'IY1', 'CH', 'AH0', 'B', 'AH0', 'L']"
33201,unsealed,4.57e-07,2.66,VERB,"['AH0', 'N', 'S', 'IY1', 'L', 'D']"
33202,upc,4.57e-07,2.66,PROPN,"['AH1', 'P', 'CH']"
