,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
33003,gaffe,4.57e-07,2.66,NOUN,"['G', 'AE1', 'F']"
33004,gard,4.57e-07,2.66,PROPN,"['G', 'AA1', 'R', 'D']"
33005,gargantuan,4.57e-07,2.66,ADJ,"['G', 'AA0', 'R', 'G', 'AE1', 'N', 'CH', 'UW0', 'AH0', 'N']"
33006,ghosted,4.57e-07,2.66,VERB,"['G', 'OW1', 'S', 'T', 'AH0', 'D']"
33007,glens,4.57e-07,2.66,NOUN,"['G', 'L', 'EH1', 'N', 'Z']"
33008,glitz,4.57e-07,2.66,NOUN,"['G', 'L', 'IH1', 'T', 'S']"
33009,goalies,4.57e-07,2.66,NOUN,"['G', 'OW1', 'L', 'IY0', 'Z']"
33010,godhead,4.57e-07,2.66,NOUN,"['G', 'AA1', 'D', 'HH', 'EH2', 'D']"
33011,godlike,4.57e-07,2.66,ADJ,"['G', 'AA1', 'D', 'L', 'AY2', 'K']"
33012,goofing,4.57e-07,2.66,VERB,"['G', 'UW1', 'F', 'IH0', 'NG']"
33013,goya,4.57e-07,2.66,PROPN,"['G', 'OY1', 'AH0']"
33014,grates,4.57e-07,2.66,NOUN,"['G', 'R', 'EY1', 'T', 'S']"
33015,gravestone,4.57e-07,2.66,NOUN,"['G', 'R', 'EY1', 'V', 'S', 'T', 'OW2', 'N']"
33016,gridiron,4.57e-07,2.66,NOUN,"['G', 'R', 'IH1', 'D', 'AY2', 'ER0', 'N']"
33017,grohl,4.57e-07,2.66,PROPN,"['G', 'R', 'OW1', 'L']"
33018,grupo,4.57e-07,2.66,PROPN,"['G', 'R', 'UW1', 'P', 'OW0']"
33019,haggis,4.57e-07,2.66,NOUN,"['HH', 'AE1', 'G', 'IH0', 'S']"
33020,hainan,4.57e-07,2.66,PROPN,"['HH', 'EY1', 'N', 'AH0', 'N']"
33021,hamad,4.57e-07,2.66,PROPN,"['HH', 'AE1', 'M', 'AH0', 'D']"
33022,hangings,4.57e-07,2.66,NOUN,"['HH', 'AE1', 'NG', 'G', 'IH0', 'NG', 'Z']"
33023,headdress,4.57e-07,2.66,NOUN,"['HH', 'EH1', 'D', 'R', 'EH2', 'S']"
33024,heli,4.57e-07,2.66,PROPN,"['HH', 'EH1', 'L', 'IY0']"
33025,hemmed,4.57e-07,2.66,VERB,"['HH', 'EH1', 'M', 'D']"
33026,higuain,4.57e-07,2.66,PROPN,"['HH', 'AY1', 'G', 'W', 'EY2', 'N']"
33027,hoarder,4.57e-07,2.66,NOUN,"['HH', 'AO1', 'R', 'D', 'ER0']"
33028,hoarse,4.57e-07,2.66,ADJ,"['HH', 'AO1', 'R', 'S']"
33029,holyoke,4.57e-07,2.66,PROPN,"['HH', 'OW1', 'L', 'IY0', 'OW2', 'K']"
33030,homebrew,4.57e-07,2.66,NOUN,"['HH', 'OW1', 'M', 'B', 'R', 'UW2']"
33031,homebuyers,4.57e-07,2.66,NOUN,"['HH', 'OW1', 'M', 'B', 'AY2', 'ER0', 'Z']"
33032,hoppy,4.57e-07,2.66,ADJ,"['HH', 'AO1', 'P', 'IY0']"
33033,howells,4.57e-07,2.66,PROPN,"['HH', 'AW1', 'AH0', 'L', 'Z']"
33034,hydrographic,4.57e-07,2.66,ADJ,"['HH', 'AY2', 'D', 'R', 'AH0', 'G', 'R', 'AE1', 'F', 'IH0', 'K']"
33035,iago,4.57e-07,2.66,PROPN,"['IY0', 'AA1', 'G', 'OW0']"
33036,indore,4.57e-07,2.66,PROPN,"['IH0', 'N', 'D', 'AO1', 'R', 'IY0']"
33037,infanticide,4.57e-07,2.66,NOUN,"['IH0', 'N', 'F', 'AE1', 'N', 'T', 'AH0', 'S', 'AY2', 'D']"
33038,ingraham,4.57e-07,2.66,PROPN,"['IH1', 'NG', 'G', 'R', 'AH0', 'HH', 'AE2', 'M']"
33039,injectors,4.57e-07,2.66,NOUN,"['IH0', 'N', 'JH', 'EH1', 'K', 'T', 'ER0', 'Z']"
33040,injects,4.57e-07,2.66,VERB,"['IH0', 'N', 'JH', 'EH1', 'K', 'T', 'S']"
33041,ino,4.57e-07,2.66,PROPN,"['IY1', 'N', 'OW0']"
33042,inoculation,4.57e-07,2.66,NOUN,"['IH0', 'N', 'AA2', 'K', 'Y', 'AH0', 'L', 'EY1', 'SH', 'AH0', 'N']"
33043,inordinate,4.57e-07,2.66,ADJ,"['IH0', 'N', 'AO1', 'R', 'D', 'AH0', 'N', 'IH0', 'T']"
33044,inquires,4.57e-07,2.66,VERB,"['IH0', 'N', 'K', 'W', 'AY1', 'ER0', 'Z']"
33045,insensitivity,4.57e-07,2.66,NOUN,"['IH0', 'N', 'S', 'EH2', 'N', 'S', 'AH0', 'T', 'IH1', 'V', 'AH0', 'T', 'IY0']"
33046,insincere,4.57e-07,2.66,ADJ,"['IH2', 'N', 'S', 'IH0', 'N', 'S', 'IH1', 'R']"
33047,instigator,4.57e-07,2.66,NOUN,"['IH1', 'N', 'S', 'T', 'AH0', 'G', 'EY2', 'T', 'ER0']"
33048,intercity,4.57e-07,2.66,VERB,"['IH1', 'N', 'T', 'ER0', 'S', 'IH2', 'T', 'IY0']"
33049,iras,4.57e-07,2.66,NOUN,"['AY1', 'R', 'AH0', 'Z']"
33050,isc,4.57e-07,2.66,PROPN,"['IH1', 'S']"
33051,isotopic,4.57e-07,2.66,NOUN,"['AY2', 'S', 'AH0', 'T', 'AA1', 'P', 'IH0', 'K']"
33052,iver,4.57e-07,2.66,PROPN,"['AY1', 'V', 'ER0']"
33053,jal,4.57e-07,2.66,PROPN,"['JH', 'AE1', 'L']"
33054,jeopardizing,4.57e-07,2.66,VERB,"['JH', 'EH1', 'P', 'ER0', 'D', 'AY2', 'Z', 'IH0', 'NG']"
33055,joakim,4.57e-07,2.66,PROPN,"['JH', 'OW1', 'K', 'IH0', 'M']"
33056,joggers,4.57e-07,2.66,NOUN,"['JH', 'AA1', 'G', 'ER0', 'Z']"
33057,joh,4.57e-07,2.66,PROPN,"['JH', 'OW1']"
33058,johnstown,4.57e-07,2.66,PROPN,"['JH', 'AA1', 'N', 'Z', 'T', 'AW2', 'N']"
33059,josep,4.57e-07,2.66,PROPN,"['JH', 'OW1', 'S', 'AH0', 'P']"
33060,karel,4.57e-07,2.66,PROPN,"['K', 'EH1', 'R', 'AH0', 'L']"
33061,kebabs,4.57e-07,2.66,NOUN,"['K', 'EH1', 'B', 'AH0', 'G', 'Z']"
33062,khomeini,4.57e-07,2.66,PROPN,"['K', 'OW0', 'M', 'EY1', 'N', 'IY0']"
33063,klinger,4.57e-07,2.66,PROPN,"['K', 'L', 'IH1', 'NG', 'ER0']"
33064,koalas,4.57e-07,2.66,NOUN,"['K', 'OW0', 'AA1', 'L', 'AH0', 'Z']"
33065,kodiak,4.57e-07,2.66,PROPN,"['K', 'OW1', 'D', 'IY0', 'AE2', 'K']"
33066,kronos,4.57e-07,2.66,PROPN,"['K', 'R', 'OW1', 'N', 'OW0', 'S']"
33067,kunming,4.57e-07,2.66,NOUN,"['K', 'AH1', 'N', 'IH0', 'NG']"
33068,ladle,4.57e-07,2.66,NOUN,"['L', 'EY1', 'D', 'AH0', 'L']"
33069,launchpad,4.57e-07,2.66,PROPN,"['L', 'AO1', 'N', 'P', 'AE2', 'K', 'T', 'S']"
33070,laundered,4.57e-07,2.66,VERB,"['L', 'AO1', 'N', 'D', 'ER0', 'D']"
33071,laundromat,4.57e-07,2.66,NOUN,"['L', 'AO1', 'N', 'D', 'R', 'AH0', 'M', 'AE2', 'T']"
33072,lavinia,4.57e-07,2.66,PROPN,"['L', 'AH0', 'V', 'IH1', 'N', 'Y', 'AH0']"
33073,laxative,4.57e-07,2.66,NOUN,"['L', 'AE1', 'K', 'S', 'AH0', 'T', 'IH0', 'V']"
33074,leeward,4.57e-07,2.66,ADV,"['L', 'IY1', 'W', 'ER0', 'D']"
33075,lentil,4.57e-07,2.66,NOUN,"['L', 'EH1', 'N', 'T', 'AH0', 'L']"
33076,lepage,4.57e-07,2.66,PROPN,"['L', 'EH1', 'P', 'IH0', 'JH']"
33077,lewisham,4.57e-07,2.66,PROPN,"['L', 'UW1', 'IH0', 'SH', 'M', 'AH0', 'N']"
33078,liaisons,4.57e-07,2.66,NOUN,"['L', 'IY0', 'EY1', 'S', 'AA2', 'N', 'Z']"
33079,lifeguards,4.57e-07,2.66,NOUN,"['L', 'AY1', 'F', 'G', 'AA2', 'R', 'D', 'Z']"
33080,lionsgate,4.57e-07,2.66,PROPN,"['L', 'AY1', 'AH0', 'N', 'S', 'EY2', 'T']"
33081,lma,4.57e-07,2.66,NOUN,"['L', 'IY1', 'M']"
33082,loca,4.57e-07,2.66,PROPN,"['L', 'OW1', 'K', 'AH0']"
33083,lolo,4.57e-07,2.66,PROPN,"['L', 'OW1', 'L', 'OW0']"
33084,lusaka,4.57e-07,2.66,PROPN,"['L', 'UW0', 'S', 'AA1', 'K', 'AH0']"
33085,lustful,4.57e-07,2.66,ADJ,"['L', 'AH1', 'S', 'T', 'F', 'AH0', 'L']"
33086,lustrous,4.57e-07,2.66,ADJ,"['L', 'AH1', 'S', 'T', 'R', 'AH0', 'S']"
33087,macintyre,4.57e-07,2.66,PROPN,"['M', 'AE1', 'K', 'AH0', 'N', 'T', 'AY2', 'R']"
33088,macroscopic,4.57e-07,2.66,ADJ,"['M', 'AE2', 'R', 'K', 'OW0', 'S', 'K', 'AA1', 'P', 'IH0', 'K']"
33089,malden,4.57e-07,2.66,PROPN,"['M', 'AO1', 'L', 'D', 'AH0', 'N']"
33090,malmö,4.57e-07,2.66,PROPN,"['M', 'AA1', 'L', 'M', 'OW0']"
33091,marbled,4.57e-07,2.66,ADJ,"['M', 'AA1', 'R', 'B', 'AH0', 'L', 'D']"
33092,materia,4.57e-07,2.66,PROPN,"['M', 'AH0', 'T', 'IH1', 'R', 'IY0', 'AH0']"
33093,mbeki,4.57e-07,2.66,PROPN,"['M', 'B', 'EH1', 'K', 'IY0']"
33094,mcconaughey,4.57e-07,2.66,PROPN,"['M', 'AH0', 'K', 'AA1', 'N', 'AH0', 'G', 'EY0']"
33095,mcmurray,4.57e-07,2.66,PROPN,"['M', 'AH0', 'K', 'M', 'ER1', 'EY0']"
33096,meaner,4.57e-07,2.66,ADJ,"['M', 'IY1', 'N', 'ER0']"
33097,meetups,4.57e-07,2.66,NOUN,"['M', 'IY1', 'T', 'AH2', 'P', 'S']"
33098,mensa,4.57e-07,2.66,PROPN,"['M', 'EH1', 'N', 'S', 'AH0']"
33099,mignon,4.57e-07,2.66,NOUN,"['M', 'IH1', 'G', 'N', 'AH0', 'N']"
33100,millicent,4.57e-07,2.66,PROPN,"['M', 'IH1', 'L', 'IH0', 'S', 'IH0', 'N', 'T']"
33101,milt,4.57e-07,2.66,NOUN,"['M', 'IH1', 'L', 'T']"
33102,modric,4.57e-07,2.66,PROPN,"['M', 'AA1', 'D', 'R', 'IH0', 'K']"
33103,moores,4.57e-07,2.66,PROPN,"['M', 'UH1', 'R', 'Z']"
33104,morsi,4.57e-07,2.66,PROPN,"['M', 'AO1', 'R', 'S', 'IY0']"
33105,morten,4.57e-07,2.66,PROPN,"['M', 'AO1', 'R', 'T', 'AH0', 'N']"
33106,mosby,4.57e-07,2.66,PROPN,"['M', 'AO1', 'S', 'B', 'IY0']"
33107,mosh,4.57e-07,2.66,PROPN,"['M', 'AO1', 'SH']"
33108,mosses,4.57e-07,2.66,NOUN,"['M', 'AO1', 'S', 'AH0', 'Z']"
33109,mumbles,4.57e-07,2.66,VERB,"['M', 'AH1', 'M', 'B', 'AH0', 'L', 'Z']"
33110,nabil,4.57e-07,2.66,PROPN,"['N', 'AA0', 'B', 'IY1']"
33111,nationalisation,4.57e-07,2.66,NOUN,"['N', 'AE2', 'SH', 'AH0', 'N', 'AH0', 'L', 'IH0', 'SH', 'EY1', 'N', 'IY0', 'AH0', 'N']"
33112,newscast,4.57e-07,2.66,NOUN,"['N', 'UW1', 'Z', 'K', 'AE2', 'S', 'T']"
33113,nex,4.57e-07,2.66,PROPN,"['N', 'EH1', 'K', 'S']"
33114,nicu,4.57e-07,2.66,PROPN,"['N', 'IY1', 'K', 'UW0']"
33115,nighter,4.57e-07,2.66,NOUN,"['N', 'AY1', 'T', 'ER0']"
33116,nir,4.57e-07,2.66,PROPN,"['N', 'IH1', 'R']"
33117,nonverbal,4.57e-07,2.66,ADJ,"['N', 'AA0', 'N', 'V', 'ER1', 'B', 'AH0', 'L']"
33118,nui,4.57e-07,2.66,PROPN,"['N', 'UW1', 'IY0']"
33119,observatories,4.57e-07,2.66,NOUN,"['AH0', 'B', 'Z', 'ER1', 'V', 'AH0', 'T', 'AO2', 'R', 'IY0', 'Z']"
33120,ooc,4.57e-07,2.66,PROPN,['UW1']
33121,orchestrate,4.57e-07,2.66,VERB,"['AO1', 'R', 'K', 'IH0', 'S', 'T', 'R', 'EY2', 'T']"
33122,ordovician,4.57e-07,2.66,ADJ,"['AO2', 'R', 'D', 'AH0', 'V', 'IH1', 'SH', 'AH0', 'N']"
33123,otaku,4.57e-07,2.66,PROPN,"['OW1', 'T', 'AH0', 'K', 'UW2']"
33124,overprotective,4.57e-07,2.66,ADJ,"['OW2', 'V', 'ER0', 'P', 'R', 'AH0', 'T', 'EH1', 'K', 'T', 'AH0', 'V']"
33125,panache,4.57e-07,2.66,NOUN,"['P', 'AH0', 'N', 'AA1', 'SH']"
33126,paracetamol,4.57e-07,2.66,PROPN,"['P', 'EH2', 'R', 'AH0', 'S', 'T', 'EY1', 'M', 'AH0', 'N', 'AH0', 'L']"
33127,paralyzing,4.57e-07,2.66,VERB,"['P', 'EH1', 'R', 'AH0', 'L', 'AY2', 'Z', 'IH0', 'NG']"
33128,parkin,4.57e-07,2.66,PROPN,"['P', 'AA1', 'R', 'K', 'IH0', 'N']"
33129,participle,4.57e-07,2.66,NOUN,"['P', 'AA1', 'R', 'T', 'IH0', 'S', 'IH2', 'P', 'AH0', 'L']"
33130,pastimes,4.57e-07,2.66,NOUN,"['P', 'AE1', 'S', 'T', 'AY2', 'M', 'Z']"
33131,pathetically,4.57e-07,2.66,ADV,"['P', 'AH0', 'TH', 'EH1', 'T', 'IH0', 'K', 'AH0', 'L', 'IY0']"
33132,pathophysiology,4.57e-07,2.66,NOUN,"['P', 'AE2', 'TH', 'AH0', 'F', 'IH1', 'Z', 'IY0', 'AH0', 'G', 'L', 'IY0']"
33133,pauli,4.57e-07,2.66,PROPN,"['P', 'AO1', 'L', 'IY0']"
33134,peered,4.57e-07,2.66,VERB,"['P', 'IH1', 'R', 'D']"
33135,pegging,4.57e-07,2.66,VERB,"['P', 'EH1', 'G', 'IH0', 'NG']"
33136,peo,4.57e-07,2.66,PROPN,"['P', 'OW1']"
33137,perthshire,4.57e-07,2.66,NOUN,"['P', 'ER1', 'TH', 'CH', 'ER0']"
33138,perturbation,4.57e-07,2.66,NOUN,"['P', 'ER2', 'T', 'ER0', 'B', 'EY1', 'SH', 'AH0', 'N']"
33139,phage,4.57e-07,2.66,NOUN,"['F', 'EY1', 'JH']"
33140,phobias,4.57e-07,2.66,NOUN,"['F', 'OW1', 'B', 'IY0', 'AH0', 'Z']"
33141,phonology,4.57e-07,2.66,NOUN,"['F', 'AH0', 'N', 'AA1', 'L', 'AH0', 'JH', 'IY2']"
33142,pima,4.57e-07,2.66,NOUN,"['P', 'IY1', 'M', 'AH0']"
33143,pimping,4.57e-07,2.66,VERB,"['P', 'IH1', 'M', 'P', 'IH0', 'NG']"
33144,plateaus,4.57e-07,2.66,VERB,"['P', 'L', 'EY1', 'T', 'OW2', 'S']"
33145,pocketbook,4.57e-07,2.66,NOUN,"['P', 'AA1', 'K', 'AH0', 'T', 'B', 'UH2', 'K']"
33146,precludes,4.57e-07,2.66,VERB,"['P', 'R', 'IH0', 'K', 'L', 'UW1', 'D', 'Z']"
33147,prescient,4.57e-07,2.66,ADJ,"['P', 'R', 'EH1', 'S', 'IY0', 'AH0', 'N', 'T']"
33148,procurator,4.57e-07,2.66,PROPN,"['P', 'R', 'AA1', 'K', 'Y', 'AH0', 'R', 'EY2', 'T', 'ER0']"
33149,pumas,4.57e-07,2.66,NOUN,"['P', 'UW1', 'M', 'AH0', 'Z']"
33150,punts,4.57e-07,2.66,NOUN,"['P', 'AH1', 'N', 'T', 'S']"
33151,purebred,4.57e-07,2.66,ADJ,"['P', 'Y', 'UH1', 'R', 'B', 'R', 'EH1', 'D']"
33152,purists,4.57e-07,2.66,NOUN,"['P', 'Y', 'UH1', 'R', 'AH0', 'S', 'T', 'S']"
33153,qaida,4.57e-07,2.66,PROPN,"['K', 'W', 'EY1', 'D', 'AH0']"
33154,rafferty,4.57e-07,2.66,PROPN,"['R', 'AE1', 'F', 'ER0', 'T', 'IY0']"
33155,rar,4.57e-07,2.66,NOUN,"['R', 'AA1', 'R']"
33156,ratepayers,4.57e-07,2.66,NOUN,"['R', 'EY1', 'T', 'P', 'EY2', 'ER0', 'Z']"
33157,rednecks,4.57e-07,2.66,NOUN,"['R', 'EH1', 'D', 'N', 'EH2', 'K', 'S']"
33158,reefer,4.57e-07,2.66,NOUN,"['R', 'IY1', 'F', 'ER0']"
33159,refilled,4.57e-07,2.66,VERB,"['R', 'IY0', 'F', 'IH1', 'L', 'D']"
33160,remarry,4.57e-07,2.66,VERB,"['R', 'IY0', 'M', 'EH1', 'R', 'IY0']"
33161,resiliency,4.57e-07,2.66,NOUN,"['R', 'IH0', 'Z', 'IH1', 'L', 'Y', 'AH0', 'N', 'S', 'IY0']"
33162,revivals,4.57e-07,2.66,NOUN,"['R', 'IY0', 'V', 'AY1', 'V', 'AH0', 'L', 'Z']"
33163,revving,4.57e-07,2.66,VERB,"['R', 'EH1', 'V', 'IH0', 'NG']"
33164,rhone,4.57e-07,2.66,NOUN,"['R', 'OW1', 'N']"
33165,ridding,4.57e-07,2.66,VERB,"['R', 'IH1', 'D', 'IH0', 'NG']"
33166,riddler,4.57e-07,2.66,NOUN,"['R', 'IH1', 'D', 'L', 'ER0']"
33167,riordan,4.57e-07,2.66,PROPN,"['R', 'IH1', 'R', 'D', 'AH0', 'N']"
33168,ripon,4.57e-07,2.66,PROPN,"['R', 'IH1', 'P', 'AH0', 'N']"
33169,rit,4.57e-07,2.66,NOUN,"['R', 'IH1', 'T']"
33170,rizal,4.57e-07,2.66,PROPN,"['R', 'AY1', 'Z', 'AH0', 'L']"
33171,rockabilly,4.57e-07,2.66,NOUN,"['R', 'AA1', 'K', 'AH0', 'B', 'IH2', 'L', 'IY0']"
33172,roshan,4.57e-07,2.66,PROPN,"['R', 'AA1', 'SH', 'AH0', 'N']"
33173,salivary,4.57e-07,2.66,NOUN,"['S', 'AE1', 'L', 'AH0', 'V', 'AA2', 'R', 'IY0']"
33174,saloons,4.57e-07,2.66,NOUN,"['S', 'AH0', 'L', 'UW1', 'N', 'Z']"
33175,sandford,4.57e-07,2.66,PROPN,"['S', 'AE1', 'N', 'D', 'F', 'ER0', 'D']"
33176,sandor,4.57e-07,2.66,PROPN,"['S', 'AE1', 'N', 'D', 'ER0']"
33177,sanitarium,4.57e-07,2.66,NOUN,"['S', 'AE2', 'N', 'AH0', 'T', 'EH1', 'R', 'IY0', 'AH0', 'M']"
33178,sardine,4.57e-07,2.66,NOUN,"['S', 'AA0', 'R', 'D', 'IY1', 'N']"
33179,saville,4.57e-07,2.66,PROPN,"['S', 'AA1', 'V', 'IH0', 'L']"
33180,sawn,4.57e-07,2.66,VERB,"['S', 'AO1', 'N']"
33181,schoolboys,4.57e-07,2.66,NOUN,"['S', 'K', 'UW1', 'L', 'B', 'OY2', 'Z']"
33182,scotts,4.57e-07,2.66,PROPN,"['S', 'K', 'AA1', 'T', 'S']"
33183,seafloor,4.57e-07,2.66,PROPN,"['S', 'IY1', 'F', 'L', 'AO2', 'R']"
33184,sedimentation,4.57e-07,2.66,NOUN,"['S', 'EH2', 'D', 'AH0', 'M', 'AH0', 'N', 'T', 'EY1', 'SH', 'AH0', 'N']"
33185,sequestered,4.57e-07,2.66,VERB,"['S', 'IH0', 'K', 'W', 'EH1', 'S', 'T', 'ER0', 'D']"
33186,sharpton,4.57e-07,2.66,PROPN,"['SH', 'AA1', 'R', 'P', 'T', 'AH0', 'N']"
33187,shavings,4.57e-07,2.66,NOUN,"['SH', 'EY1', 'V', 'IH0', 'NG', 'Z']"
33188,shek,4.57e-07,2.66,PROPN,"['SH', 'EH1', 'K']"
33189,shing,4.57e-07,2.66,PROPN,"['SH', 'IH1', 'NG']"
33190,shitless,4.57e-07,2.66,ADJ,"['SH', 'IH1', 'T', 'L', 'AH0', 'S']"
33191,shriver,4.57e-07,2.66,PROPN,"['SH', 'R', 'AY1', 'V', 'ER0']"
33192,skewers,4.57e-07,2.66,NOUN,"['S', 'K', 'Y', 'UW1', 'ER0', 'Z']"
33193,sleepwalking,4.57e-07,2.66,VERB,"['S', 'L', 'IY1', 'P', 'W', 'AO2', 'K', 'IH0', 'NG']"
33194,slinky,4.57e-07,2.66,ADJ,"['S', 'L', 'IH1', 'NG', 'K', 'IY0']"
33195,smirking,4.57e-07,2.66,VERB,"['S', 'M', 'ER1', 'K', 'IH0', 'NG']"
33196,softens,4.57e-07,2.66,VERB,"['S', 'AO1', 'F', 'AH0', 'N', 'Z']"
33197,solon,4.57e-07,2.66,PROPN,"['S', 'OW1', 'L', 'AH0', 'N']"
33198,speedster,4.57e-07,2.66,NOUN,"['S', 'P', 'IY1', 'D', 'S', 'T', 'ER0']"
33199,spellbound,4.57e-07,2.66,ADJ,"['S', 'P', 'EH1', 'L', 'B', 'AW2', 'N', 'D']"
33200,splint,4.57e-07,2.66,VERB,"['S', 'P', 'L', 'IH1', 'N', 'T']"
33201,spunk,4.57e-07,2.66,NOUN,"['S', 'P', 'AH1', 'NG', 'K']"
33202,squinting,4.57e-07,2.66,VERB,"['S', 'K', 'W', 'IH1', 'N', 'T', 'IH0', 'NG']"
33203,squirming,4.57e-07,2.66,VERB,"['S', 'K', 'W', 'ER1', 'M', 'IH0', 'NG']"
33204,statham,4.57e-07,2.66,PROPN,"['S', 'T', 'AE1', 'TH', 'AH0', 'M']"
33205,stethoscope,4.57e-07,2.66,NOUN,"['S', 'T', 'EH1', 'TH', 'AH0', 'S', 'K', 'OW2', 'P']"
33206,stoops,4.57e-07,2.66,VERB,"['S', 'T', 'UW1', 'P', 'S']"
33207,strident,4.57e-07,2.66,ADJ,"['S', 'T', 'R', 'AY1', 'D', 'AH0', 'N', 'T']"
33208,superstore,4.57e-07,2.66,NOUN,"['S', 'UW1', 'P', 'ER0', 'S', 'T', 'AO2', 'R']"
33209,sutcliffe,4.57e-07,2.66,PROPN,"['S', 'AH1', 'T', 'K', 'L', 'IH0', 'F']"
33210,swank,4.57e-07,2.66,PROPN,"['S', 'W', 'AE1', 'NG', 'K']"
33211,swerving,4.57e-07,2.66,VERB,"['S', 'W', 'ER1', 'V', 'IH0', 'NG']"
33212,swipes,4.57e-07,2.66,VERB,"['S', 'W', 'AY1', 'P', 'S']"
33213,syfy,4.57e-07,2.66,PROPN,"['S', 'IH1', 'F', 'IY0']"
33214,syriac,4.57e-07,2.66,ADJ,"['S', 'IH1', 'R', 'IY0', 'AE0', 'K']"
33215,tacks,4.57e-07,2.66,NOUN,"['T', 'AE1', 'K', 'S']"
33216,takumi,4.57e-07,2.66,PROPN,"['T', 'AA0', 'K', 'UW1', 'M', 'IY0']"
33217,tans,4.57e-07,2.66,NOUN,"['T', 'AE1', 'N', 'Z']"
33218,tendering,4.57e-07,2.66,VERB,"['T', 'EH1', 'N', 'D', 'ER0', 'IH0', 'NG']"
33219,tenses,4.57e-07,2.66,NOUN,"['T', 'EH1', 'N', 'S', 'AH0', 'Z']"
33220,thay,4.57e-07,2.66,VERB,"['DH', 'EY1']"
33221,thinkpad,4.57e-07,2.66,PROPN,"['TH', 'IH1', 'NG', 'K', 'P', 'AE2', 'D']"
33222,tilbury,4.57e-07,2.66,NOUN,"['T', 'IH1', 'L', 'B', 'EH2', 'R', 'IY0']"
33223,tilda,4.57e-07,2.66,PROPN,"['T', 'IH1', 'L', 'D', 'AH0']"
33224,toasts,4.57e-07,2.66,NOUN,"['T', 'OW1', 'S', 'T', 'S']"
33225,tobey,4.57e-07,2.66,PROPN,"['T', 'OW1', 'B', 'IY0']"
33226,tomi,4.57e-07,2.66,PROPN,"['T', 'OW1', 'M', 'IY0']"
33227,torts,4.57e-07,2.66,NOUN,"['T', 'AO1', 'R', 'T', 'S']"
33228,tradeoff,4.57e-07,2.66,NOUN,"['T', 'R', 'EY1', 'D', 'AO2', 'F']"
33229,trapp,4.57e-07,2.66,PROPN,"['T', 'R', 'AE1', 'P']"
33230,tritium,4.57e-07,2.66,NOUN,"['T', 'R', 'IH1', 'T', 'IY0', 'AH0', 'M']"
33231,tsu,4.57e-07,2.66,PROPN,"['T', 'S', 'UW1']"
33232,tubby,4.57e-07,2.66,PROPN,"['T', 'AH1', 'B', 'IY0']"
33233,tubers,4.57e-07,2.66,NOUN,"['T', 'UW1', 'B', 'ER0', 'Z']"
33234,twinks,4.57e-07,2.66,NOUN,"['T', 'W', 'IH1', 'NG', 'K', 'S']"
33235,uavs,4.57e-07,2.66,PROPN,"['W', 'EY1', 'V', 'Z']"
33236,ubiquity,4.57e-07,2.66,NOUN,"['Y', 'UW0', 'B', 'IH1', 'K', 'W', 'IH0', 'T', 'IY0']"
33237,udall,4.57e-07,2.66,PROPN,"['Y', 'UW1', 'D', 'AH0', 'L']"
33238,unaffordable,4.57e-07,2.66,ADJ,"['AH0', 'N', 'AH0', 'F', 'AO1', 'R', 'D', 'AH0', 'B', 'AH0', 'L']"
33239,underfoot,4.57e-07,2.66,NOUN,"['AH2', 'N', 'D', 'ER0', 'F', 'UH1', 'T']"
33240,undrafted,4.57e-07,2.66,ADJ,"['AH0', 'N', 'D', 'AE1', 'F', 'T', 'R', 'AE2', 'D']"
33241,unevenly,4.57e-07,2.66,ADV,"['AH0', 'N', 'IY1', 'V', 'AH0', 'N', 'L', 'IY0']"
33242,ung,4.57e-07,2.66,PROPN,"['AH1', 'NG']"
33243,unknowable,4.57e-07,2.66,ADJ,"['AH0', 'N', 'N', 'OW1', 'AH0', 'B', 'AH0', 'L']"
33244,upc,4.57e-07,2.66,PROPN,"['AH1', 'P', 'CH']"
33245,uxbridge,4.57e-07,2.66,PROPN,"['AH1', 'K', 'S', 'B', 'R', 'IH2', 'JH']"
33246,valdes,4.57e-07,2.66,PROPN,"['V', 'AE0', 'L', 'D', 'EH1', 'Z']"
33247,vastness,4.57e-07,2.66,NOUN,"['V', 'AE1', 'S', 'T', 'N', 'AH0', 'S']"
33248,veganism,4.57e-07,2.66,NOUN,"['V', 'EH1', 'G', 'AH0', 'N', 'IH2', 'Z', 'AH0', 'M']"
33249,verdun,4.57e-07,2.66,PROPN,"['V', 'ER1', 'D', 'AH0', 'N']"
33250,vickie,4.57e-07,2.66,PROPN,"['V', 'IH1', 'K', 'IY0']"
33251,vogt,4.57e-07,2.66,PROPN,"['V', 'OW1', 'T']"
33252,waddell,4.57e-07,2.66,PROPN,"['W', 'AA0', 'D', 'EH1', 'L']"
33253,waikiki,4.57e-07,2.66,PROPN,"['W', 'AY2', 'K', 'IY0', 'K', 'IY1']"
33254,waistcoat,4.57e-07,2.66,NOUN,"['W', 'EY1', 'S', 'T', 'K', 'OW2', 'T']"
33255,weeknd,4.57e-07,2.66,PROPN,"['W', 'IY1', 'K', 'AH0', 'N', 'D']"
33256,wheelbarrow,4.57e-07,2.66,NOUN,"['W', 'IY1', 'L', 'B', 'EH2', 'R', 'OW0']"
33257,whipple,4.57e-07,2.66,PROPN,"['W', 'IH1', 'P', 'AH0', 'L']"
