Unnamed: 0,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes,No Stress,Lexicality,Length,Size
5335,incidents,1.41e-05,4.15,NOUN,"['IH1', 'N', 'S', 'AH0', 'D', 'AH0', 'N', 'T', 'S']","['IH', 'N', 'S', 'AH', 'D', 'AH', 'N', 'T', 'S']",real,9,long
5339,lesbian,1.41e-05,4.15,NOUN,"['L', 'EH1', 'Z', 'B', 'IY0', 'AH0', 'N']","['L', 'EH', 'Z', 'B', 'IY', 'AH', 'N']",real,7,long
5342,medication,1.41e-05,4.15,NOUN,"['M', 'EH2', 'D', 'AH0', 'K', 'EY1', 'SH', 'AH0', 'N']","['M', 'EH', 'D', 'AH', 'K', 'EY', 'SH', 'AH', 'N']",real,9,long
5347,portfolio,1.41e-05,4.15,NOUN,"['P', 'AO0', 'R', 'T', 'F', 'OW1', 'L', 'IY0', 'OW2']","['P', 'AO', 'R', 'T', 'F', 'OW', 'L', 'IY', 'OW']",real,9,long
5349,promoted,1.41e-05,4.15,VERB,"['P', 'R', 'AH0', 'M', 'OW1', 'T', 'AH0', 'D']","['P', 'R', 'AH', 'M', 'OW', 'T', 'AH', 'D']",real,8,long
5350,protocol,1.41e-05,4.15,NOUN,"['P', 'R', 'OW1', 'T', 'AH0', 'K', 'AA2', 'L']","['P', 'R', 'OW', 'T', 'AH', 'K', 'AA', 'L']",real,8,long
5351,quietly,1.41e-05,4.15,ADV,"['K', 'W', 'AY1', 'AH0', 'T', 'L', 'IY0']","['K', 'W', 'AY', 'AH', 'T', 'L', 'IY']",real,7,long
5353,replacing,1.41e-05,4.15,VERB,"['R', 'IH0', 'P', 'L', 'EY1', 'S', 'IH0', 'NG']","['R', 'IH', 'P', 'L', 'EY', 'S', 'IH', 'NG']",real,8,long
5356,scholarship,1.41e-05,4.15,NOUN,"['S', 'K', 'AA1', 'L', 'ER0', 'SH', 'IH2', 'P']","['S', 'K', 'AA', 'L', 'ER', 'SH', 'IH', 'P']",real,8,long
5357,screening,1.41e-05,4.15,VERB,"['S', 'K', 'R', 'IY1', 'N', 'IH0', 'NG']","['S', 'K', 'R', 'IY', 'N', 'IH', 'NG']",real,7,long
5365,suspected,1.41e-05,4.15,VERB,"['S', 'AH0', 'S', 'P', 'EH1', 'K', 'T', 'AH0', 'D']","['S', 'AH', 'S', 'P', 'EH', 'K', 'T', 'AH', 'D']",real,9,long
5376,vegetables,1.41e-05,4.15,NOUN,"['V', 'EH1', 'JH', 'T', 'AH0', 'B', 'AH0', 'L', 'Z']","['V', 'EH', 'JH', 'T', 'AH', 'B', 'AH', 'L', 'Z']",real,9,long
5377,vertical,1.41e-05,4.15,ADJ,"['V', 'ER1', 'T', 'IH0', 'K', 'AH0', 'L']","['V', 'ER', 'T', 'IH', 'K', 'AH', 'L']",real,7,long
5378,violation,1.41e-05,4.15,NOUN,"['V', 'AY0', 'AH0', 'L', 'EY1', 'SH', 'AH0', 'N']","['V', 'AY', 'AH', 'L', 'EY', 'SH', 'AH', 'N']",real,8,long
5384,abstract,1.38e-05,4.14,ADJ,"['AE0', 'B', 'S', 'T', 'R', 'AE1', 'K', 'T']","['AE', 'B', 'S', 'T', 'R', 'AE', 'K', 'T']",real,8,long
5386,addiction,1.38e-05,4.14,NOUN,"['AH0', 'D', 'IH1', 'K', 'SH', 'AH0', 'N']","['AH', 'D', 'IH', 'K', 'SH', 'AH', 'N']",real,7,long
5387,associates,1.38e-05,4.14,NOUN,"['AH0', 'S', 'OW1', 'S', 'IY0', 'AH0', 'T', 'S']","['AH', 'S', 'OW', 'S', 'IY', 'AH', 'T', 'S']",real,8,long
5397,contacts,1.38e-05,4.14,NOUN,"['K', 'AA1', 'N', 'T', 'AE2', 'K', 'T', 'S']","['K', 'AA', 'N', 'T', 'AE', 'K', 'T', 'S']",real,8,long
5398,conviction,1.38e-05,4.14,NOUN,"['K', 'AH0', 'N', 'V', 'IH1', 'K', 'SH', 'AH0', 'N']","['K', 'AH', 'N', 'V', 'IH', 'K', 'SH', 'AH', 'N']",real,9,long
5402,depressed,1.38e-05,4.14,ADJ,"['D', 'IH0', 'P', 'R', 'EH1', 'S', 'T']","['D', 'IH', 'P', 'R', 'EH', 'S', 'T']",real,7,long
5405,disorders,1.38e-05,4.14,NOUN,"['D', 'IH0', 'S', 'AO1', 'R', 'D', 'ER0', 'Z']","['D', 'IH', 'S', 'AO', 'R', 'D', 'ER', 'Z']",real,8,long
5406,duration,1.38e-05,4.14,NOUN,"['D', 'UH1', 'R', 'EY1', 'SH', 'AH0', 'N']","['D', 'UH', 'R', 'EY', 'SH', 'AH', 'N']",real,7,long
5409,encouraging,1.38e-05,4.14,VERB,"['EH0', 'N', 'K', 'ER1', 'IH0', 'JH', 'IH0', 'NG']","['EH', 'N', 'K', 'ER', 'IH', 'JH', 'IH', 'NG']",real,8,long
5414,graduated,1.38e-05,4.14,VERB,"['G', 'R', 'AE1', 'JH', 'UW0', 'EY2', 'T', 'IH0', 'D']","['G', 'R', 'AE', 'JH', 'UW', 'EY', 'T', 'IH', 'D']",real,9,long
5415,grandmother,1.38e-05,4.14,NOUN,"['G', 'R', 'AE1', 'N', 'D', 'M', 'AH2', 'DH', 'ER0']","['G', 'R', 'AE', 'N', 'D', 'M', 'AH', 'DH', 'ER']",real,9,long
5421,inflation,1.38e-05,4.14,NOUN,"['IH0', 'N', 'F', 'L', 'EY1', 'SH', 'AH0', 'N']","['IH', 'N', 'F', 'L', 'EY', 'SH', 'AH', 'N']",real,8,long
5423,inspection,1.38e-05,4.14,NOUN,"['IH0', 'N', 'S', 'P', 'EH1', 'K', 'SH', 'AH0', 'N']","['IH', 'N', 'S', 'P', 'EH', 'K', 'SH', 'AH', 'N']",real,9,long
5426,intensity,1.38e-05,4.14,NOUN,"['IH0', 'N', 'T', 'EH1', 'N', 'S', 'AH0', 'T', 'IY0']","['IH', 'N', 'T', 'EH', 'N', 'S', 'AH', 'T', 'IY']",real,9,long
5427,inventory,1.38e-05,4.14,NOUN,"['IH2', 'N', 'V', 'AH0', 'N', 'T', 'AO1', 'R', 'IY0']","['IH', 'N', 'V', 'AH', 'N', 'T', 'AO', 'R', 'IY']",real,9,long
5429,invitation,1.38e-05,4.14,NOUN,"['IH2', 'N', 'V', 'IH0', 'T', 'EY1', 'SH', 'AH0', 'N']","['IH', 'N', 'V', 'IH', 'T', 'EY', 'SH', 'AH', 'N']",real,9,long
5430,judicial,1.38e-05,4.14,ADJ,"['JH', 'UW0', 'D', 'IH1', 'SH', 'AH0', 'L']","['JH', 'UW', 'D', 'IH', 'SH', 'AH', 'L']",real,7,long
5431,justify,1.38e-05,4.14,VERB,"['JH', 'AH1', 'S', 'T', 'AH0', 'F', 'AY2']","['JH', 'AH', 'S', 'T', 'AH', 'F', 'AY']",real,7,long
5436,libraries,1.38e-05,4.14,NOUN,"['L', 'AY1', 'B', 'R', 'EH2', 'R', 'IY0', 'Z']","['L', 'AY', 'B', 'R', 'EH', 'R', 'IY', 'Z']",real,8,long
5437,logical,1.38e-05,4.14,ADJ,"['L', 'AA1', 'JH', 'IH0', 'K', 'AH0', 'L']","['L', 'AA', 'JH', 'IH', 'K', 'AH', 'L']",real,7,long
5439,meaningful,1.38e-05,4.14,ADJ,"['M', 'IY1', 'N', 'IH0', 'NG', 'F', 'AH0', 'L']","['M', 'IY', 'N', 'IH', 'NG', 'F', 'AH', 'L']",real,8,long
5440,migration,1.38e-05,4.14,NOUN,"['M', 'AY0', 'G', 'R', 'EY1', 'SH', 'AH0', 'N']","['M', 'AY', 'G', 'R', 'EY', 'SH', 'AH', 'N']",real,8,long
5442,motivated,1.38e-05,4.14,ADJ,"['M', 'OW1', 'T', 'AH0', 'V', 'EY2', 'T', 'AH0', 'D']","['M', 'OW', 'T', 'AH', 'V', 'EY', 'T', 'AH', 'D']",real,9,long
5446,northwest,1.38e-05,4.14,NOUN,"['N', 'AO2', 'R', 'TH', 'W', 'EH1', 'S', 'T']","['N', 'AO', 'R', 'TH', 'W', 'EH', 'S', 'T']",real,8,long
5456,provision,1.38e-05,4.14,NOUN,"['P', 'R', 'AH0', 'V', 'IH1', 'ZH', 'AH0', 'N']","['P', 'R', 'AH', 'V', 'IH', 'ZH', 'AH', 'N']",real,8,long
5457,releasing,1.38e-05,4.14,VERB,"['R', 'IY0', 'L', 'IY1', 'S', 'IH0', 'NG']","['R', 'IY', 'L', 'IY', 'S', 'IH', 'NG']",real,7,long
5458,requiring,1.38e-05,4.14,VERB,"['R', 'IY0', 'K', 'W', 'AY1', 'ER0', 'IH0', 'NG']","['R', 'IY', 'K', 'W', 'AY', 'ER', 'IH', 'NG']",real,8,long
5466,strangers,1.38e-05,4.14,NOUN,"['S', 'T', 'R', 'EY1', 'N', 'JH', 'ER0', 'Z']","['S', 'T', 'R', 'EY', 'N', 'JH', 'ER', 'Z']",real,8,long
5467,succeeded,1.38e-05,4.14,VERB,"['S', 'AH0', 'K', 'S', 'IY1', 'D', 'AH0', 'D']","['S', 'AH', 'K', 'S', 'IY', 'D', 'AH', 'D']",real,8,long
5475,tragedy,1.38e-05,4.14,NOUN,"['T', 'R', 'AE1', 'JH', 'AH0', 'D', 'IY0']","['T', 'R', 'AE', 'JH', 'AH', 'D', 'IY']",real,7,long
5477,vincent,1.38e-05,4.14,PROPN,"['V', 'IH1', 'N', 'S', 'AH0', 'N', 'T']","['V', 'IH', 'N', 'S', 'AH', 'N', 'T']",real,7,long
5480,accordance,1.35e-05,4.13,NOUN,"['AH0', 'K', 'AO1', 'R', 'D', 'AH0', 'N', 'S']","['AH', 'K', 'AO', 'R', 'D', 'AH', 'N', 'S']",real,8,long
5482,activist,1.35e-05,4.13,NOUN,"['AE1', 'K', 'T', 'AH0', 'V', 'AH0', 'S', 'T']","['AE', 'K', 'T', 'AH', 'V', 'AH', 'S', 'T']",real,8,long
5483,activists,1.35e-05,4.13,NOUN,"['AE1', 'K', 'T', 'AH0', 'V', 'AH0', 'S', 'T', 'S']","['AE', 'K', 'T', 'AH', 'V', 'AH', 'S', 'T', 'S']",real,9,long
5484,addresses,1.35e-05,4.13,VERB,"['AE1', 'D', 'R', 'EH1', 'S', 'IH0', 'Z']","['AE', 'D', 'R', 'EH', 'S', 'IH', 'Z']",real,7,long
5486,applicable,1.35e-05,4.13,ADJ,"['AE1', 'P', 'L', 'AH0', 'K', 'AH0', 'B', 'AH0', 'L']","['AE', 'P', 'L', 'AH', 'K', 'AH', 'B', 'AH', 'L']",real,9,long
5494,chancellor,1.35e-05,4.13,PROPN,"['CH', 'AE1', 'N', 'S', 'AH0', 'L', 'ER0']","['CH', 'AE', 'N', 'S', 'AH', 'L', 'ER']",real,7,long
5499,companion,1.35e-05,4.13,NOUN,"['K', 'AH0', 'M', 'P', 'AE1', 'N', 'Y', 'AH0', 'N']","['K', 'AH', 'M', 'P', 'AE', 'N', 'Y', 'AH', 'N']",real,9,long
5500,comparing,1.35e-05,4.13,VERB,"['K', 'AH0', 'M', 'P', 'EH1', 'R', 'IH0', 'NG']","['K', 'AH', 'M', 'P', 'EH', 'R', 'IH', 'NG']",real,8,long
5501,consciousness,1.35e-05,4.13,NOUN,"['K', 'AA1', 'N', 'SH', 'AH0', 'S', 'N', 'AH0', 'S']","['K', 'AA', 'N', 'SH', 'AH', 'S', 'N', 'AH', 'S']",real,9,long
5503,controller,1.35e-05,4.13,NOUN,"['K', 'AH0', 'N', 'T', 'R', 'OW1', 'L', 'ER0']","['K', 'AH', 'N', 'T', 'R', 'OW', 'L', 'ER']",real,8,long
5507,damages,1.35e-05,4.13,NOUN,"['D', 'AE1', 'M', 'AH0', 'JH', 'AH0', 'Z']","['D', 'AE', 'M', 'AH', 'JH', 'AH', 'Z']",real,7,long
5508,demanding,1.35e-05,4.13,VERB,"['D', 'IH0', 'M', 'AE1', 'N', 'D', 'IH0', 'NG']","['D', 'IH', 'M', 'AE', 'N', 'D', 'IH', 'NG']",real,8,long
5515,engaging,1.35e-05,4.13,VERB,"['EH0', 'N', 'G', 'EY1', 'JH', 'IH0', 'NG']","['EH', 'N', 'G', 'EY', 'JH', 'IH', 'NG']",real,7,long
5516,fascinating,1.35e-05,4.13,ADJ,"['F', 'AE1', 'S', 'AH0', 'N', 'EY2', 'T', 'IH0', 'NG']","['F', 'AE', 'S', 'AH', 'N', 'EY', 'T', 'IH', 'NG']",real,9,long
5517,financing,1.35e-05,4.13,VERB,"['F', 'AH0', 'N', 'AE1', 'N', 'S', 'IH0', 'NG']","['F', 'AH', 'N', 'AE', 'N', 'S', 'IH', 'NG']",real,8,long
5519,flexible,1.35e-05,4.13,ADJ,"['F', 'L', 'EH1', 'K', 'S', 'AH0', 'B', 'AH0', 'L']","['F', 'L', 'EH', 'K', 'S', 'AH', 'B', 'AH', 'L']",real,9,long
5521,gentlemen,1.35e-05,4.13,NOUN,"['JH', 'EH1', 'N', 'T', 'AH0', 'L', 'M', 'IH0', 'N']","['JH', 'EH', 'N', 'T', 'AH', 'L', 'M', 'IH', 'N']",real,9,long
5525,helicopter,1.35e-05,4.13,NOUN,"['HH', 'EH1', 'L', 'IH0', 'K', 'AA2', 'P', 'T', 'ER0']","['HH', 'EH', 'L', 'IH', 'K', 'AA', 'P', 'T', 'ER']",real,9,long
5527,households,1.35e-05,4.13,NOUN,"['HH', 'AW1', 'S', 'HH', 'OW2', 'L', 'D', 'Z']","['HH', 'AW', 'S', 'HH', 'OW', 'L', 'D', 'Z']",real,8,long
5528,infected,1.35e-05,4.13,VERB,"['IH0', 'N', 'F', 'EH1', 'K', 'T', 'AH0', 'D']","['IH', 'N', 'F', 'EH', 'K', 'T', 'AH', 'D']",real,8,long
5532,liberals,1.35e-05,4.13,NOUN,"['L', 'IH1', 'B', 'ER0', 'AH0', 'L', 'Z']","['L', 'IH', 'B', 'ER', 'AH', 'L', 'Z']",real,7,long
5534,mandatory,1.35e-05,4.13,ADJ,"['M', 'AE1', 'N', 'D', 'AH0', 'T', 'AO2', 'R', 'IY0']","['M', 'AE', 'N', 'D', 'AH', 'T', 'AO', 'R', 'IY']",real,9,long
5536,mechanics,1.35e-05,4.13,NOUN,"['M', 'AH0', 'K', 'AE1', 'N', 'IH0', 'K', 'S']","['M', 'AH', 'K', 'AE', 'N', 'IH', 'K', 'S']",real,8,long
5538,miracle,1.35e-05,4.13,NOUN,"['M', 'IH1', 'R', 'AH0', 'K', 'AH0', 'L']","['M', 'IH', 'R', 'AH', 'K', 'AH', 'L']",real,7,long
5542,observation,1.35e-05,4.13,NOUN,"['AA2', 'B', 'Z', 'ER0', 'V', 'EY1', 'SH', 'AH0', 'N']","['AA', 'B', 'Z', 'ER', 'V', 'EY', 'SH', 'AH', 'N']",real,9,long
5545,permitted,1.35e-05,4.13,VERB,"['P', 'ER0', 'M', 'IH1', 'T', 'AH0', 'D']","['P', 'ER', 'M', 'IH', 'T', 'AH', 'D']",real,7,long
5546,phenomenon,1.35e-05,4.13,NOUN,"['F', 'AH0', 'N', 'AA1', 'M', 'AH0', 'N', 'AA2', 'N']","['F', 'AH', 'N', 'AA', 'M', 'AH', 'N', 'AA', 'N']",real,9,long
5547,pittsburgh,1.35e-05,4.13,PROPN,"['P', 'IH1', 'T', 'S', 'B', 'ER0', 'G']","['P', 'IH', 'T', 'S', 'B', 'ER', 'G']",real,7,long
5550,profession,1.35e-05,4.13,NOUN,"['P', 'R', 'AH0', 'F', 'EH1', 'SH', 'AH0', 'N']","['P', 'R', 'AH', 'F', 'EH', 'SH', 'AH', 'N']",real,8,long
5551,prospect,1.35e-05,4.13,NOUN,"['P', 'R', 'AA1', 'S', 'P', 'EH0', 'K', 'T']","['P', 'R', 'AA', 'S', 'P', 'EH', 'K', 'T']",real,8,long
5552,protective,1.35e-05,4.13,ADJ,"['P', 'R', 'AH0', 'T', 'EH1', 'K', 'T', 'IH0', 'V']","['P', 'R', 'AH', 'T', 'EH', 'K', 'T', 'IH', 'V']",real,9,long
5553,providers,1.35e-05,4.13,NOUN,"['P', 'R', 'AH0', 'V', 'AY1', 'D', 'ER0', 'Z']","['P', 'R', 'AH', 'V', 'AY', 'D', 'ER', 'Z']",real,8,long
5554,publisher,1.35e-05,4.13,NOUN,"['P', 'AH1', 'B', 'L', 'IH0', 'SH', 'ER0']","['P', 'AH', 'B', 'L', 'IH', 'SH', 'ER']",real,7,long
5558,sandwich,1.35e-05,4.13,NOUN,"['S', 'AE1', 'N', 'D', 'W', 'IH0', 'CH']","['S', 'AE', 'N', 'D', 'W', 'IH', 'CH']",real,7,long
5560,sentences,1.35e-05,4.13,NOUN,"['S', 'EH1', 'N', 'T', 'AH0', 'N', 'S', 'AH0', 'Z']","['S', 'EH', 'N', 'T', 'AH', 'N', 'S', 'AH', 'Z']",real,9,long
5561,separation,1.35e-05,4.13,NOUN,"['S', 'EH2', 'P', 'ER0', 'EY1', 'SH', 'AH0', 'N']","['S', 'EH', 'P', 'ER', 'EY', 'SH', 'AH', 'N']",real,8,long
5562,sexually,1.35e-05,4.13,ADV,"['S', 'EH1', 'K', 'SH', 'UW0', 'AH0', 'L', 'IY0']","['S', 'EH', 'K', 'SH', 'UW', 'AH', 'L', 'IY']",real,8,long
5574,adjacent,1.32e-05,4.12,VERB,"['AH0', 'JH', 'EY1', 'S', 'AH0', 'N', 'T']","['AH', 'JH', 'EY', 'S', 'AH', 'N', 'T']",real,7,long
5575,agreements,1.32e-05,4.12,NOUN,"['AH0', 'G', 'R', 'IY1', 'M', 'AH0', 'N', 'T', 'S']","['AH', 'G', 'R', 'IY', 'M', 'AH', 'N', 'T', 'S']",real,9,long
5578,athletic,1.32e-05,4.12,ADJ,"['AE0', 'TH', 'L', 'EH1', 'T', 'IH0', 'K']","['AE', 'TH', 'L', 'EH', 'T', 'IH', 'K']",real,7,long
5585,caribbean,1.32e-05,4.12,ADJ,"['K', 'ER0', 'IH1', 'B', 'IY0', 'AH0', 'N']","['K', 'ER', 'IH', 'B', 'IY', 'AH', 'N']",real,7,long
5590,complaining,1.32e-05,4.12,VERB,"['K', 'AH0', 'M', 'P', 'L', 'EY1', 'N', 'IH0', 'NG']","['K', 'AH', 'M', 'P', 'L', 'EY', 'N', 'IH', 'NG']",real,9,long
5593,curriculum,1.32e-05,4.12,NOUN,"['K', 'ER0', 'IH1', 'K', 'Y', 'AH0', 'L', 'AH0', 'M']","['K', 'ER', 'IH', 'K', 'Y', 'AH', 'L', 'AH', 'M']",real,9,long
5597,demanded,1.32e-05,4.12,VERB,"['D', 'IH0', 'M', 'AE1', 'N', 'D', 'AH0', 'D']","['D', 'IH', 'M', 'AE', 'N', 'D', 'AH', 'D']",real,8,long
5601,electoral,1.32e-05,4.12,PROPN,"['IH0', 'L', 'EH1', 'K', 'T', 'ER0', 'AH0', 'L']","['IH', 'L', 'EH', 'K', 'T', 'ER', 'AH', 'L']",real,8,long
5604,excessive,1.32e-05,4.12,ADJ,"['IH0', 'K', 'S', 'EH1', 'S', 'IH0', 'V']","['IH', 'K', 'S', 'EH', 'S', 'IH', 'V']",real,7,long
5605,exercises,1.32e-05,4.12,NOUN,"['EH1', 'K', 'S', 'ER0', 'S', 'AY2', 'Z', 'AH0', 'Z']","['EH', 'K', 'S', 'ER', 'S', 'AY', 'Z', 'AH', 'Z']",real,9,long
5606,feminist,1.32e-05,4.12,NOUN,"['F', 'EH1', 'M', 'AH0', 'N', 'AH0', 'S', 'T']","['F', 'EH', 'M', 'AH', 'N', 'AH', 'S', 'T']",real,8,long
5607,governing,1.32e-05,4.12,VERB,"['G', 'AH1', 'V', 'ER0', 'N', 'IH0', 'NG']","['G', 'AH', 'V', 'ER', 'N', 'IH', 'NG']",real,7,long
5610,interface,1.32e-05,4.12,NOUN,"['IH1', 'N', 'T', 'ER0', 'F', 'EY2', 'S']","['IH', 'N', 'T', 'ER', 'F', 'EY', 'S']",real,7,long
5613,journalism,1.32e-05,4.12,NOUN,"['JH', 'ER1', 'N', 'AH0', 'L', 'IH2', 'Z', 'AH0', 'M']","['JH', 'ER', 'N', 'AH', 'L', 'IH', 'Z', 'AH', 'M']",real,9,long
5618,occasional,1.32e-05,4.12,ADJ,"['AH0', 'K', 'EY1', 'ZH', 'AH0', 'N', 'AH0', 'L']","['AH', 'K', 'EY', 'ZH', 'AH', 'N', 'AH', 'L']",real,8,long
5619,oriented,1.32e-05,4.12,VERB,"['AO1', 'R', 'IY0', 'EH2', 'N', 'T', 'AH0', 'D']","['AO', 'R', 'IY', 'EH', 'N', 'T', 'AH', 'D']",real,8,long
5623,predicted,1.32e-05,4.12,VERB,"['P', 'R', 'IH0', 'D', 'IH1', 'K', 'T', 'IH0', 'D']","['P', 'R', 'IH', 'D', 'IH', 'K', 'T', 'IH', 'D']",real,9,long
5625,preventing,1.32e-05,4.12,VERB,"['P', 'R', 'IH0', 'V', 'EH1', 'N', 'T', 'IH0', 'NG']","['P', 'R', 'IH', 'V', 'EH', 'N', 'T', 'IH', 'NG']",real,9,long
5626,provisions,1.32e-05,4.12,NOUN,"['P', 'R', 'AH0', 'V', 'IH1', 'ZH', 'AH0', 'N', 'Z']","['P', 'R', 'AH', 'V', 'IH', 'ZH', 'AH', 'N', 'Z']",real,9,long
5629,reflected,1.32e-05,4.12,VERB,"['R', 'AH0', 'F', 'L', 'EH1', 'K', 'T', 'AH0', 'D']","['R', 'AH', 'F', 'L', 'EH', 'K', 'T', 'AH', 'D']",real,9,long
5630,reminder,1.32e-05,4.12,NOUN,"['R', 'IY0', 'M', 'AY1', 'N', 'D', 'ER0']","['R', 'IY', 'M', 'AY', 'N', 'D', 'ER']",real,7,long
5631,restored,1.32e-05,4.12,VERB,"['R', 'IH0', 'S', 'T', 'AO1', 'R', 'D']","['R', 'IH', 'S', 'T', 'AO', 'R', 'D']",real,7,long
5634,richmond,1.32e-05,4.12,PROPN,"['R', 'IH1', 'CH', 'M', 'AH0', 'N', 'D']","['R', 'IH', 'CH', 'M', 'AH', 'N', 'D']",real,7,long
5642,strongest,1.32e-05,4.12,ADJ,"['S', 'T', 'R', 'AO1', 'NG', 'G', 'AH0', 'S', 'T']","['S', 'T', 'R', 'AO', 'NG', 'G', 'AH', 'S', 'T']",real,9,long
5646,variable,1.32e-05,4.12,NOUN,"['V', 'EH1', 'R', 'IY0', 'AH0', 'B', 'AH0', 'L']","['V', 'EH', 'R', 'IY', 'AH', 'B', 'AH', 'L']",real,8,long
5647,victorian,1.32e-05,4.12,ADJ,"['V', 'IH0', 'K', 'T', 'AO1', 'R', 'IY0', 'AH0', 'N']","['V', 'IH', 'K', 'T', 'AO', 'R', 'IY', 'AH', 'N']",real,9,long
5652,adjusted,1.29e-05,4.11,VERB,"['AH0', 'JH', 'AH1', 'S', 'T', 'AH0', 'D']","['AH', 'JH', 'AH', 'S', 'T', 'AH', 'D']",real,7,long
5653,alternate,1.29e-05,4.11,VERB,"['AO1', 'L', 'T', 'ER0', 'N', 'AH0', 'T']","['AO', 'L', 'T', 'ER', 'N', 'AH', 'T']",real,7,long
5658,attraction,1.29e-05,4.11,NOUN,"['AH0', 'T', 'R', 'AE1', 'K', 'SH', 'AH0', 'N']","['AH', 'T', 'R', 'AE', 'K', 'SH', 'AH', 'N']",real,8,long
5660,bankruptcy,1.29e-05,4.11,NOUN,"['B', 'AE1', 'NG', 'K', 'R', 'AH0', 'P', 'S', 'IY0']","['B', 'AE', 'NG', 'K', 'R', 'AH', 'P', 'S', 'IY']",real,9,long
5667,cognitive,1.29e-05,4.11,ADJ,"['K', 'AA1', 'G', 'N', 'IH0', 'T', 'IH0', 'V']","['K', 'AA', 'G', 'N', 'IH', 'T', 'IH', 'V']",real,8,long
5669,connecticut,1.29e-05,4.11,PROPN,"['K', 'AH0', 'N', 'EH1', 'T', 'AH0', 'K', 'AH0', 'T']","['K', 'AH', 'N', 'EH', 'T', 'AH', 'K', 'AH', 'T']",real,9,long
5673,deciding,1.29e-05,4.11,VERB,"['D', 'AH0', 'S', 'AY1', 'D', 'IH0', 'NG']","['D', 'AH', 'S', 'AY', 'D', 'IH', 'NG']",real,7,long
5674,defender,1.29e-05,4.11,NOUN,"['D', 'IH0', 'F', 'EH1', 'N', 'D', 'ER0']","['D', 'IH', 'F', 'EH', 'N', 'D', 'ER']",real,7,long
5677,divisions,1.29e-05,4.11,NOUN,"['D', 'IH0', 'V', 'IH1', 'ZH', 'AH0', 'N', 'Z']","['D', 'IH', 'V', 'IH', 'ZH', 'AH', 'N', 'Z']",real,8,long
5679,editorial,1.29e-05,4.11,NOUN,"['EH2', 'D', 'AH0', 'T', 'AO1', 'R', 'IY0', 'AH0', 'L']","['EH', 'D', 'AH', 'T', 'AO', 'R', 'IY', 'AH', 'L']",real,9,long
5680,enabled,1.29e-05,4.11,VERB,"['EH0', 'N', 'EY1', 'B', 'AH0', 'L', 'D']","['EH', 'N', 'EY', 'B', 'AH', 'L', 'D']",real,7,long
5681,entertaining,1.29e-05,4.11,VERB,"['EH2', 'N', 'T', 'ER0', 'T', 'EY1', 'N', 'IH0', 'NG']","['EH', 'N', 'T', 'ER', 'T', 'EY', 'N', 'IH', 'NG']",real,9,long
5686,generic,1.29e-05,4.11,ADJ,"['JH', 'AH0', 'N', 'EH1', 'R', 'IH0', 'K']","['JH', 'AH', 'N', 'EH', 'R', 'IH', 'K']",real,7,long
5689,handful,1.29e-05,4.11,ADJ,"['HH', 'AE1', 'N', 'D', 'F', 'UH2', 'L']","['HH', 'AE', 'N', 'D', 'F', 'UH', 'L']",real,7,long
5691,harmony,1.29e-05,4.11,NOUN,"['HH', 'AA1', 'R', 'M', 'AH0', 'N', 'IY0']","['HH', 'AA', 'R', 'M', 'AH', 'N', 'IY']",real,7,long
5695,intentions,1.29e-05,4.11,NOUN,"['IH0', 'N', 'T', 'EH1', 'N', 'CH', 'AH0', 'N', 'Z']","['IH', 'N', 'T', 'EH', 'N', 'CH', 'AH', 'N', 'Z']",real,9,long
5696,investing,1.29e-05,4.11,VERB,"['IH0', 'N', 'V', 'EH1', 'S', 'T', 'IH0', 'NG']","['IH', 'N', 'V', 'EH', 'S', 'T', 'IH', 'NG']",real,8,long
5702,minimal,1.29e-05,4.11,ADJ,"['M', 'IH1', 'N', 'AH0', 'M', 'AH0', 'L']","['M', 'IH', 'N', 'AH', 'M', 'AH', 'L']",real,7,long
5704,molecular,1.29e-05,4.11,ADJ,"['M', 'AH0', 'L', 'EH1', 'K', 'Y', 'AH0', 'L', 'ER0']","['M', 'AH', 'L', 'EH', 'K', 'Y', 'AH', 'L', 'ER']",real,9,long
5714,pathetic,1.29e-05,4.11,ADJ,"['P', 'AH0', 'TH', 'EH1', 'T', 'IH0', 'K']","['P', 'AH', 'TH', 'EH', 'T', 'IH', 'K']",real,7,long
5719,preference,1.29e-05,4.11,NOUN,"['P', 'R', 'EH1', 'F', 'ER0', 'AH0', 'N', 'S']","['P', 'R', 'EH', 'F', 'ER', 'AH', 'N', 'S']",real,8,long
5720,promising,1.29e-05,4.11,VERB,"['P', 'R', 'AA1', 'M', 'AH0', 'S', 'IH0', 'NG']","['P', 'R', 'AA', 'M', 'AH', 'S', 'IH', 'NG']",real,8,long
5721,proportion,1.29e-05,4.11,NOUN,"['P', 'R', 'AH0', 'P', 'AO1', 'R', 'SH', 'AH0', 'N']","['P', 'R', 'AH', 'P', 'AO', 'R', 'SH', 'AH', 'N']",real,9,long
5722,purchases,1.29e-05,4.11,NOUN,"['P', 'ER1', 'CH', 'AH0', 'S', 'AH0', 'Z']","['P', 'ER', 'CH', 'AH', 'S', 'AH', 'Z']",real,7,long
5724,reflects,1.29e-05,4.11,VERB,"['R', 'IH0', 'F', 'L', 'EH1', 'K', 'T', 'S']","['R', 'IH', 'F', 'L', 'EH', 'K', 'T', 'S']",real,8,long
