Unnamed: 0,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes,No Stress,Lexicality,Length,Size
4845,skip,1.62e-05,4.21,VERB,"['S', 'K', 'IH1', 'P']","['S', 'K', 'IH', 'P']",real,4,short
4847,snap,1.62e-05,4.21,VERB,"['S', 'N', 'AE1', 'P']","['S', 'N', 'AE', 'P']",real,4,short
4848,sorts,1.62e-05,4.21,NOUN,"['S', 'AO1', 'R', 'T', 'S']","['S', 'AO', 'R', 'T', 'S']",real,5,short
4849,souls,1.62e-05,4.21,NOUN,"['S', 'OW1', 'L', 'Z']","['S', 'OW', 'L', 'Z']",real,4,short
4850,stole,1.62e-05,4.21,VERB,"['S', 'T', 'OW1', 'L']","['S', 'T', 'OW', 'L']",real,4,short
4852,swim,1.62e-05,4.21,VERB,"['S', 'W', 'IH1', 'M']","['S', 'W', 'IH', 'M']",real,4,short
4853,swiss,1.62e-05,4.21,ADJ,"['S', 'W', 'IH1', 'S']","['S', 'W', 'IH', 'S']",real,4,short
4859,wealthy,1.62e-05,4.21,ADJ,"['W', 'EH1', 'L', 'TH', 'IY0']","['W', 'EH', 'L', 'TH', 'IY']",real,5,short
4861,amy,1.58e-05,4.2,PROPN,"['EY1', 'M', 'IY0']","['EY', 'M', 'IY']",real,3,short
4864,beta,1.58e-05,4.2,NOUN,"['B', 'EY1', 'T', 'AH0']","['B', 'EY', 'T', 'AH']",real,4,short
4865,blowing,1.58e-05,4.2,VERB,"['B', 'L', 'OW1', 'IH0', 'NG']","['B', 'L', 'OW', 'IH', 'NG']",real,5,short
4866,bored,1.58e-05,4.2,ADJ,"['B', 'AO1', 'R', 'D']","['B', 'AO', 'R', 'D']",real,4,short
4867,bronze,1.58e-05,4.2,NOUN,"['B', 'R', 'AA1', 'N', 'Z']","['B', 'R', 'AA', 'N', 'Z']",real,5,short
4868,bug,1.58e-05,4.2,NOUN,"['B', 'AH1', 'G']","['B', 'AH', 'G']",real,3,short
4869,caring,1.58e-05,4.2,VERB,"['K', 'EH1', 'R', 'IH0', 'NG']","['K', 'EH', 'R', 'IH', 'NG']",real,5,short
4870,catching,1.58e-05,4.2,VERB,"['K', 'AE1', 'CH', 'IH0', 'NG']","['K', 'AE', 'CH', 'IH', 'NG']",real,5,short
4871,cave,1.58e-05,4.2,VERB,"['K', 'EY1', 'V']","['K', 'EY', 'V']",real,3,short
4872,cheating,1.58e-05,4.2,VERB,"['CH', 'IY1', 'T', 'IH0', 'NG']","['CH', 'IY', 'T', 'IH', 'NG']",real,5,short
4874,cleared,1.58e-05,4.2,VERB,"['K', 'L', 'IH1', 'R', 'D']","['K', 'L', 'IH', 'R', 'D']",real,5,short
4878,dealt,1.58e-05,4.2,VERB,"['D', 'EH1', 'L', 'T']","['D', 'EH', 'L', 'T']",real,4,short
4879,delayed,1.58e-05,4.2,VERB,"['D', 'IH0', 'L', 'EY1', 'D']","['D', 'IH', 'L', 'EY', 'D']",real,5,short
4887,dose,1.58e-05,4.2,PROPN,"['D', 'OW1', 'S']","['D', 'OW', 'S']",real,3,short
4888,eighth,1.58e-05,4.2,ADJ,"['EY1', 'T', 'TH']","['EY', 'T', 'TH']",real,3,short
4890,flesh,1.58e-05,4.2,NOUN,"['F', 'L', 'EH1', 'SH']","['F', 'L', 'EH', 'SH']",real,4,short
4891,flip,1.58e-05,4.2,VERB,"['F', 'L', 'IH1', 'P']","['F', 'L', 'IH', 'P']",real,4,short
4892,forty,1.58e-05,4.2,NUM,"['F', 'AO1', 'R', 'T', 'IY0']","['F', 'AO', 'R', 'T', 'IY']",real,5,short
4895,hated,1.58e-05,4.2,VERB,"['HH', 'EY1', 'T', 'AH0', 'D']","['HH', 'EY', 'T', 'AH', 'D']",real,5,short
4900,kidding,1.58e-05,4.2,VERB,"['K', 'IH1', 'D', 'IH0', 'NG']","['K', 'IH', 'D', 'IH', 'NG']",real,5,short
4901,laser,1.58e-05,4.2,NOUN,"['L', 'EY1', 'Z', 'ER0']","['L', 'EY', 'Z', 'ER']",real,4,short
4902,loyal,1.58e-05,4.2,ADJ,"['L', 'OY1', 'AH0', 'L']","['L', 'OY', 'AH', 'L']",real,4,short
4909,patch,1.58e-05,4.2,VERB,"['P', 'AE1', 'CH']","['P', 'AE', 'CH']",real,3,short
4911,pic,1.58e-05,4.2,NOUN,"['P', 'IH1', 'K']","['P', 'IH', 'K']",real,3,short
4919,punk,1.58e-05,4.2,NOUN,"['P', 'AH1', 'NG', 'K']","['P', 'AH', 'NG', 'K']",real,4,short
4920,radar,1.58e-05,4.2,NOUN,"['R', 'EY1', 'D', 'AA2', 'R']","['R', 'EY', 'D', 'AA', 'R']",real,5,short
4924,solely,1.58e-05,4.2,ADV,"['S', 'OW1', 'L', 'L', 'IY0']","['S', 'OW', 'L', 'L', 'IY']",real,5,short
4925,stepped,1.58e-05,4.2,VERB,"['S', 'T', 'EH1', 'P', 'T']","['S', 'T', 'EH', 'P', 'T']",real,5,short
4930,trucks,1.58e-05,4.2,NOUN,"['T', 'R', 'AH1', 'K', 'S']","['T', 'R', 'AH', 'K', 'S']",real,5,short
4933,villa,1.58e-05,4.2,NOUN,"['V', 'IH1', 'L', 'AH0']","['V', 'IH', 'L', 'AH']",real,4,short
4937,wrap,1.58e-05,4.2,VERB,"['R', 'AE1', 'P']","['R', 'AE', 'P']",real,3,short
4938,wright,1.58e-05,4.2,PROPN,"['R', 'AY1', 'T']","['R', 'AY', 'T']",real,3,short
4939,yoga,1.58e-05,4.2,NOUN,"['Y', 'OW1', 'G', 'AH0']","['Y', 'OW', 'G', 'AH']",real,4,short
4940,adopt,1.55e-05,4.19,VERB,"['AH0', 'D', 'AA1', 'P', 'T']","['AH', 'D', 'AA', 'P', 'T']",real,5,short
4946,beings,1.55e-05,4.19,NOUN,"['B', 'IY1', 'IH0', 'NG', 'Z']","['B', 'IY', 'IH', 'NG', 'Z']",real,5,short
4947,beside,1.55e-05,4.19,ADP,"['B', 'IH0', 'S', 'AY1', 'D']","['B', 'IH', 'S', 'AY', 'D']",real,5,short
4948,blade,1.55e-05,4.19,NOUN,"['B', 'L', 'EY1', 'D']","['B', 'L', 'EY', 'D']",real,4,short
4949,boot,1.55e-05,4.19,NOUN,"['B', 'UW1', 'T']","['B', 'UW', 'T']",real,3,short
4951,bucks,1.55e-05,4.19,NOUN,"['B', 'AH1', 'K', 'S']","['B', 'AH', 'K', 'S']",real,4,short
4952,bulk,1.55e-05,4.19,NOUN,"['B', 'AH1', 'L', 'K']","['B', 'AH', 'L', 'K']",real,4,short
4953,camps,1.55e-05,4.19,NOUN,"['K', 'AE1', 'M', 'P', 'S']","['K', 'AE', 'M', 'P', 'S']",real,5,short
4954,cargo,1.55e-05,4.19,NOUN,"['K', 'AA1', 'R', 'G', 'OW2']","['K', 'AA', 'R', 'G', 'OW']",real,5,short
4958,coin,1.55e-05,4.19,NOUN,"['K', 'OY1', 'N']","['K', 'OY', 'N']",real,3,short
4959,colored,1.55e-05,4.19,VERB,"['K', 'AH1', 'L', 'ER0', 'D']","['K', 'AH', 'L', 'ER', 'D']",real,5,short
4963,corn,1.55e-05,4.19,NOUN,"['K', 'AO1', 'R', 'N']","['K', 'AO', 'R', 'N']",real,4,short
4964,cried,1.55e-05,4.19,VERB,"['K', 'R', 'AY1', 'D']","['K', 'R', 'AY', 'D']",real,4,short
4966,dealer,1.55e-05,4.19,NOUN,"['D', 'IY1', 'L', 'ER0']","['D', 'IY', 'L', 'ER']",real,4,short
4967,deemed,1.55e-05,4.19,VERB,"['D', 'IY1', 'M', 'D']","['D', 'IY', 'M', 'D']",real,4,short
4974,ethics,1.55e-05,4.19,NOUN,"['EH1', 'TH', 'IH0', 'K', 'S']","['EH', 'TH', 'IH', 'K', 'S']",real,5,short
4977,fights,1.55e-05,4.19,VERB,"['F', 'AY1', 'T', 'S']","['F', 'AY', 'T', 'S']",real,4,short
4978,filling,1.55e-05,4.19,VERB,"['F', 'IH1', 'L', 'IH0', 'NG']","['F', 'IH', 'L', 'IH', 'NG']",real,5,short
4982,helen,1.55e-05,4.19,PROPN,"['HH', 'EH1', 'L', 'AH0', 'N']","['HH', 'EH', 'L', 'AH', 'N']",real,5,short
4983,humor,1.55e-05,4.19,NOUN,"['HH', 'Y', 'UW1', 'M', 'ER0']","['HH', 'Y', 'UW', 'M', 'ER']",real,5,short
4984,insight,1.55e-05,4.19,VERB,"['IH1', 'N', 'S', 'AY2', 'T']","['IH', 'N', 'S', 'AY', 'T']",real,5,short
4987,lit,1.55e-05,4.19,VERB,"['L', 'IH1', 'T']","['L', 'IH', 'T']",real,3,short
4989,mar,1.55e-05,4.19,PROPN,"['M', 'AA1', 'R']","['M', 'AA', 'R']",real,3,short
4990,marie,1.55e-05,4.19,PROPN,"['M', 'ER0', 'IY1']","['M', 'ER', 'IY']",real,3,short
4991,meals,1.55e-05,4.19,NOUN,"['M', 'IY1', 'L', 'Z']","['M', 'IY', 'L', 'Z']",real,4,short
4993,nerve,1.55e-05,4.19,NOUN,"['N', 'ER1', 'V']","['N', 'ER', 'V']",real,3,short
5002,poster,1.55e-05,4.19,NOUN,"['P', 'OW1', 'S', 'T', 'ER0']","['P', 'OW', 'S', 'T', 'ER']",real,5,short
5007,raid,1.55e-05,4.19,NOUN,"['R', 'EY1', 'D']","['R', 'EY', 'D']",real,3,short
5008,ram,1.55e-05,4.19,VERB,"['R', 'AE1', 'M']","['R', 'AE', 'M']",real,3,short
5014,routes,1.55e-05,4.19,NOUN,"['R', 'UW1', 'T', 'S']","['R', 'UW', 'T', 'S']",real,4,short
5016,sandy,1.55e-05,4.19,ADJ,"['S', 'AE1', 'N', 'D', 'IY0']","['S', 'AE', 'N', 'D', 'IY']",real,5,short
5018,sheep,1.55e-05,4.19,NOUN,"['SH', 'IY1', 'P']","['SH', 'IY', 'P']",real,3,short
5020,slaves,1.55e-05,4.19,NOUN,"['S', 'L', 'EY1', 'V', 'Z']","['S', 'L', 'EY', 'V', 'Z']",real,5,short
5021,sony,1.55e-05,4.19,PROPN,"['S', 'OW1', 'N', 'IY0']","['S', 'OW', 'N', 'IY']",real,4,short
5027,taxi,1.55e-05,4.19,NOUN,"['T', 'AE1', 'K', 'S', 'IY0']","['T', 'AE', 'K', 'S', 'IY']",real,5,short
5028,themes,1.55e-05,4.19,NOUN,"['TH', 'IY1', 'M', 'Z']","['TH', 'IY', 'M', 'Z']",real,4,short
5031,trace,1.55e-05,4.19,VERB,"['T', 'R', 'EY1', 'S']","['T', 'R', 'EY', 'S']",real,4,short
5032,trapped,1.55e-05,4.19,VERB,"['T', 'R', 'AE1', 'P', 'T']","['T', 'R', 'AE', 'P', 'T']",real,5,short
5033,turner,1.55e-05,4.19,PROPN,"['T', 'ER1', 'N', 'ER0']","['T', 'ER', 'N', 'ER']",real,4,short
5046,bare,1.51e-05,4.18,ADJ,"['B', 'EH1', 'R']","['B', 'EH', 'R']",real,3,short
5048,bases,1.51e-05,4.18,NOUN,"['B', 'EY1', 'S', 'AH0', 'Z']","['B', 'EY', 'S', 'AH', 'Z']",real,5,short
5050,bias,1.51e-05,4.18,VERB,"['B', 'AY1', 'AH0', 'S']","['B', 'AY', 'AH', 'S']",real,4,short
5052,bits,1.51e-05,4.18,NOUN,"['B', 'IH1', 'T', 'S']","['B', 'IH', 'T', 'S']",real,4,short
5055,ceiling,1.51e-05,4.18,NOUN,"['S', 'IY1', 'L', 'IH0', 'NG']","['S', 'IY', 'L', 'IH', 'NG']",real,5,short
5056,cherry,1.51e-05,4.18,NOUN,"['CH', 'EH1', 'R', 'IY0']","['CH', 'EH', 'R', 'IY']",real,4,short
5057,chill,1.51e-05,4.18,VERB,"['CH', 'IH1', 'L']","['CH', 'IH', 'L']",real,3,short
5059,clue,1.51e-05,4.18,NOUN,"['K', 'L', 'UW1']","['K', 'L', 'UW']",real,3,short
5060,codes,1.51e-05,4.18,NOUN,"['K', 'OW1', 'D', 'Z']","['K', 'OW', 'D', 'Z']",real,4,short
5061,cole,1.51e-05,4.18,PROPN,"['K', 'OW1', 'L']","['K', 'OW', 'L']",real,3,short
5069,craig,1.51e-05,4.18,PROPN,"['K', 'R', 'EY1', 'G']","['K', 'R', 'EY', 'G']",real,4,short
5081,grain,1.51e-05,4.18,NOUN,"['G', 'R', 'EY1', 'N']","['G', 'R', 'EY', 'N']",real,4,short
5082,grid,1.51e-05,4.18,VERB,"['G', 'R', 'IH1', 'D']","['G', 'R', 'IH', 'D']",real,4,short
5083,grows,1.51e-05,4.18,VERB,"['G', 'R', 'OW1', 'Z']","['G', 'R', 'OW', 'Z']",real,4,short
5084,heating,1.51e-05,4.18,VERB,"['HH', 'IY1', 'T', 'IH0', 'NG']","['HH', 'IY', 'T', 'IH', 'NG']",real,5,short
5086,knees,1.51e-05,4.18,NOUN,"['N', 'IY1', 'Z']","['N', 'IY', 'Z']",real,3,short
5087,lap,1.51e-05,4.18,NOUN,"['L', 'AE1', 'P']","['L', 'AE', 'P']",real,3,short
5088,lions,1.51e-05,4.18,NOUN,"['L', 'AY1', 'AH0', 'N', 'Z']","['L', 'AY', 'AH', 'N', 'Z']",real,5,short
5089,liver,1.51e-05,4.18,NOUN,"['L', 'IH1', 'V', 'ER0']","['L', 'IH', 'V', 'ER']",real,4,short
5090,metro,1.51e-05,4.18,PROPN,"['M', 'EH1', 'T', 'R', 'OW2']","['M', 'EH', 'T', 'R', 'OW']",real,5,short
5092,mines,1.51e-05,4.18,NOUN,"['M', 'AY1', 'N', 'Z']","['M', 'AY', 'N', 'Z']",real,4,short
5106,rifle,1.51e-05,4.18,NOUN,"['R', 'AY1', 'F', 'AH0', 'L']","['R', 'AY', 'F', 'AH', 'L']",real,5,short
5107,rival,1.51e-05,4.18,NOUN,"['R', 'AY1', 'V', 'AH0', 'L']","['R', 'AY', 'V', 'AH', 'L']",real,5,short
5108,runner,1.51e-05,4.18,NOUN,"['R', 'AH1', 'N', 'ER0']","['R', 'AH', 'N', 'ER']",real,4,short
5109,sadly,1.51e-05,4.18,ADV,"['S', 'AE1', 'D', 'L', 'IY0']","['S', 'AE', 'D', 'L', 'IY']",real,5,short
5112,sits,1.51e-05,4.18,VERB,"['S', 'IH1', 'T', 'S']","['S', 'IH', 'T', 'S']",real,4,short
5113,sizes,1.51e-05,4.18,NOUN,"['S', 'AY1', 'Z', 'AH0', 'Z']","['S', 'AY', 'Z', 'AH', 'Z']",real,5,short
5114,slept,1.51e-05,4.18,VERB,"['S', 'L', 'EH1', 'P', 'T']","['S', 'L', 'EH', 'P', 'T']",real,5,short
5115,soap,1.51e-05,4.18,NOUN,"['S', 'OW1', 'P']","['S', 'OW', 'P']",real,3,short
5116,spray,1.51e-05,4.18,VERB,"['S', 'P', 'R', 'EY1']","['S', 'P', 'R', 'EY']",real,4,short
5117,stored,1.51e-05,4.18,VERB,"['S', 'T', 'AO1', 'R', 'D']","['S', 'T', 'AO', 'R', 'D']",real,5,short
5120,suite,1.51e-05,4.18,NOUN,"['S', 'W', 'IY1', 'T']","['S', 'W', 'IY', 'T']",real,4,short
5124,verse,1.51e-05,4.18,NOUN,"['V', 'ER1', 'S']","['V', 'ER', 'S']",real,3,short
5125,victor,1.51e-05,4.18,PROPN,"['V', 'IH1', 'K', 'T', 'ER0']","['V', 'IH', 'K', 'T', 'ER']",real,5,short
5127,warned,1.51e-05,4.18,VERB,"['W', 'AO1', 'R', 'N', 'D']","['W', 'AO', 'R', 'N', 'D']",real,5,short
5129,acres,1.48e-05,4.17,NOUN,"['EY1', 'K', 'ER0', 'Z']","['EY', 'K', 'ER', 'Z']",real,4,short
5138,barrel,1.48e-05,4.17,NOUN,"['B', 'AE1', 'R', 'AH0', 'L']","['B', 'AE', 'R', 'AH', 'L']",real,5,short
5139,beds,1.48e-05,4.17,NOUN,"['B', 'EH1', 'D', 'Z']","['B', 'EH', 'D', 'Z']",real,4,short
5141,bless,1.48e-05,4.17,VERB,"['B', 'L', 'EH1', 'S']","['B', 'L', 'EH', 'S']",real,4,short
5146,chuck,1.48e-05,4.17,VERB,"['CH', 'AH1', 'K']","['CH', 'AH', 'K']",real,3,short
5154,couch,1.48e-05,4.17,NOUN,"['K', 'AW1', 'CH']","['K', 'AW', 'CH']",real,3,short
5155,crush,1.48e-05,4.17,VERB,"['K', 'R', 'AH1', 'SH']","['K', 'R', 'AH', 'SH']",real,4,short
5156,dam,1.48e-05,4.17,NOUN,"['D', 'AE1', 'M']","['D', 'AE', 'M']",real,3,short
5162,fears,1.48e-05,4.17,VERB,"['F', 'IH1', 'R', 'Z']","['F', 'IH', 'R', 'Z']",real,4,short
5163,fires,1.48e-05,4.17,NOUN,"['F', 'AY1', 'ER0', 'Z']","['F', 'AY', 'ER', 'Z']",real,4,short
5164,genre,1.48e-05,4.17,NOUN,"['ZH', 'AA1', 'N', 'R', 'AH0']","['ZH', 'AA', 'N', 'R', 'AH']",real,5,short
5166,grammar,1.48e-05,4.17,NOUN,"['G', 'R', 'AE1', 'M', 'ER0']","['G', 'R', 'AE', 'M', 'ER']",real,5,short
5169,jake,1.48e-05,4.17,PROPN,"['JH', 'EY1', 'K']","['JH', 'EY', 'K']",real,3,short
5170,jam,1.48e-05,4.17,NOUN,"['JH', 'AE1', 'M']","['JH', 'AE', 'M']",real,3,short
5171,jamie,1.48e-05,4.17,PROPN,"['JH', 'EY1', 'M', 'IY0']","['JH', 'EY', 'M', 'IY']",real,4,short
5173,keith,1.48e-05,4.17,PROPN,"['K', 'IY1', 'TH']","['K', 'IY', 'TH']",real,3,short
5174,kent,1.48e-05,4.17,PROPN,"['K', 'EH1', 'N', 'T']","['K', 'EH', 'N', 'T']",real,4,short
5175,layers,1.48e-05,4.17,NOUN,"['L', 'EY1', 'ER0', 'Z']","['L', 'EY', 'ER', 'Z']",real,4,short
5176,lease,1.48e-05,4.17,VERB,"['L', 'IY1', 'S']","['L', 'IY', 'S']",real,3,short
5177,lens,1.48e-05,4.17,NOUN,"['L', 'EH1', 'N', 'Z']","['L', 'EH', 'N', 'Z']",real,4,short
5184,notion,1.48e-05,4.17,NOUN,"['N', 'OW1', 'SH', 'AH0', 'N']","['N', 'OW', 'SH', 'AH', 'N']",real,5,short
5186,piss,1.48e-05,4.17,VERB,"['P', 'IH1', 'S']","['P', 'IH', 'S']",real,3,short
5189,rat,1.48e-05,4.17,NOUN,"['R', 'AE1', 'T']","['R', 'AE', 'T']",real,3,short
5195,shine,1.48e-05,4.17,VERB,"['SH', 'AY1', 'N']","['SH', 'AY', 'N']",real,3,short
5202,treasure,1.48e-05,4.17,VERB,"['T', 'R', 'EH1', 'ZH', 'ER0']","['T', 'R', 'EH', 'ZH', 'ER']",real,5,short
5203,trophy,1.48e-05,4.17,NOUN,"['T', 'R', 'OW1', 'F', 'IY0']","['T', 'R', 'OW', 'F', 'IY']",real,5,short
5204,tweet,1.48e-05,4.17,NOUN,"['T', 'W', 'IY1', 'T']","['T', 'W', 'IY', 'T']",real,4,short
5205,tyler,1.48e-05,4.17,PROPN,"['T', 'AY1', 'L', 'ER0']","['T', 'AY', 'L', 'ER']",real,4,short
5207,unfair,1.48e-05,4.17,ADJ,"['AH0', 'N', 'F', 'EH1', 'R']","['AH', 'N', 'F', 'EH', 'R']",real,5,short
5209,von,1.48e-05,4.17,PROPN,"['V', 'AO1', 'N']","['V', 'AO', 'N']",real,3,short
5217,arriving,1.45e-05,4.16,VERB,"['ER0', 'AY1', 'V', 'IH0', 'NG']","['ER', 'AY', 'V', 'IH', 'NG']",real,5,short
5219,aunt,1.45e-05,4.16,NOUN,"['AE1', 'N', 'T']","['AE', 'N', 'T']",real,3,short
5221,blake,1.45e-05,4.16,PROPN,"['B', 'L', 'EY1', 'K']","['B', 'L', 'EY', 'K']",real,4,short
5222,bubble,1.45e-05,4.16,NOUN,"['B', 'AH1', 'B', 'AH0', 'L']","['B', 'AH', 'B', 'AH', 'L']",real,5,short
5223,buyers,1.45e-05,4.16,NOUN,"['B', 'AY1', 'ER0', 'Z']","['B', 'AY', 'ER', 'Z']",real,4,short
5225,charts,1.45e-05,4.16,NOUN,"['CH', 'AA1', 'R', 'T', 'S']","['CH', 'AA', 'R', 'T', 'S']",real,5,short
5226,clouds,1.45e-05,4.16,NOUN,"['K', 'L', 'AW1', 'D', 'Z']","['K', 'L', 'AW', 'D', 'Z']",real,5,short
5229,creature,1.45e-05,4.16,NOUN,"['K', 'R', 'IY1', 'CH', 'ER0']","['K', 'R', 'IY', 'CH', 'ER']",real,5,short
5230,deadly,1.45e-05,4.16,ADJ,"['D', 'EH1', 'D', 'L', 'IY0']","['D', 'EH', 'D', 'L', 'IY']",real,5,short
5235,emerged,1.45e-05,4.16,VERB,"['IH0', 'M', 'ER1', 'JH', 'D']","['IH', 'M', 'ER', 'JH', 'D']",real,5,short
5237,flew,1.45e-05,4.16,VERB,"['F', 'L', 'UW1']","['F', 'L', 'UW']",real,3,short
5240,hammer,1.45e-05,4.16,NOUN,"['HH', 'AE1', 'M', 'ER0']","['HH', 'AE', 'M', 'ER']",real,4,short
5241,hitler,1.45e-05,4.16,PROPN,"['HH', 'IH1', 'T', 'L', 'ER0']","['HH', 'IH', 'T', 'L', 'ER']",real,5,short
5243,icon,1.45e-05,4.16,NOUN,"['AY1', 'K', 'AA0', 'N']","['AY', 'K', 'AA', 'N']",real,4,short
5248,inter,1.45e-05,4.16,PROPN,"['IH0', 'N', 'T', 'ER1']","['IH', 'N', 'T', 'ER']",real,4,short
5252,kicking,1.45e-05,4.16,VERB,"['K', 'IH1', 'K', 'IH0', 'NG']","['K', 'IH', 'K', 'IH', 'NG']",real,5,short
5253,laying,1.45e-05,4.16,VERB,"['L', 'EY1', 'IH0', 'NG']","['L', 'EY', 'IH', 'NG']",real,4,short
5256,maine,1.45e-05,4.16,PROPN,"['M', 'EY1', 'N']","['M', 'EY', 'N']",real,3,short
5257,makers,1.45e-05,4.16,NOUN,"['M', 'EY1', 'K', 'ER0', 'Z']","['M', 'EY', 'K', 'ER', 'Z']",real,5,short
5261,michelle,1.45e-05,4.16,PROPN,"['M', 'IH0', 'SH', 'EH1', 'L']","['M', 'IH', 'SH', 'EH', 'L']",real,5,short
5263,neil,1.45e-05,4.16,PROPN,"['N', 'IY1', 'L']","['N', 'IY', 'L']",real,3,short
5265,ours,1.45e-05,4.16,NOUN,"['AW1', 'ER0', 'Z']","['AW', 'ER', 'Z']",real,3,short
5266,parade,1.45e-05,4.16,NOUN,"['P', 'ER0', 'EY1', 'D']","['P', 'ER', 'EY', 'D']",real,4,short
5269,planes,1.45e-05,4.16,NOUN,"['P', 'L', 'EY1', 'N', 'Z']","['P', 'L', 'EY', 'N', 'Z']",real,5,short
5274,reaches,1.45e-05,4.16,VERB,"['R', 'IY1', 'CH', 'AH0', 'Z']","['R', 'IY', 'CH', 'AH', 'Z']",real,5,short
5275,react,1.45e-05,4.16,VERB,"['R', 'IY0', 'AE1', 'K', 'T']","['R', 'IY', 'AE', 'K', 'T']",real,5,short
5278,retain,1.45e-05,4.16,VERB,"['R', 'IH0', 'T', 'EY1', 'N']","['R', 'IH', 'T', 'EY', 'N']",real,5,short
5280,rocky,1.45e-05,4.16,ADJ,"['R', 'AA1', 'K', 'IY0']","['R', 'AA', 'K', 'IY']",real,4,short
5282,saints,1.45e-05,4.16,NOUN,"['S', 'EY1', 'N', 'T', 'S']","['S', 'EY', 'N', 'T', 'S']",real,5,short
5284,scratch,1.45e-05,4.16,VERB,"['S', 'K', 'R', 'AE1', 'CH']","['S', 'K', 'R', 'AE', 'CH']",real,5,short
5285,shade,1.45e-05,4.16,NOUN,"['SH', 'EY1', 'D']","['SH', 'EY', 'D']",real,3,short
5286,sheets,1.45e-05,4.16,NOUN,"['SH', 'IY1', 'T', 'S']","['SH', 'IY', 'T', 'S']",real,4,short
5287,sheriff,1.45e-05,4.16,NOUN,"['SH', 'EH1', 'R', 'AH0', 'F']","['SH', 'EH', 'R', 'AH', 'F']",real,5,short
5294,teens,1.45e-05,4.16,NOUN,"['T', 'IY1', 'N', 'Z']","['T', 'IY', 'N', 'Z']",real,4,short
5296,tier,1.45e-05,4.16,NOUN,"['T', 'IY1', 'R']","['T', 'IY', 'R']",real,3,short
5297,tommy,1.45e-05,4.16,PROPN,"['T', 'AA1', 'M', 'IY0']","['T', 'AA', 'M', 'IY']",real,4,short
5300,vocal,1.45e-05,4.16,NOUN,"['V', 'OW1', 'K', 'AH0', 'L']","['V', 'OW', 'K', 'AH', 'L']",real,5,short
5301,warrior,1.45e-05,4.16,NOUN,"['W', 'AO1', 'R', 'IY0', 'ER0']","['W', 'AO', 'R', 'IY', 'ER']",real,5,short
5302,worries,1.45e-05,4.16,VERB,"['W', 'ER1', 'IY0', 'Z']","['W', 'ER', 'IY', 'Z']",real,4,short
5303,yield,1.45e-05,4.16,VERB,"['Y', 'IY1', 'L', 'D']","['Y', 'IY', 'L', 'D']",real,4,short
5308,bacon,1.41e-05,4.15,NOUN,"['B', 'EY1', 'K', 'AH0', 'N']","['B', 'EY', 'K', 'AH', 'N']",real,5,short
5309,barrier,1.41e-05,4.15,NOUN,"['B', 'AE1', 'R', 'IY0', 'ER0']","['B', 'AE', 'R', 'IY', 'ER']",real,5,short
5312,blacks,1.41e-05,4.15,NOUN,"['B', 'L', 'AE1', 'K', 'S']","['B', 'L', 'AE', 'K', 'S']",real,5,short
5313,bombs,1.41e-05,4.15,NOUN,"['B', 'AA1', 'M', 'Z']","['B', 'AA', 'M', 'Z']",real,4,short
5314,burst,1.41e-05,4.15,VERB,"['B', 'ER1', 'S', 'T']","['B', 'ER', 'S', 'T']",real,4,short
5315,caps,1.41e-05,4.15,NOUN,"['K', 'AE1', 'P', 'S']","['K', 'AE', 'P', 'S']",real,4,short
5317,cattle,1.41e-05,4.15,NOUN,"['K', 'AE1', 'T', 'AH0', 'L']","['K', 'AE', 'T', 'AH', 'L']",real,5,short
5322,costa,1.41e-05,4.15,PROPN,"['K', 'AO1', 'S', 'T', 'AH0']","['K', 'AO', 'S', 'T', 'AH']",real,5,short
5324,crop,1.41e-05,4.15,NOUN,"['K', 'R', 'AA1', 'P']","['K', 'R', 'AA', 'P']",real,4,short
5329,farmer,1.41e-05,4.15,NOUN,"['F', 'AA1', 'R', 'M', 'ER0']","['F', 'AA', 'R', 'M', 'ER']",real,5,short
5332,harbor,1.41e-05,4.15,VERB,"['HH', 'AA1', 'R', 'B', 'ER0']","['HH', 'AA', 'R', 'B', 'ER']",real,5,short
5333,harvey,1.41e-05,4.15,NOUN,"['HH', 'AA1', 'R', 'V', 'IY0']","['HH', 'AA', 'R', 'V', 'IY']",real,5,short
5334,hates,1.41e-05,4.15,VERB,"['HH', 'EY1', 'T', 'S']","['HH', 'EY', 'T', 'S']",real,4,short
5337,ion,1.41e-05,4.15,NOUN,"['AY1', 'AH0', 'N']","['AY', 'AH', 'N']",real,3,short
5340,lovers,1.41e-05,4.15,NOUN,"['L', 'AH1', 'V', 'ER0', 'Z']","['L', 'AH', 'V', 'ER', 'Z']",real,5,short
5344,morris,1.41e-05,4.15,PROPN,"['M', 'AO1', 'R', 'AH0', 'S']","['M', 'AO', 'R', 'AH', 'S']",real,5,short
5345,norway,1.41e-05,4.15,PROPN,"['N', 'AO1', 'R', 'W', 'EY2']","['N', 'AO', 'R', 'W', 'EY']",real,5,short
5346,par,1.41e-05,4.15,NOUN,"['P', 'AA1', 'R']","['P', 'AA', 'R']",real,3,short
5352,rachel,1.41e-05,4.15,PROPN,"['R', 'EY1', 'CH', 'AH0', 'L']","['R', 'EY', 'CH', 'AH', 'L']",real,5,short
5355,salad,1.41e-05,4.15,NOUN,"['S', 'AE1', 'L', 'AH0', 'D']","['S', 'AE', 'L', 'AH', 'D']",real,5,short
