,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
36753,conferring,5.75e-07,2.76,VERB,"['K', 'AH0', 'N', 'F', 'ER1', 'IH0', 'NG']"
36754,convening,5.75e-07,2.76,VERB,"['K', 'AH0', 'N', 'V', 'IY1', 'N', 'IH0', 'NG']"
36755,correspondingly,5.75e-07,2.76,ADV,"['K', 'AO2', 'R', 'AH0', 'S', 'P', 'AA1', 'N', 'D', 'IH0', 'NG', 'L', 'IY0']"
36756,corrigan,5.75e-07,2.76,PROPN,"['K', 'AO1', 'R', 'IH0', 'G', 'AH0', 'N']"
36757,crit,5.75e-07,2.76,VERB,"['K', 'R', 'IH1', 'T']"
36758,crouched,5.75e-07,2.76,VERB,"['K', 'R', 'AW1', 'CH', 'T']"
36759,crusoe,5.75e-07,2.76,NOUN,"['K', 'R', 'UW1', 'S', 'OW0']"
36760,crybaby,5.75e-07,2.76,ADJ,"['K', 'R', 'AY1', 'B', 'EY1', 'B', 'IY0']"
36761,culpability,5.75e-07,2.76,NOUN,"['K', 'AH2', 'L', 'P', 'AH0', 'B', 'IH1', 'L', 'IH0', 'T', 'IY0']"
36762,cyberpunk,5.75e-07,2.76,NOUN,"['S', 'AY1', 'B', 'ER0', 'P', 'AH1', 'NG', 'K']"
36763,deflecting,5.75e-07,2.76,VERB,"['D', 'IH0', 'F', 'L', 'EH1', 'K', 'T', 'IH0', 'NG']"
36764,desegregation,5.75e-07,2.76,NOUN,"['D', 'IH0', 'S', 'EH2', 'G', 'R', 'AH0', 'G', 'EY1', 'SH', 'AH0', 'N']"
36765,deserters,5.75e-07,2.76,NOUN,"['D', 'EH1', 'Z', 'ER0', 'T', 'ER0', 'Z']"
36766,deservedly,5.75e-07,2.76,ADV,"['D', 'IH0', 'Z', 'ER1', 'V', 'AH0', 'D', 'L', 'IY0']"
36767,devalued,5.75e-07,2.76,VERB,"['D', 'IH0', 'V', 'AE1', 'L', 'Y', 'UW2', 'D']"
36768,digress,5.75e-07,2.76,VERB,"['D', 'AY0', 'G', 'R', 'EH1', 'S']"
36769,dijon,5.75e-07,2.76,NOUN,"['D', 'IY1', 'ZH', 'AA2', 'N']"
36770,dinesh,5.75e-07,2.76,PROPN,"['D', 'IH1', 'N', 'EH0', 'SH']"
36771,disappoints,5.75e-07,2.76,VERB,"['D', 'IH2', 'S', 'AH0', 'P', 'OY1', 'N', 'T', 'S']"
36772,discus,5.75e-07,2.76,NOUN,"['D', 'IH1', 'S', 'K', 'AH0', 'S']"
36773,distinctively,5.75e-07,2.76,ADV,"['D', 'IH0', 'S', 'T', 'IH1', 'NG', 'K', 'T', 'IH0', 'V', 'L', 'IY0']"
36774,diverged,5.75e-07,2.76,VERB,"['D', 'AY0', 'V', 'ER1', 'JH', 'D']"
36775,dla,5.75e-07,2.76,NOUN,"['D', 'L', 'AA1']"
36776,doa,5.75e-07,2.76,PROPN,"['D', 'OW1', 'AH0']"
36777,dryers,5.75e-07,2.76,NOUN,"['D', 'R', 'AY1', 'ER0', 'Z']"
36778,dumbarton,5.75e-07,2.76,PROPN,"['D', 'AH1', 'M', 'B', 'ER0', 'T', 'AH0', 'N']"
36779,eatin,5.75e-07,2.76,VERB,"['IY1', 'T', 'AH0', 'N']"
36780,ece,5.75e-07,2.76,PROPN,"['IY1', 'S']"
36781,eduard,5.75e-07,2.76,PROPN,"['EH1', 'D', 'W', 'ER0', 'D']"
36782,elaborately,5.75e-07,2.76,ADV,"['IH0', 'L', 'AE1', 'B', 'R', 'AH0', 'T', 'L', 'IY0']"
36783,elevates,5.75e-07,2.76,VERB,"['EH1', 'L', 'AH0', 'V', 'EY2', 'T', 'S']"
36784,empathize,5.75e-07,2.76,VERB,"['EH1', 'M', 'P', 'AH0', 'TH', 'AY2', 'Z']"
36785,encrypt,5.75e-07,2.76,VERB,"['EH0', 'N', 'K', 'R', 'IH1', 'P', 'T']"
36786,endocrinology,5.75e-07,2.76,NOUN,"['EH2', 'N', 'D', 'OW0', 'K', 'R', 'AH0', 'N', 'AA1', 'L', 'AH0', 'JH', 'IY0']"
36787,energetically,5.75e-07,2.76,ADV,"['EH2', 'N', 'ER0', 'JH', 'EH1', 'T', 'IH0', 'K', 'L', 'IY0']"
36788,energize,5.75e-07,2.76,VERB,"['EH1', 'N', 'ER0', 'JH', 'AY2', 'Z']"
36789,enix,5.75e-07,2.76,PROPN,"['EH1', 'N', 'IH0', 'K', 'S']"
36790,entertains,5.75e-07,2.76,VERB,"['EH2', 'N', 'T', 'ER0', 'T', 'EY1', 'N', 'Z']"
36791,estimator,5.75e-07,2.76,NOUN,"['EH0', 'S', 'T', 'IH1', 'M', 'AH0', 'T', 'ER0']"
36792,excellently,5.75e-07,2.76,ADV,"['EH1', 'K', 'S', 'AH0', 'L', 'AH0', 'N', 'T', 'L', 'IY0']"
36793,exerts,5.75e-07,2.76,VERB,"['IH0', 'G', 'Z', 'ER1', 'T', 'S']"
36794,extrusion,5.75e-07,2.76,NOUN,"['IH0', 'K', 'S', 'T', 'R', 'UW1', 'ZH', 'AH0', 'N']"
36795,facades,5.75e-07,2.76,NOUN,"['F', 'AH0', 'S', 'AA1', 'D', 'Z']"
36796,fagan,5.75e-07,2.76,PROPN,"['F', 'EY1', 'G', 'AH0', 'N']"
36797,farnham,5.75e-07,2.76,PROPN,"['F', 'AA1', 'R', 'N', 'AH0', 'M']"
36798,felling,5.75e-07,2.76,VERB,"['F', 'EH1', 'L', 'IH0', 'NG']"
36799,fester,5.75e-07,2.76,VERB,"['F', 'EH1', 'S', 'T', 'ER0']"
36800,feuding,5.75e-07,2.76,VERB,"['F', 'Y', 'UW1', 'D', 'IH0', 'NG']"
36801,flexed,5.75e-07,2.76,VERB,"['F', 'L', 'EH1', 'K', 'S', 'T']"
36802,flywheel,5.75e-07,2.76,NOUN,"['F', 'L', 'AY1', 'W', 'IY2', 'L']"
36803,foams,5.75e-07,2.76,NOUN,"['F', 'OW1', 'M', 'Z']"
36804,foregone,5.75e-07,2.76,NOUN,"['F', 'AO1', 'R', 'G', 'AO1', 'N']"
36805,foreshadowed,5.75e-07,2.76,VERB,"['F', 'AO0', 'R', 'SH', 'AE1', 'D', 'OW0', 'D']"
36806,foreshadowing,5.75e-07,2.76,VERB,"['F', 'AO0', 'R', 'SH', 'AE1', 'D', 'OW0', 'IH0', 'NG']"
36807,formosa,5.75e-07,2.76,PROPN,"['F', 'AO0', 'R', 'M', 'OW1', 'S', 'AH0']"
36808,fortnightly,5.75e-07,2.76,ADV,"['F', 'AO1', 'R', 'T', 'N', 'AY2', 'T', 'L', 'IY0']"
36809,fourths,5.75e-07,2.76,NOUN,"['F', 'AO1', 'R', 'TH', 'S']"
36810,freshest,5.75e-07,2.76,ADJ,"['F', 'R', 'EH1', 'SH', 'AH0', 'S', 'T']"
36811,fringed,5.75e-07,2.76,ADJ,"['F', 'R', 'IH1', 'N', 'JH', 'D']"
36812,ftse,5.75e-07,2.76,PROPN,"['T', 'S', 'IY1', 'T', 'S']"
36813,fulcrum,5.75e-07,2.76,NOUN,"['F', 'UH1', 'L', 'K', 'R', 'AH0', 'M']"
36814,funnels,5.75e-07,2.76,NOUN,"['F', 'AH1', 'N', 'AH0', 'L', 'Z']"
36815,furman,5.75e-07,2.76,PROPN,"['F', 'ER1', 'M', 'AE2', 'N']"
36816,gaiman,5.75e-07,2.76,PROPN,"['G', 'AY1', 'M', 'AH0', 'N']"
36817,galbraith,5.75e-07,2.76,PROPN,"['G', 'AE1', 'L', 'B', 'R', 'EY2', 'TH']"
36818,gallic,5.75e-07,2.76,PROPN,"['G', 'AE1', 'L', 'IH0', 'K']"
36819,geddes,5.75e-07,2.76,PROPN,"['G', 'EH1', 'D', 'AH0', 'S']"
36820,ghosh,5.75e-07,2.76,PROPN,"['G', 'AA1', 'SH']"
36821,gilliam,5.75e-07,2.76,PROPN,"['G', 'IH1', 'L', 'IY0', 'AH0', 'M']"
36822,gilroy,5.75e-07,2.76,PROPN,"['G', 'IH1', 'L', 'R', 'OY2']"
36823,ginseng,5.75e-07,2.76,NOUN,"['JH', 'IH1', 'N', 'S', 'EH2', 'NG']"
36824,gnomes,5.75e-07,2.76,NOUN,"['N', 'OW1', 'M', 'Z']"
36825,goodrich,5.75e-07,2.76,PROPN,"['G', 'UH1', 'D', 'R', 'IH2', 'CH']"
36826,goodwood,5.75e-07,2.76,PROPN,"['G', 'UH1', 'D', 'W', 'UH2', 'D']"
36827,gophers,5.75e-07,2.76,NOUN,"['G', 'OW1', 'F', 'ER0', 'Z']"
36828,goths,5.75e-07,2.76,NOUN,"['G', 'AA1', 'TH', 'S']"
36829,grandest,5.75e-07,2.76,ADJ,"['G', 'R', 'AE1', 'N', 'D', 'AH0', 'S', 'T']"
36830,grimy,5.75e-07,2.76,ADJ,"['G', 'R', 'AY1', 'M', 'IY0']"
36831,gung,5.75e-07,2.76,ADJ,"['G', 'AH1', 'NG']"
36832,gunter,5.75e-07,2.76,NOUN,"['G', 'AH1', 'N', 'T', 'ER0']"
36833,hadid,5.75e-07,2.76,PROPN,"['HH', 'AA0', 'D', 'IY1', 'D']"
36834,hanukkah,5.75e-07,2.76,PROPN,"['HH', 'AA1', 'N', 'AH0', 'K', 'AH0']"
36835,hardball,5.75e-07,2.76,PROPN,"['HH', 'AA1', 'R', 'D', 'B', 'AO2', 'L']"
36836,hargreaves,5.75e-07,2.76,PROPN,"['HH', 'AA1', 'R', 'G', 'R', 'IY2', 'V', 'Z']"
36837,harriman,5.75e-07,2.76,PROPN,"['HH', 'EH1', 'R', 'IH0', 'M', 'AH0', 'N']"
36838,hatcher,5.75e-07,2.76,PROPN,"['HH', 'AE1', 'CH', 'ER0']"
36839,headstone,5.75e-07,2.76,NOUN,"['HH', 'EH1', 'D', 'S', 'T', 'OW2', 'N']"
36840,heil,5.75e-07,2.76,PROPN,"['HH', 'AY1', 'L']"
36841,herbicides,5.75e-07,2.76,NOUN,"['ER1', 'B', 'AH0', 'S', 'AY2', 'D', 'Z']"
36842,heterogeneity,5.75e-07,2.76,NOUN,"['HH', 'EH2', 'T', 'ER0', 'AH0', 'JH', 'IH0', 'N', 'IY1', 'AH0', 'T', 'IY0']"
36843,hibiscus,5.75e-07,2.76,NOUN,"['HH', 'IH0', 'B', 'IH1', 'S', 'K', 'AH0', 'S']"
36844,hillman,5.75e-07,2.76,PROPN,"['HH', 'IH1', 'L', 'M', 'AE2', 'N']"
36845,hin,5.75e-07,2.76,PROPN,"['HH', 'IH1', 'N']"
36846,hitchens,5.75e-07,2.76,PROPN,"['HH', 'IH1', 'CH', 'AH0', 'N', 'Z']"
36847,hob,5.75e-07,2.76,VERB,"['HH', 'AA1', 'B']"
36848,hows,5.75e-07,2.76,SCONJ,"['HH', 'AW1', 'Z']"
36849,hwan,5.75e-07,2.76,PROPN,"['HH', 'W', 'AA1', 'N']"
36850,hyperactive,5.75e-07,2.76,ADJ,"['HH', 'AY2', 'P', 'ER0', 'AE1', 'K', 'T', 'IH0', 'V']"
36851,hysterectomy,5.75e-07,2.76,NOUN,"['HH', 'IH2', 'S', 'T', 'ER0', 'EH1', 'K', 'T', 'AH0', 'M', 'IY0']"
36852,iberia,5.75e-07,2.76,PROPN,"['AY0', 'B', 'IH1', 'R', 'IY0', 'AH0']"
36853,icky,5.75e-07,2.76,ADJ,"['IH1', 'K', 'IY0']"
36854,identically,5.75e-07,2.76,ADV,"['AY0', 'D', 'EH1', 'N', 'T', 'IH0', 'K', 'AH0', 'L', 'IY0']"
36855,immediacy,5.75e-07,2.76,NOUN,"['IH0', 'M', 'IY1', 'D', 'IY0', 'AH0', 'S', 'IY0']"
36856,immunotherapy,5.75e-07,2.76,NOUN,"['IH2', 'M', 'Y', 'UW0', 'N', 'OW0', 'TH', 'EH1', 'R', 'AH0', 'P', 'IY0']"
36857,improvising,5.75e-07,2.76,VERB,"['IH1', 'M', 'P', 'R', 'AH0', 'V', 'AY2', 'Z', 'IH0', 'NG']"
36858,inbreeding,5.75e-07,2.76,VERB,"['IH2', 'N', 'B', 'R', 'IY1', 'D', 'IH0', 'NG']"
36859,incisive,5.75e-07,2.76,ADJ,"['IH0', 'N', 'S', 'AY1', 'S', 'IH0', 'V']"
36860,inconspicuous,5.75e-07,2.76,ADJ,"['IH0', 'NG', 'K', 'AA1', 'N', 'S', 'P', 'IH0', 'K', 'W', 'AH0', 'S']"
36861,indebtedness,5.75e-07,2.76,NOUN,"['IH0', 'N', 'D', 'EH1', 'T', 'IH0', 'D', 'N', 'IH0', 'S']"
36862,indentured,5.75e-07,2.76,VERB,"['IH0', 'N', 'D', 'EH1', 'N', 'CH', 'ER0', 'D']"
36863,infiniti,5.75e-07,2.76,PROPN,"['IH0', 'N', 'F', 'IH1', 'N', 'IH0', 'T', 'IY0']"
36864,inhabitant,5.75e-07,2.76,NOUN,"['IH0', 'N', 'HH', 'AE1', 'B', 'AH0', 'T', 'AH0', 'N', 'T']"
36865,inhospitable,5.75e-07,2.76,ADJ,"['IH0', 'N', 'HH', 'AA1', 'S', 'P', 'AH0', 'T', 'AH0', 'B', 'AH0', 'L']"
36866,inoperable,5.75e-07,2.76,ADJ,"['IH0', 'N', 'AA1', 'P', 'ER0', 'AH0', 'B', 'AH0', 'L']"
36867,instigate,5.75e-07,2.76,VERB,"['IH1', 'N', 'S', 'T', 'AH0', 'G', 'EY2', 'T']"
36868,insufficiently,5.75e-07,2.76,ADV,"['IH2', 'N', 'S', 'AH0', 'F', 'IH1', 'SH', 'AH0', 'N', 'T', 'L', 'IY0']"
36869,intercession,5.75e-07,2.76,NOUN,"['IH2', 'N', 'T', 'ER0', 'S', 'EH1', 'SH', 'AH0', 'N']"
36870,interferon,5.75e-07,2.76,NOUN,"['IH2', 'N', 'T', 'ER0', 'F', 'EH1', 'R', 'AA0', 'N']"
36871,intersects,5.75e-07,2.76,VERB,"['IH2', 'N', 'T', 'ER0', 'S', 'EH1', 'K', 'T', 'S']"
36872,irrevocable,5.75e-07,2.76,ADJ,"['IH0', 'R', 'EH1', 'V', 'AH0', 'K', 'AH0', 'B', 'AH0', 'L']"
36873,irritability,5.75e-07,2.76,NOUN,"['IH0', 'R', 'IH0', 'T', 'AH0', 'B', 'IH1', 'L', 'AH0', 'T', 'IY0']"
36874,islet,5.75e-07,2.76,NOUN,"['AY1', 'L', 'IH0', 'T']"
36875,israelite,5.75e-07,2.76,ADJ,"['IH1', 'Z', 'R', 'AH0', 'L', 'AY2', 'T']"
36876,ivoire,5.75e-07,2.76,NOUN,"['AY1', 'V', 'W', 'AY1', 'R']"
36877,jaden,5.75e-07,2.76,PROPN,"['JH', 'EY1', 'D', 'AH0', 'N']"
36878,jaffe,5.75e-07,2.76,PROPN,"['JH', 'AE1', 'F', 'IY0']"
36879,janie,5.75e-07,2.76,PROPN,"['JH', 'EY1', 'N', 'IY0']"
36880,jefferies,5.75e-07,2.76,PROPN,"['JH', 'EH1', 'F', 'R', 'IY0', 'Z']"
36881,johansen,5.75e-07,2.76,PROPN,"['JH', 'OW2', 'HH', 'AE1', 'N', 'S', 'AH0', 'N']"
36882,jonathon,5.75e-07,2.76,PROPN,"['JH', 'AA1', 'N', 'AH0', 'TH', 'AH0', 'N']"
36883,juris,5.75e-07,2.76,PROPN,"['JH', 'UH1', 'R', 'IH0', 'S']"
36884,kaduna,5.75e-07,2.76,PROPN,"['K', 'AH0', 'D', 'UW1', 'N', 'AH0']"
36885,kcal,5.75e-07,2.76,PROPN,"['K', 'EY1', 'K', 'AA0', 'L']"
36886,ker,5.75e-07,2.76,PROPN,"['K', 'ER1']"
36887,keychain,5.75e-07,2.76,NOUN,"['K', 'AY1', 'K', 'EY2', 'N']"
36888,khorasan,5.75e-07,2.76,PROPN,"['K', 'AO1', 'R', 'AH0', 'S', 'AH0', 'N']"
36889,kojima,5.75e-07,2.76,PROPN,"['K', 'AH0', 'Y', 'AY1', 'M', 'AH0']"
36890,kraus,5.75e-07,2.76,PROPN,"['K', 'R', 'AW1', 'S']"
36891,kravitz,5.75e-07,2.76,PROPN,"['K', 'R', 'AE1', 'V', 'IH0', 'T', 'S']"
36892,krieger,5.75e-07,2.76,PROPN,"['K', 'R', 'IY1', 'G', 'ER0']"
36893,laity,5.75e-07,2.76,NOUN,"['L', 'EY1', 'AH0', 'T', 'IY0']"
36894,landlocked,5.75e-07,2.76,ADJ,"['L', 'AE1', 'N', 'D', 'L', 'AA2', 'K', 'T']"
36895,latterly,5.75e-07,2.76,ADV,"['L', 'AE1', 'T', 'ER0', 'L', 'IY0']"
36896,leaner,5.75e-07,2.76,ADJ,"['L', 'IY1', 'N', 'ER0']"
36897,legos,5.75e-07,2.76,NOUN,"['L', 'EY1', 'G', 'OW0', 'S']"
36898,leukaemia,5.75e-07,2.76,VERB,"['L', 'UW0', 'K', 'EY1', 'M', 'IY0', 'AH0']"
36899,leyte,5.75e-07,2.76,PROPN,"['L', 'EY1', 'T']"
36900,licensure,5.75e-07,2.76,NOUN,"['L', 'AY1', 'S', 'AH0', 'N', 'CH', 'ER0']"
36901,lighthouses,5.75e-07,2.76,NOUN,"['L', 'AY1', 'T', 'HH', 'AW2', 'S', 'IH0', 'Z']"
36902,lingua,5.75e-07,2.76,X,"['L', 'IH1', 'NG', 'G', 'W', 'AH0']"
36903,lipton,5.75e-07,2.76,PROPN,"['L', 'IH1', 'P', 'T', 'AH0', 'N']"
36904,llamas,5.75e-07,2.76,NOUN,"['L', 'AA1', 'M', 'AH0', 'Z']"
36905,luminaries,5.75e-07,2.76,NOUN,"['L', 'UW1', 'M', 'AH0', 'N', 'EH2', 'R', 'IY0', 'Z']"
36906,makings,5.75e-07,2.76,NOUN,"['M', 'EY1', 'K', 'IH0', 'NG', 'Z']"
36907,maldonado,5.75e-07,2.76,PROPN,"['M', 'AE0', 'L', 'D', 'AH0', 'N', 'AA1', 'D', 'OW0']"
36908,maleficent,5.75e-07,2.76,ADJ,"['M', 'AH0', 'L', 'EH1', 'F', 'AH0', 'S', 'T', 'AH0', 'N', 'T']"
36909,maniacs,5.75e-07,2.76,NOUN,"['M', 'EY1', 'N', 'IY0', 'AE2', 'K', 'S']"
36910,manifolds,5.75e-07,2.76,NOUN,"['M', 'AE1', 'N', 'IH0', 'F', 'OW2', 'L', 'D', 'Z']"
36911,maradona,5.75e-07,2.76,PROPN,"['M', 'AA2', 'R', 'AH0', 'D', 'OW1', 'N', 'AH2']"
36912,marrakech,5.75e-07,2.76,NOUN,"['M', 'AE1', 'R', 'AH0', 'K', 'EH2', 'SH']"
36913,mauro,5.75e-07,2.76,PROPN,"['M', 'AO1', 'R', 'OW0']"
36914,mcfly,5.75e-07,2.76,PROPN,"['M', 'AH0', 'K', 'F', 'L', 'AY1']"
36915,mckinsey,5.75e-07,2.76,PROPN,"['M', 'AH0', 'K', 'IH1', 'N', 'Z', 'IY0']"
36916,medea,5.75e-07,2.76,PROPN,"['M', 'AH0', 'D', 'IY1', 'AH0']"
36917,mek,5.75e-07,2.76,VERB,"['M', 'EH1', 'K']"
36918,mesmerized,5.75e-07,2.76,VERB,"['M', 'EH1', 'Z', 'M', 'ER0', 'AY2', 'Z', 'D']"
36919,midge,5.75e-07,2.76,PROPN,"['M', 'IH1', 'JH']"
36920,milked,5.75e-07,2.76,VERB,"['M', 'IH1', 'L', 'K', 'T']"
36921,minotaur,5.75e-07,2.76,PROPN,"['M', 'IH0', 'N', 'AA1', 'T', 'UH0', 'R']"
36922,misfit,5.75e-07,2.76,NOUN,"['M', 'IH1', 'S', 'F', 'IH2', 'T']"
36923,miu,5.75e-07,2.76,PROPN,"['M', 'IY1', 'UW0']"
36924,moana,5.75e-07,2.76,PROPN,"['M', 'OW0', 'AA1', 'N', 'AH0']"
36925,moorish,5.75e-07,2.76,ADJ,"['M', 'UH1', 'R', 'IH0', 'SH']"
36926,morgana,5.75e-07,2.76,PROPN,"['M', 'AO0', 'R', 'G', 'AE1', 'N', 'AH0']"
36927,mosquitos,5.75e-07,2.76,X,"['M', 'AH0', 'S', 'K', 'IY1', 'T', 'OW0', 'Z']"
36928,mottled,5.75e-07,2.76,ADJ,"['M', 'AA1', 'T', 'AH0', 'L', 'D']"
36929,moulton,5.75e-07,2.76,PROPN,"['M', 'OW1', 'L', 'T', 'AH0', 'N']"
36930,mountaineer,5.75e-07,2.76,NOUN,"['M', 'AW1', 'N', 'T', 'IH0', 'N', 'IH2', 'R']"
36931,mountainside,5.75e-07,2.76,NOUN,"['M', 'AW1', 'N', 'T', 'AH0', 'N', 'S', 'AY2', 'D']"
36932,mov,5.75e-07,2.76,PROPN,"['M', 'UW1', 'V']"
36933,mucous,5.75e-07,2.76,ADJ,"['M', 'Y', 'UW1', 'K', 'AH0', 'S']"
36934,mulholland,5.75e-07,2.76,PROPN,"['M', 'AH2', 'L', 'HH', 'AA1', 'L', 'AH0', 'N', 'D']"
36935,murmuring,5.75e-07,2.76,VERB,"['M', 'ER1', 'M', 'ER0', 'IH0', 'NG']"
36936,myer,5.75e-07,2.76,PROPN,"['M', 'AY1', 'ER0']"
36937,mythos,5.75e-07,2.76,NOUN,"['M', 'AY1', 'TH', 'OW0', 'S']"
36938,naa,5.75e-07,2.76,PROPN,"['N', 'AA1']"
36939,najib,5.75e-07,2.76,PROPN,"['N', 'AH0', 'JH', 'IY1', 'B']"
36940,nationalized,5.75e-07,2.76,VERB,"['N', 'AE1', 'SH', 'AH0', 'N', 'AH0', 'L', 'AY2', 'Z', 'D']"
36941,nca,5.75e-07,2.76,VERB,"['K', 'AE1', 'N']"
36942,neutrinos,5.75e-07,2.76,PROPN,"['N', 'UW0', 'T', 'R', 'IY1', 'N', 'OW0', 'Z']"
36943,nips,5.75e-07,2.76,NOUN,"['N', 'IH1', 'P', 'S']"
36944,northside,5.75e-07,2.76,PROPN,"['N', 'AO1', 'R', 'TH', 'S', 'AY2', 'D']"
36945,nuevo,5.75e-07,2.76,PROPN,"['N', 'W', 'EY1', 'V', 'OW0']"
36946,nus,5.75e-07,2.76,PROPN,"['N', 'AH1', 'S']"
36947,nusra,5.75e-07,2.76,X,"['N', 'UW1', 'S', 'R', 'AH0']"
36948,obamas,5.75e-07,2.76,PROPN,"['OW0', 'B', 'AA1', 'M', 'AH0', 'Z']"
36949,obelisk,5.75e-07,2.76,NOUN,"['OW0', 'B', 'EH1', 'L', 'IH0', 'S', 'K']"
36950,oddball,5.75e-07,2.76,ADJ,"['AA1', 'D', 'B', 'AO2', 'L']"
36951,offload,5.75e-07,2.76,VERB,"['AO1', 'F', 'L', 'OW2', 'D']"
36952,osa,5.75e-07,2.76,PROPN,"['OW1', 'S', 'AH0']"
36953,osteoarthritis,5.75e-07,2.76,NOUN,"['AA2', 'S', 'T', 'IY0', 'OW2', 'AA0', 'R', 'TH', 'R', 'AY1', 'T', 'AH0', 'S']"
36954,otago,5.75e-07,2.76,PROPN,"['OW0', 'T', 'AA1', 'G', 'OW0']"
36955,outcrop,5.75e-07,2.76,NOUN,"['AW0', 'T', 'K', 'R', 'AO1', 'P']"
36956,outlander,5.75e-07,2.76,NOUN,"['AW1', 'T', 'L', 'AE2', 'N', 'D', 'ER0']"
36957,overestimated,5.75e-07,2.76,VERB,"['OW2', 'V', 'ER0', 'EH1', 'S', 'T', 'AH0', 'M', 'EY2', 'T', 'IH0', 'D']"
36958,overloading,5.75e-07,2.76,VERB,"['OW1', 'V', 'ER0', 'L', 'OW2', 'D', 'IH0', 'NG']"
36959,overthrowing,5.75e-07,2.76,VERB,"['OW1', 'V', 'ER0', 'TH', 'R', 'OW2', 'IH0', 'NG']"
36960,oxfam,5.75e-07,2.76,PROPN,"['AA1', 'K', 'S', 'F', 'AE2', 'M']"
36961,padua,5.75e-07,2.76,PROPN,"['P', 'AE1', 'D', 'Y', 'UW0', 'AH0']"
36962,pageants,5.75e-07,2.76,NOUN,"['P', 'AE1', 'JH', 'AH0', 'N', 'T', 'S']"
36963,paley,5.75e-07,2.76,PROPN,"['P', 'EY1', 'L', 'IY0']"
36964,panning,5.75e-07,2.76,VERB,"['P', 'AE1', 'N', 'IH0', 'NG']"
36965,pari,5.75e-07,2.76,PROPN,"['P', 'EH1', 'R', 'IY0']"
36966,pariah,5.75e-07,2.76,NOUN,"['P', 'ER0', 'AY1', 'AH0']"
36967,parka,5.75e-07,2.76,NOUN,"['P', 'AA1', 'R', 'K', 'AH0']"
36968,parke,5.75e-07,2.76,PROPN,"['P', 'AA1', 'R', 'K']"
36969,paton,5.75e-07,2.76,PROPN,"['P', 'AE1', 'T', 'AH0', 'N']"
36970,peddle,5.75e-07,2.76,VERB,"['P', 'EH1', 'D', 'AH0', 'L']"
36971,peerless,5.75e-07,2.76,ADJ,"['P', 'IH1', 'R', 'L', 'IH0', 'S']"
36972,pentium,5.75e-07,2.76,PROPN,"['P', 'EH1', 'N', 'T', 'IY0', 'AH0', 'M']"
36973,permanence,5.75e-07,2.76,NOUN,"['P', 'ER1', 'M', 'AH0', 'N', 'AH0', 'N', 'S']"
36974,permeable,5.75e-07,2.76,ADJ,"['P', 'ER1', 'M', 'IY0', 'AH0', 'B', 'AH0', 'L']"
36975,personhood,5.75e-07,2.76,NOUN,"['P', 'ER1', 'S', 'AH0', 'N', 'HH', 'UH2', 'D']"
36976,pil,5.75e-07,2.76,NOUN,"['P', 'IH1', 'L']"
36977,pillage,5.75e-07,2.76,VERB,"['P', 'IH1', 'L', 'IH0', 'JH']"
36978,pistachio,5.75e-07,2.76,NOUN,"['P', 'AH0', 'S', 'T', 'AE1', 'SH', 'IY0', 'OW2']"
36979,planing,5.75e-07,2.76,VERB,"['P', 'L', 'EY1', 'N', 'IH0', 'NG']"
36980,plebiscite,5.75e-07,2.76,NOUN,"['P', 'L', 'EH1', 'B', 'AH0', 'S', 'AY2', 'T']"
36981,ploughing,5.75e-07,2.76,VERB,"['P', 'L', 'AW1', 'IH0', 'NG']"
36982,poisson,5.75e-07,2.76,NOUN,"['P', 'OY1', 'Z', 'S', 'AH0', 'N']"
36983,polynesia,5.75e-07,2.76,PROPN,"['P', 'AA2', 'L', 'IH0', 'N', 'IY1', 'ZH', 'AH0']"
36984,polyurethane,5.75e-07,2.76,NOUN,"['P', 'AA2', 'L', 'IY0', 'UH1', 'R', 'AH0', 'TH', 'EY2', 'N']"
36985,posit,5.75e-07,2.76,VERB,"['P', 'AA1', 'Z', 'AH0', 'T']"
36986,poughkeepsie,5.75e-07,2.76,PROPN,"['P', 'AH0', 'K', 'IH1', 'P', 'S', 'IY0']"
36987,precipice,5.75e-07,2.76,NOUN,"['P', 'R', 'EH1', 'S', 'AH0', 'P', 'AH0', 'S']"
36988,presuming,5.75e-07,2.76,VERB,"['P', 'R', 'IH0', 'Z', 'UW1', 'M', 'IH0', 'NG']"
36989,protégé,5.75e-07,2.76,NOUN,"['P', 'R', 'OW1', 'T', 'AH0', 'ZH', 'EY2']"
36990,puked,5.75e-07,2.76,VERB,"['P', 'Y', 'UW1', 'D']"
36991,queued,5.75e-07,2.76,VERB,"['K', 'W', 'EY1', 'D']"
36992,quickie,5.75e-07,2.76,NOUN,"['K', 'W', 'IH1', 'K', 'IY0']"
36993,rahim,5.75e-07,2.76,PROPN,"['R', 'AH0', 'HH', 'IY1', 'M']"
36994,raina,5.75e-07,2.76,PROPN,"['R', 'EY1', 'N', 'AH0']"
36995,ralston,5.75e-07,2.76,PROPN,"['R', 'AO1', 'L', 'S', 'T', 'AH0', 'N']"
36996,randi,5.75e-07,2.76,PROPN,"['R', 'AE1', 'N', 'D', 'IY0']"
36997,ravages,5.75e-07,2.76,NOUN,"['R', 'AE1', 'V', 'IH0', 'JH', 'IH0', 'Z']"
36998,ravenous,5.75e-07,2.76,ADJ,"['R', 'AE1', 'V', 'AH0', 'N', 'AH0', 'S']"
