,Word,Phonemes,No Stress,Length,characterDist,phonemeDist
8425,agaimum,"['AH0', 'G', 'EY1', 'M', 'AH0', 'M']","['AH', 'G', 'EY', 'M', 'AH', 'M']",6,0.42857142857142855,0.5
8426,cycler,"['S', 'AY1', 'K', 'AH0', 'L', 'ER0']","['S', 'AY', 'K', 'AH', 'L', 'ER']",6,0.16666666666666666,0.16666666666666666
8427,apposs,"['AH0', 'P', 'AO1', 'S']","['AH', 'P', 'AO', 'S']",4,0.3333333333333333,0.25
8428,scienday,"['S', 'IY1', 'AH0', 'N', 'D', 'EY2']","['S', 'IY', 'AH', 'N', 'D', 'EY']",6,0.375,0.3333333333333333
8430,updategy,"['AH0', 'P', 'D', 'AE1', 'T', 'IH0', 'JH', 'IY0']","['AH', 'P', 'D', 'AE', 'T', 'IH', 'JH', 'IY']",8,0.25,0.375
8431,assuris,"['AH0', 'S', 'W', 'IH1', 'R', 'EH0', 'S']","['AH', 'S', 'W', 'IH', 'R', 'EH', 'S']",7,0.14285714285714285,0.42857142857142855
8432,enotemate,"['IH0', 'N', 'EH1', 'T', 'AH0', 'M', 'EY2', 'T']","['IH', 'N', 'EH', 'T', 'AH', 'M', 'EY', 'T']",8,0.3333333333333333,0.375
8433,recough,"['R', 'IY1', 'K', 'AW0']","['R', 'IY', 'K', 'AW']",4,0.2857142857142857,0.25
8434,contrimed,"['K', 'AH0', 'N', 'T', 'R', 'IY1', 'M', 'D']","['K', 'AH', 'N', 'T', 'R', 'IY', 'M', 'D']",8,0.1111111111111111,0.25
8435,sumbers,"['S', 'AH1', 'M', 'B', 'ER0', 'Z']","['S', 'AH', 'M', 'B', 'ER', 'Z']",6,0.14285714285714285,0.16666666666666666
8437,patelest,"['P', 'AE1', 'T', 'AH0', 'L', 'AH0', 'S', 'T']","['P', 'AE', 'T', 'AH', 'L', 'AH', 'S', 'T']",8,0.25,0.125
8438,lostries,"['L', 'AA1', 'S', 'T', 'R', 'IY0', 'Z']","['L', 'AA', 'S', 'T', 'R', 'IY', 'Z']",7,0.25,0.2857142857142857
8439,priging,"['P', 'R', 'AY1', 'G', 'IH0', 'NG']","['P', 'R', 'AY', 'G', 'IH', 'NG']",6,0.14285714285714285,0.16666666666666666
8440,prodby,"['P', 'R', 'AA1', 'D', 'B', 'IY0']","['P', 'R', 'AA', 'D', 'B', 'IY']",6,0.3333333333333333,0.3333333333333333
8441,perthwhed,"['P', 'ER1', 'TH', 'W', 'IH0', 'D']","['P', 'ER', 'TH', 'W', 'IH', 'D']",6,0.3333333333333333,0.5
8442,sachaelf,"['S', 'AH0', 'CH', 'EY1', 'L', 'F']","['S', 'AH', 'CH', 'EY', 'L', 'F']",6,0.25,0.5
8443,marlding,"['M', 'AA1', 'R', 'L', 'IH0', 'NG']","['M', 'AA', 'R', 'L', 'IH', 'NG']",6,0.25,0.16666666666666666
8444,cenanse,"['S', 'AH0', 'N', 'AE1', 'N', 'S']","['S', 'AH', 'N', 'AE', 'N', 'S']",6,0.2857142857142857,0.16666666666666666
8445,conermate,"['K', 'OW1', 'N', 'ER0', 'M', 'EY2', 'T']","['K', 'OW', 'N', 'ER', 'M', 'EY', 'T']",7,0.3333333333333333,0.42857142857142855
8446,sercer,"['S', 'ER1', 'S', 'ER0']","['S', 'ER', 'S', 'ER']",4,0.16666666666666666,0.25
8447,anoulaing,"['AE1', 'N', 'UW0', 'L', 'EY0', 'N', 'D']","['AE', 'N', 'UW', 'L', 'EY', 'N', 'D']",7,0.3333333333333333,0.42857142857142855
8448,ruster,"['R', 'AH1', 'S', 'T', 'ER0']","['R', 'AH', 'S', 'T', 'ER']",5,0.16666666666666666,0.2
8449,charce,"['CH', 'AA1', 'R', 'S']","['CH', 'AA', 'R', 'S']",4,0.16666666666666666,0.25
8450,safect,"['S', 'AE1', 'F', 'IH0', 'K', 'T']","['S', 'AE', 'F', 'IH', 'K', 'T']",6,0.16666666666666666,0.3333333333333333
8451,histrup,"['HH', 'IH1', 'S', 'T', 'R', 'AH0', 'P']","['HH', 'IH', 'S', 'T', 'R', 'AH', 'P']",7,0.42857142857142855,0.2857142857142857
8452,impost,"['IH1', 'M', 'P', 'AA2', 'S', 'T']","['IH', 'M', 'P', 'AA', 'S', 'T']",6,0.16666666666666666,0.5
8453,themer,"['TH', 'EH1', 'M', 'ER0']","['TH', 'EH', 'M', 'ER']",4,0.16666666666666666,0.5
8454,successe,"['S', 'AH0', 'K', 'S', 'EH1', 'S']","['S', 'AH', 'K', 'S', 'EH', 'S']",6,0.125,0.0
8455,beyong,"['B', 'EY1', 'IH0', 'NG']","['B', 'EY', 'IH', 'NG']",4,0.16666666666666666,0.25
8456,leally,"['L', 'IY1', 'L', 'IY0']","['L', 'IY', 'L', 'IY']",4,0.16666666666666666,0.25
8457,engistioneur,"['EH0', 'N', 'JH', 'IH1', 'S', 'CH', 'AH0', 'N', 'ER0']","['EH', 'N', 'JH', 'IH', 'S', 'CH', 'AH', 'N', 'ER']",9,0.3333333333333333,0.3333333333333333
8458,saferal,"['S', 'EY1', 'F', 'ER0', 'AH0', 'L']","['S', 'EY', 'F', 'ER', 'AH', 'L']",6,0.2857142857142857,0.3333333333333333
8459,wanfit,"['W', 'AA1', 'N', 'F', 'IH0', 'T']","['W', 'AA', 'N', 'F', 'IH', 'T']",6,0.3333333333333333,0.3333333333333333
8460,rettly,"['R', 'EH1', 'T', 'L', 'IY0']","['R', 'EH', 'T', 'L', 'IY']",5,0.3333333333333333,0.2
8461,uphembled,"['AH1', 'P', 'AH0', 'D', 'L', 'EH1', 'M', 'D']","['AH', 'P', 'AH', 'D', 'L', 'EH', 'M', 'D']",8,0.3333333333333333,0.5
8462,sugged,"['S', 'AH1', 'G', 'D']","['S', 'AH', 'G', 'D']",4,0.16666666666666666,0.25
8463,wherarced,"['W', 'ER0', 'AA1', 'R', 'S', 'T']","['W', 'ER', 'AA', 'R', 'S', 'T']",6,0.3333333333333333,0.5
8464,acture,"['AE1', 'K', 'CH', 'ER0']","['AE', 'K', 'CH', 'ER']",4,0.3333333333333333,0.25
8465,advioneys,"['AE0', 'D', 'V', 'AY1', 'AH0', 'N', 'IY0', 'Z']","['AE', 'D', 'V', 'AY', 'AH', 'N', 'IY', 'Z']",8,0.3333333333333333,0.375
8466,thurse,"['TH', 'ER1', 'S']","['TH', 'ER', 'S']",3,0.3333333333333333,0.3333333333333333
8467,studen,"['S', 'T', 'UW1', 'D', 'AH0', 'N']","['S', 'T', 'UW', 'D', 'AH', 'N']",6,0.16666666666666666,0.16666666666666666
8468,cousional,"['K', 'UW1', 'S', 'IY0', 'AH0', 'N', 'AH0', 'L']","['K', 'UW', 'S', 'IY', 'AH', 'N', 'AH', 'L']",8,0.3333333333333333,0.375
8470,realing,"['R', 'IY1', 'AH0', 'L', 'IH0', 'NG']","['R', 'IY', 'AH', 'L', 'IH', 'NG']",6,0.14285714285714285,0.16666666666666666
8471,acconds,"['AE1', 'K', 'AH0', 'N', 'D', 'Z']","['AE', 'K', 'AH', 'N', 'D', 'Z']",6,0.14285714285714285,0.3333333333333333
8472,limily,"['L', 'IH1', 'M', 'AH0', 'L', 'IY0']","['L', 'IH', 'M', 'AH', 'L', 'IY']",6,0.3333333333333333,0.3333333333333333
8473,misped,"['M', 'IH1', 'S', 'P', 'T']","['M', 'IH', 'S', 'P', 'T']",5,0.16666666666666666,0.2
8474,commonsion,"['K', 'AH0', 'M', 'AA1', 'N', 'ZH', 'AH0', 'N']","['K', 'AH', 'M', 'AA', 'N', 'ZH', 'AH', 'N']",8,0.2,0.375
8475,modgered,"['M', 'AA1', 'JH', 'ER0', 'D']","['M', 'AA', 'JH', 'ER', 'D']",5,0.25,0.4
8476,emilins,"['EH1', 'M', 'AH0', 'L', 'AH0', 'N', 'Z']","['EH', 'M', 'AH', 'L', 'AH', 'N', 'Z']",7,0.2857142857142857,0.2857142857142857
8478,infolut,"['IH1', 'N', 'F', 'OW2', 'L', 'T']","['IH', 'N', 'F', 'OW', 'L', 'T']",6,0.2857142857142857,0.3333333333333333
8479,chanking,"['CH', 'AE1', 'NG', 'K', 'IH0', 'NG']","['CH', 'AE', 'NG', 'K', 'IH', 'NG']",6,0.125,0.16666666666666666
8480,unrectore,"['AH2', 'N', 'R', 'IH0', 'K', 'T', 'AO1', 'R']","['AH', 'N', 'R', 'IH', 'K', 'T', 'AO', 'R']",8,0.3333333333333333,0.375
8481,distes,"['D', 'IH1', 'S', 'T', 'S']","['D', 'IH', 'S', 'T', 'S']",5,0.16666666666666666,0.2
8482,discrient,"['D', 'IH0', 'S', 'K', 'R', 'AY1', 'N', 'T']","['D', 'IH', 'S', 'K', 'R', 'AY', 'N', 'T']",8,0.2222222222222222,0.25
8483,rendenery,"['R', 'EH1', 'N', 'D', 'AH0', 'N', 'EH2', 'R', 'IY0']","['R', 'EH', 'N', 'D', 'AH', 'N', 'EH', 'R', 'IY']",9,0.3333333333333333,0.2222222222222222
8484,glaying,"['G', 'EY1', 'L', 'IH0', 'NG']","['G', 'EY', 'L', 'IH', 'NG']",5,0.14285714285714285,0.2
8485,fornah,"['F', 'AO1', 'R', 'N', 'AH0']","['F', 'AO', 'R', 'N', 'AH']",5,0.3333333333333333,0.2
8486,deactiment,"['D', 'IY1', 'K', 'T', 'IH2', 'M', 'AH0', 'N', 'T']","['D', 'IY', 'K', 'T', 'IH', 'M', 'AH', 'N', 'T']",9,0.3,0.4444444444444444
8487,fracher,"['F', 'R', 'EY1', 'K', 'ER0']","['F', 'R', 'EY', 'K', 'ER']",5,0.2857142857142857,0.2
8488,dakine,"['D', 'AE1', 'K', 'IY0', 'N']","['D', 'AE', 'K', 'IY', 'N']",5,0.3333333333333333,0.4
8489,feetty,"['F', 'IY1', 'T', 'IY0']","['F', 'IY', 'T', 'IY']",4,0.3333333333333333,0.25
8490,feleman,"['F', 'EH1', 'L', 'AH0', 'M', 'AH0', 'N']","['F', 'EH', 'L', 'AH', 'M', 'AH', 'N']",7,0.14285714285714285,0.14285714285714285
8491,resulty,"['R', 'IH0', 'Z', 'AH1', 'L', 'T', 'IY0']","['R', 'IH', 'Z', 'AH', 'L', 'T', 'IY']",7,0.14285714285714285,0.14285714285714285
8492,broggious,"['B', 'R', 'AA1', 'JH', 'IY0', 'AH0', 'S']","['B', 'R', 'AA', 'JH', 'IY', 'AH', 'S']",7,0.3333333333333333,0.42857142857142855
8494,greving,"['G', 'R', 'IY1', 'V', 'IH0', 'NG']","['G', 'R', 'IY', 'V', 'IH', 'NG']",6,0.14285714285714285,0.0
8495,traine,"['T', 'R', 'EY1', 'N']","['T', 'R', 'EY', 'N']",4,0.16666666666666666,0.0
8496,ticture,"['T', 'IH1', 'K', 'CH', 'ER0']","['T', 'IH', 'K', 'CH', 'ER']",5,0.14285714285714285,0.2
8497,alrelopal,"['AE2', 'L', 'R', 'IH0', 'L', 'AA1', 'P', 'AH0', 'L']","['AE', 'L', 'R', 'IH', 'L', 'AA', 'P', 'AH', 'L']",9,0.4444444444444444,0.5555555555555556
8498,neusting,"['N', 'UW1', 'S', 'T', 'IH0', 'NG']","['N', 'UW', 'S', 'T', 'IH', 'NG']",6,0.125,0.16666666666666666
8499,buttion,"['B', 'AH1', 'T', 'IY0', 'AH0', 'N']","['B', 'AH', 'T', 'IY', 'AH', 'N']",6,0.14285714285714285,0.16666666666666666
8500,relticipan,"['R', 'IY0', 'L', 'T', 'IH1', 'S', 'P', 'AH0', 'N']","['R', 'IY', 'L', 'T', 'IH', 'S', 'P', 'AH', 'N']",9,0.4,0.4444444444444444
8501,nothervated,"['N', 'AA1', 'DH', 'ER0', 'V', 'EY2', 'T', 'IH0', 'D']","['N', 'AA', 'DH', 'ER', 'V', 'EY', 'T', 'IH', 'D']",9,0.36363636363636365,0.3333333333333333
8502,regrace,"['R', 'IH0', 'G', 'R', 'EY1', 'S']","['R', 'IH', 'G', 'R', 'EY', 'S']",6,0.2857142857142857,0.3333333333333333
8503,replowing,"['R', 'IY0', 'P', 'L', 'UW1', 'IH0', 'NG']","['R', 'IY', 'P', 'L', 'UW', 'IH', 'NG']",7,0.2222222222222222,0.2857142857142857
8504,ethnnes,"['EH1', 'TH', 'N', 'AH0', 'S']","['EH', 'TH', 'N', 'AH', 'S']",5,0.2857142857142857,0.4
8506,horend,"['HH', 'AO1', 'R', 'AH0', 'N', 'D']","['HH', 'AO', 'R', 'AH', 'N', 'D']",6,0.3333333333333333,0.16666666666666666
8507,fising,"['F', 'IH1', 'S', 'IH0', 'NG']","['F', 'IH', 'S', 'IH', 'NG']",5,0.16666666666666666,0.2
8508,ignove,"['IH0', 'G', 'N', 'OW1', 'V']","['IH', 'G', 'N', 'OW', 'V']",5,0.16666666666666666,0.4
8509,sharthy,"['SH', 'AA1', 'R', 'TH', 'IY0']","['SH', 'AA', 'R', 'TH', 'IY']",5,0.2857142857142857,0.4
8511,brouggly,"['B', 'R', 'AW1', 'G', 'L', 'IY0']","['B', 'R', 'AW', 'G', 'L', 'IY']",6,0.25,0.3333333333333333
8512,curiker,"['K', 'Y', 'UH1', 'R', 'IH0', 'K', 'ER0']","['K', 'Y', 'UH', 'R', 'IH', 'K', 'ER']",7,0.2857142857142857,0.2857142857142857
8513,sunior,"['S', 'UW1', 'N', 'IY0', 'ER0']","['S', 'UW', 'N', 'IY', 'ER']",5,0.16666666666666666,0.2
8514,exampins,"['IH0', 'G', 'Z', 'AE1', 'M', 'P', 'AH0', 'N', 'Z']","['IH', 'G', 'Z', 'AE', 'M', 'P', 'AH', 'N', 'Z']",9,0.25,0.1111111111111111
8515,consided,"['K', 'AH0', 'N', 'S', 'AY1', 'D', 'IH0', 'D']","['K', 'AH', 'N', 'S', 'AY', 'D', 'IH', 'D']",8,0.125,0.125
8516,immily,"['IH1', 'M', 'AH0', 'L', 'IY0']","['IH', 'M', 'AH', 'L', 'IY']",5,0.3333333333333333,0.2
8517,direspa,"['D', 'AY1', 'R', 'S', 'P', 'AA2']","['D', 'AY', 'R', 'S', 'P', 'AA']",6,0.42857142857142855,0.5
8518,bireers,"['B', 'AY1', 'R', 'ER0', 'Z']","['B', 'AY', 'R', 'ER', 'Z']",5,0.2857142857142857,0.2
8519,orderves,"['AO0', 'R', 'D', 'ER1', 'V', 'Z']","['AO', 'R', 'D', 'ER', 'V', 'Z']",6,0.25,0.5
8520,sechings,"['S', 'EH1', 'K', 'IH0', 'NG', 'Z']","['S', 'EH', 'K', 'IH', 'NG', 'Z']",6,0.25,0.16666666666666666
8522,millinent,"['M', 'IH1', 'L', 'IH0', 'N', 'AH0', 'N', 'T']","['M', 'IH', 'L', 'IH', 'N', 'AH', 'N', 'T']",8,0.3333333333333333,0.25
8523,emportmes,"['IH0', 'M', 'P', 'AO1', 'R', 'T', 'M', 'IY0', 'Z']","['IH', 'M', 'P', 'AO', 'R', 'T', 'M', 'IY', 'Z']",9,0.3333333333333333,0.2222222222222222
8524,relaysional,"['R', 'IY0', 'L', 'EY1', 'SH', 'AH0', 'N', 'AH0', 'L']","['R', 'IY', 'L', 'EY', 'SH', 'AH', 'N', 'AH', 'L']",9,0.18181818181818182,0.0
8525,accond,"['AE1', 'K', 'AH0', 'N', 'D']","['AE', 'K', 'AH', 'N', 'D']",5,0.16666666666666666,0.2
8526,garger,"['G', 'AA1', 'R', 'G', 'ER0']","['G', 'AA', 'R', 'G', 'ER']",5,0.16666666666666666,0.2
8527,remaired,"['R', 'IY0', 'M', 'EH1', 'R', 'D']","['R', 'IY', 'M', 'EH', 'R', 'D']",6,0.125,0.16666666666666666
8528,rebrices,"['R', 'IY0', 'B', 'R', 'AY1', 'S', 'AH0', 'Z']","['R', 'IY', 'B', 'R', 'AY', 'S', 'AH', 'Z']",8,0.375,0.375
8529,capple,"['K', 'AE1', 'P', 'AH0', 'L']","['K', 'AE', 'P', 'AH', 'L']",5,0.16666666666666666,0.2
8530,suggers,"['S', 'AH1', 'G', 'ER0', 'Z']","['S', 'AH', 'G', 'ER', 'Z']",5,0.2857142857142857,0.2
8531,powayed,"['P', 'AW1', 'IY0', 'D']","['P', 'AW', 'IY', 'D']",4,0.2857142857142857,0.25
8532,minuty,"['M', 'IH1', 'N', 'AH0', 'T', 'IY0']","['M', 'IH', 'N', 'AH', 'T', 'IY']",6,0.16666666666666666,0.16666666666666666
8533,parned,"['P', 'AA1', 'R', 'N', 'D']","['P', 'AA', 'R', 'N', 'D']",5,0.16666666666666666,0.2
8535,shethage,"['SH', 'EH1', 'TH', 'IH0', 'JH']","['SH', 'EH', 'TH', 'IH', 'JH']",5,0.375,0.4
8536,harrose,"['HH', 'AE1', 'R', 'OW0', 'S']","['HH', 'AE', 'R', 'OW', 'S']",5,0.2857142857142857,0.2
8537,brayer,"['B', 'R', 'EY1', 'ER0']","['B', 'R', 'EY', 'ER']",4,0.16666666666666666,0.25
8538,ideaten,"['AY0', 'D', 'IY1', 'T', 'AH0', 'N']","['AY', 'D', 'IY', 'T', 'AH', 'N']",6,0.2857142857142857,0.3333333333333333
8539,leally,"['L', 'IY1', 'L', 'IY0']","['L', 'IY', 'L', 'IY']",4,0.16666666666666666,0.25
8540,appent,"['AH0', 'P', 'EH1', 'N', 'T']","['AH', 'P', 'EH', 'N', 'T']",5,0.3333333333333333,0.2
8541,kilder,"['K', 'IH1', 'L', 'D', 'ER0']","['K', 'IH', 'L', 'D', 'ER']",5,0.16666666666666666,0.2
8543,haptedics,"['HH', 'AE1', 'P', 'T', 'AH0', 'D', 'IH0', 'K', 'S']","['HH', 'AE', 'P', 'T', 'AH', 'D', 'IH', 'K', 'S']",9,0.4444444444444444,0.4444444444444444
8544,plason,"['P', 'L', 'AE1', 'S', 'AH0', 'N']","['P', 'L', 'AE', 'S', 'AH', 'N']",6,0.3333333333333333,0.16666666666666666
8545,brelves,"['B', 'R', 'EH1', 'L', 'V', 'Z']","['B', 'R', 'EH', 'L', 'V', 'Z']",6,0.2857142857142857,0.3333333333333333
8546,seeminue,"['S', 'IY1', 'M', 'AH0', 'N', 'IY0']","['S', 'IY', 'M', 'AH', 'N', 'IY']",6,0.25,0.16666666666666666
8547,litionable,"['L', 'IH1', 'T', 'AH0', 'N', 'AH0', 'B', 'AH0', 'L']","['L', 'IH', 'T', 'AH', 'N', 'AH', 'B', 'AH', 'L']",9,0.2,0.3333333333333333
8548,eleced,"['IH0', 'L', 'EH1', 'S', 'T']","['IH', 'L', 'EH', 'S', 'T']",5,0.16666666666666666,0.2
8549,proces,"['P', 'R', 'OW1', 'S', 'AH0', 'Z']","['P', 'R', 'OW', 'S', 'AH', 'Z']",6,0.16666666666666666,0.16666666666666666
8550,conver,"['K', 'AA1', 'N', 'V', 'ER0']","['K', 'AA', 'N', 'V', 'ER']",5,0.16666666666666666,0.2
8551,delanes,"['D', 'EH1', 'L', 'AH0', 'N', 'Z']","['D', 'EH', 'L', 'AH', 'N', 'Z']",6,0.14285714285714285,0.16666666666666666
8552,cheatown,"['CH', 'IY1', 'T', 'AW2', 'N']","['CH', 'IY', 'T', 'AW', 'N']",5,0.25,0.4
8553,tragnon,"['T', 'R', 'AE1', 'G', 'N', 'AH0', 'N']","['T', 'R', 'AE', 'G', 'N', 'AH', 'N']",7,0.2857142857142857,0.2857142857142857
8554,rediet,"['R', 'EH1', 'D', 'IY0', 'AH0', 'T']","['R', 'EH', 'D', 'IY', 'AH', 'T']",6,0.3333333333333333,0.16666666666666666
8555,reluession,"['R', 'IH0', 'L', 'UW1', 'S', 'IY0', 'AH0', 'N']","['R', 'IH', 'L', 'UW', 'S', 'IY', 'AH', 'N']",8,0.2,0.25
8556,outsial,"['AW1', 'T', 'S', 'IY0', 'AH0', 'L']","['AW', 'T', 'S', 'IY', 'AH', 'L']",6,0.2857142857142857,0.3333333333333333
8557,floces,"['F', 'L', 'OW1', 'S', 'AH0', 'Z']","['F', 'L', 'OW', 'S', 'AH', 'Z']",6,0.16666666666666666,0.3333333333333333
8558,hanning,"['HH', 'AE1', 'N', 'IH0', 'NG']","['HH', 'AE', 'N', 'IH', 'NG']",5,0.14285714285714285,0.2
8559,anneummans,"['AH0', 'N', 'UW1', 'M', 'AH0', 'N', 'Z']","['AH', 'N', 'UW', 'M', 'AH', 'N', 'Z']",7,0.4,0.2857142857142857
8560,teciousnes,"['T', 'EH1', 'S', 'IY0', 'AH0', 'S', 'N', 'AH0', 'S']","['T', 'EH', 'S', 'IY', 'AH', 'S', 'N', 'AH', 'S']",9,0.3,0.3333333333333333
8561,lourses,"['L', 'AW1', 'R', 'S', 'AH0', 'Z']","['L', 'AW', 'R', 'S', 'AH', 'Z']",6,0.14285714285714285,0.3333333333333333
8563,townwhate,"['T', 'AW1', 'N', 'W', 'EY2', 'T']","['T', 'AW', 'N', 'W', 'EY', 'T']",6,0.4444444444444444,0.5
8564,cering,"['S', 'EH1', 'R', 'IH0', 'NG']","['S', 'EH', 'R', 'IH', 'NG']",5,0.16666666666666666,0.2
8565,inforces,"['IH1', 'N', 'F', 'ER0', 'S', 'AH0', 'Z']","['IH', 'N', 'F', 'ER', 'S', 'AH', 'Z']",7,0.125,0.42857142857142855
8566,remaing,"['R', 'IY0', 'M', 'EY1', 'N', 'JH']","['R', 'IY', 'M', 'EY', 'N', 'JH']",6,0.14285714285714285,0.3333333333333333
8567,remost,"['R', 'IY0', 'M', 'OW1', 'S', 'T']","['R', 'IY', 'M', 'OW', 'S', 'T']",6,0.3333333333333333,0.3333333333333333
8568,misanted,"['M', 'IH0', 'S', 'AE1', 'N', 'T', 'IH0', 'D']","['M', 'IH', 'S', 'AE', 'N', 'T', 'IH', 'D']",8,0.25,0.375
8569,movervated,"['M', 'AH1', 'V', 'ER0', 'EY2', 'T', 'IH0', 'D']","['M', 'AH', 'V', 'ER', 'EY', 'T', 'IH', 'D']",8,0.2,0.25
8570,isseume,"['IH1', 'Z', 'AH0', 'M', 'IY0']","['IH', 'Z', 'AH', 'M', 'IY']",5,0.2857142857142857,0.2
8571,revervies,"['R', 'EH1', 'V', 'ER0', 'AY2', 'Z']","['R', 'EH', 'V', 'ER', 'AY', 'Z']",6,0.2222222222222222,0.3333333333333333
8572,symber,"['S', 'IH1', 'M', 'B', 'ER0']","['S', 'IH', 'M', 'B', 'ER']",5,0.16666666666666666,0.2
8573,appliney,"['AH0', 'P', 'L', 'IH1', 'N', 'IY0']","['AH', 'P', 'L', 'IH', 'N', 'IY']",6,0.25,0.5
8574,coreed,"['K', 'ER0', 'EH1', 'D']","['K', 'ER', 'EH', 'D']",4,0.16666666666666666,0.25
8575,norcens,"['N', 'AO1', 'R', 'S', 'AH0', 'N', 'Z']","['N', 'AO', 'R', 'S', 'AH', 'N', 'Z']",7,0.2857142857142857,0.2857142857142857
8576,distion,"['D', 'IH1', 'S', 'T', 'IY0', 'AH0', 'N']","['D', 'IH', 'S', 'T', 'IY', 'AH', 'N']",7,0.2857142857142857,0.2857142857142857
8577,litiout,"['L', 'IH1', 'T', 'Y', 'UW0', 'AH0', 'T']","['L', 'IH', 'T', 'Y', 'UW', 'AH', 'T']",7,0.2857142857142857,0.2857142857142857
8578,fuckess,"['F', 'AH1', 'K', 'S', 'AH0', 'S']","['F', 'AH', 'K', 'S', 'AH', 'S']",6,0.14285714285714285,0.3333333333333333
8580,vissance,"['V', 'IH1', 'S', 'AH0', 'N', 'S']","['V', 'IH', 'S', 'AH', 'N', 'S']",6,0.25,0.3333333333333333
8581,somraged,"['S', 'AA1', 'M', 'R', 'AH0', 'JH', 'D']","['S', 'AA', 'M', 'R', 'AH', 'JH', 'D']",7,0.375,0.42857142857142855
8582,nobere,"['N', 'OW1', 'B', 'ER0']","['N', 'OW', 'B', 'ER']",4,0.3333333333333333,0.25
8583,xinners,"['Z', 'IH1', 'N', 'ER0', 'Z']","['Z', 'IH', 'N', 'ER', 'Z']",5,0.14285714285714285,0.2
8584,blaying,"['B', 'L', 'EY1', 'IH0', 'NG']","['B', 'L', 'EY', 'IH', 'NG']",5,0.14285714285714285,0.2
8585,overything,"['OW1', 'V', 'ER0', 'TH', 'IY0', 'IH0', 'NG']","['OW', 'V', 'ER', 'TH', 'IY', 'IH', 'NG']",7,0.1,0.2857142857142857
8586,diffes,"['D', 'IH1', 'F', 'S']","['D', 'IH', 'F', 'S']",4,0.16666666666666666,0.25
8587,heacte,"['HH', 'EH1', 'K', 'T']","['HH', 'EH', 'K', 'T']",4,0.3333333333333333,0.25
8589,crapity,"['K', 'R', 'AE1', 'P', 'AH0', 'T', 'IY0']","['K', 'R', 'AE', 'P', 'AH', 'T', 'IY']",7,0.2857142857142857,0.2857142857142857
8590,aillory,"['EY1', 'L', 'ER0', 'IY0']","['EY', 'L', 'ER', 'IY']",4,0.2857142857142857,0.25
8591,sublented,"['S', 'AH0', 'B', 'L', 'EH1', 'N', 'T', 'AH0', 'D']","['S', 'AH', 'B', 'L', 'EH', 'N', 'T', 'AH', 'D']",9,0.2222222222222222,0.2222222222222222
8592,craden,"['K', 'R', 'EY1', 'D', 'AH0', 'N']","['K', 'R', 'EY', 'D', 'AH', 'N']",6,0.16666666666666666,0.16666666666666666
8593,advanes,"['AE0', 'D', 'V', 'EY1', 'N', 'Z']","['AE', 'D', 'V', 'EY', 'N', 'Z']",6,0.14285714285714285,0.3333333333333333
8595,ferinee,"['F', 'EH1', 'R', 'IY0', 'N', 'IY2']","['F', 'EH', 'R', 'IY', 'N', 'IY']",6,0.2857142857142857,0.3333333333333333
8596,cansided,"['K', 'AE1', 'N', 'Z', 'IH0', 'D', 'IH0', 'D']","['K', 'AE', 'N', 'Z', 'IH', 'D', 'IH', 'D']",8,0.25,0.375
8597,surned,"['S', 'ER1', 'N', 'D']","['S', 'ER', 'N', 'D']",4,0.16666666666666666,0.25
8598,eurfer,"['Y', 'UW1', 'R', 'F', 'ER0']","['Y', 'UW', 'R', 'F', 'ER']",5,0.16666666666666666,0.4
8599,looducte,"['L', 'UW2', 'D', 'AH1', 'K', 'T']","['L', 'UW', 'D', 'AH', 'K', 'T']",6,0.375,0.3333333333333333
8600,hisparing,"['HH', 'IH1', 'S', 'P', 'ER0', 'IH0', 'NG']","['HH', 'IH', 'S', 'P', 'ER', 'IH', 'NG']",7,0.2222222222222222,0.14285714285714285
8601,deprents,"['D', 'IH0', 'P', 'R', 'EH1', 'N', 'T', 'S']","['D', 'IH', 'P', 'R', 'EH', 'N', 'T', 'S']",8,0.25,0.25
8602,sollaing,"['S', 'AA1', 'L', 'AH0', 'N', 'IH0', 'NG']","['S', 'AA', 'L', 'AH', 'N', 'IH', 'NG']",7,0.25,0.2857142857142857
8603,strust,"['S', 'T', 'R', 'AH1', 'S', 'T']","['S', 'T', 'R', 'AH', 'S', 'T']",6,0.16666666666666666,0.16666666666666666
8604,usabolphy,"['Y', 'UW2', 'S', 'AH0', 'B', 'L', 'OW1', 'F', 'IY0']","['Y', 'UW', 'S', 'AH', 'B', 'L', 'OW', 'F', 'IY']",9,0.4444444444444444,0.4444444444444444
8605,solutived,"['S', 'AH0', 'L', 'UW1', 'T', 'IH0', 'V', 'IH0', 'D']","['S', 'AH', 'L', 'UW', 'T', 'IH', 'V', 'IH', 'D']",9,0.3333333333333333,0.3333333333333333
8606,mussiancy,"['M', 'Y', 'UW1', 'SH', 'AH0', 'N', 'S', 'IY0']","['M', 'Y', 'UW', 'SH', 'AH', 'N', 'S', 'IY']",8,0.3333333333333333,0.25
8607,sentered,"['S', 'EH1', 'N', 'T', 'ER0', 'D']","['S', 'EH', 'N', 'T', 'ER', 'D']",6,0.125,0.0
8608,enorier,"['EH0', 'N', 'AO1', 'R', 'IY0', 'ER0']","['EH', 'N', 'AO', 'R', 'IY', 'ER']",6,0.2857142857142857,0.3333333333333333
