,Word,Phonemes,No Stress,Length,Morphology
6794,afristo,"['AH0', 'F', 'R', 'IY1', 'S', 'T', 'OW0']","['AH', 'F', 'R', 'IY', 'S', 'T', 'OW']",7,simple
6797,airebrassf,"['EH1', 'R', 'IH0', 'B', 'R', 'AH0', 'S']","['EH', 'R', 'IH', 'B', 'R', 'AH', 'S']",7,simple
6802,givises,"['G', 'IH1', 'V', 'IH0', 'S', 'IH0', 'Z']","['G', 'IH', 'V', 'IH', 'S', 'IH', 'Z']",7,simple
6803,restion,"['R', 'EH1', 'S', 'T', 'IY0', 'AH0', 'N']","['R', 'EH', 'S', 'T', 'IY', 'AH', 'N']",7,simple
6834,sanagersor,"['S', 'AE1', 'N', 'AH0', 'G', 'Z', 'ER0']","['S', 'AE', 'N', 'AH', 'G', 'Z', 'ER']",7,simple
6838,gersided,"['G', 'ER1', 'S', 'IH0', 'D', 'IH0', 'D']","['G', 'ER', 'S', 'IH', 'D', 'IH', 'D']",7,simple
6848,faminnic,"['F', 'AH0', 'M', 'IH1', 'N', 'IH0', 'K']","['F', 'AH', 'M', 'IH', 'N', 'IH', 'K']",7,simple
6856,suppergate,"['S', 'AH1', 'P', 'ER0', 'G', 'EY2', 'T']","['S', 'AH', 'P', 'ER', 'G', 'EY', 'T']",7,simple
6864,possialing,"['P', 'AA1', 'SH', 'IY0', 'L', 'AE2', 'NG']","['P', 'AA', 'SH', 'IY', 'L', 'AE', 'NG']",7,simple
6867,bireloped,"['B', 'AY1', 'R', 'L', 'AH0', 'P', 'T']","['B', 'AY', 'R', 'L', 'AH', 'P', 'T']",7,simple
6875,penstrow,"['P', 'EH1', 'N', 'S', 'T', 'R', 'OW0']","['P', 'EH', 'N', 'S', 'T', 'R', 'OW']",7,simple
6884,preciande,"['P', 'R', 'IY0', 'SH', 'EY1', 'N', 'D']","['P', 'R', 'IY', 'SH', 'EY', 'N', 'D']",7,simple
6885,direarat,"['D', 'AY0', 'R', 'EH1', 'R', 'AH0', 'T']","['D', 'AY', 'R', 'EH', 'R', 'AH', 'T']",7,simple
6894,desocio,"['D', 'AH0', 'S', 'OW1', 'SH', 'IY0', 'OW0']","['D', 'AH', 'S', 'OW', 'SH', 'IY', 'OW']",7,simple
6904,reatiam,"['R', 'IY1', 'AH0', 'T', 'IY0', 'AH0', 'M']","['R', 'IY', 'AH', 'T', 'IY', 'AH', 'M']",7,simple
6939,millyzste,"['M', 'IH1', 'L', 'IH0', 'S', 'T', 'S']","['M', 'IH', 'L', 'IH', 'S', 'T', 'S']",7,simple
6941,manketa,"['M', 'AE0', 'N', 'K', 'EH1', 'T', 'AH0']","['M', 'AE', 'N', 'K', 'EH', 'T', 'AH']",7,simple
6953,bunnotters,"['B', 'AH1', 'N', 'AH0', 'T', 'ER0', 'Z']","['B', 'AH', 'N', 'AH', 'T', 'ER', 'Z']",7,simple
6956,socura,"['S', 'AH0', 'K', 'Y', 'UH1', 'R', 'AH0']","['S', 'AH', 'K', 'Y', 'UH', 'R', 'AH']",7,simple
6969,foluted,"['F', 'AH0', 'L', 'UW1', 'T', 'IH0', 'D']","['F', 'AH', 'L', 'UW', 'T', 'IH', 'D']",7,simple
6973,stagnal,"['S', 'T', 'AE1', 'G', 'N', 'AH0', 'L']","['S', 'T', 'AE', 'G', 'N', 'AH', 'L']",7,simple
6988,resocing,"['R', 'IY0', 'S', 'OW1', 'S', 'IH0', 'NG']","['R', 'IY', 'S', 'OW', 'S', 'IH', 'NG']",7,simple
7003,lookenctio,"['L', 'UW0', 'K', 'EH1', 'N', 'CH', 'IY0']","['L', 'UW', 'K', 'EH', 'N', 'CH', 'IY']",7,simple
7009,millogure,"['M', 'IH1', 'L', 'AH0', 'G', 'R', 'UW0']","['M', 'IH', 'L', 'AH', 'G', 'R', 'UW']",7,simple
7014,sumaider,"['S', 'UW2', 'M', 'AH0', 'D', 'IH1', 'R']","['S', 'UW', 'M', 'AH', 'D', 'IH', 'R']",7,simple
7032,indusal,"['IH0', 'N', 'D', 'UW1', 'S', 'AH0', 'L']","['IH', 'N', 'D', 'UW', 'S', 'AH', 'L']",7,simple
7034,invorney,"['IH0', 'N', 'V', 'AO1', 'R', 'N', 'IY0']","['IH', 'N', 'V', 'AO', 'R', 'N', 'IY']",7,simple
7035,brovins,"['B', 'R', 'OW1', 'V', 'IH0', 'N', 'Z']","['B', 'R', 'OW', 'V', 'IH', 'N', 'Z']",7,simple
7039,proplete,"['P', 'R', 'OW0', 'P', 'L', 'EY1', 'T']","['P', 'R', 'OW', 'P', 'L', 'EY', 'T']",7,simple
7049,prograll,"['P', 'R', 'OW1', 'G', 'R', 'AH0', 'L']","['P', 'R', 'OW', 'G', 'R', 'AH', 'L']",7,simple
7050,reficia,"['R', 'AH0', 'F', 'IH1', 'SH', 'AH0', 'N']","['R', 'AH', 'F', 'IH', 'SH', 'AH', 'N']",7,simple
7056,huxice,"['HH', 'AH1', 'Z', 'IH0', 'K', 'AH0', 'S']","['HH', 'AH', 'Z', 'IH', 'K', 'AH', 'S']",7,simple
7058,frimany,"['F', 'R', 'AY1', 'M', 'AH0', 'N', 'IY0']","['F', 'R', 'AY', 'M', 'AH', 'N', 'IY']",7,simple
7066,chandfase,"['CH', 'AE1', 'N', 'D', 'F', 'EY2', 'S']","['CH', 'AE', 'N', 'D', 'F', 'EY', 'S']",7,simple
7075,suildrow,"['S', 'W', 'IH1', 'L', 'D', 'R', 'OW0']","['S', 'W', 'IH', 'L', 'D', 'R', 'OW']",7,simple
7076,culegord,"['K', 'AH1', 'L', 'IH0', 'G', 'ER0', 'D']","['K', 'AH', 'L', 'IH', 'G', 'ER', 'D']",7,simple
7091,deporic,"['D', 'IH0', 'P', 'AO1', 'R', 'IH0', 'K']","['D', 'IH', 'P', 'AO', 'R', 'IH', 'K']",7,simple
7107,austeming,"['AW1', 'S', 'T', 'IH0', 'M', 'IH0', 'NG']","['AW', 'S', 'T', 'IH', 'M', 'IH', 'NG']",7,simple
7109,fampted,"['F', 'AE1', 'M', 'P', 'T', 'AH0', 'D']","['F', 'AE', 'M', 'P', 'T', 'AH', 'D']",7,simple
7117,menefla,"['M', 'EH1', 'N', 'IH0', 'F', 'L', 'AH0']","['M', 'EH', 'N', 'IH', 'F', 'L', 'AH']",7,simple
7118,romparch,"['R', 'AA1', 'M', 'P', 'AA2', 'R', 'CH']","['R', 'AA', 'M', 'P', 'AA', 'R', 'CH']",7,simple
7125,galkint,"['G', 'AE1', 'L', 'K', 'IH0', 'N', 'T']","['G', 'AE', 'L', 'K', 'IH', 'N', 'T']",7,simple
7131,banawar,"['B', 'AE1', 'N', 'AH0', 'W', 'AA2', 'R']","['B', 'AE', 'N', 'AH', 'W', 'AA', 'R']",7,simple
7133,safersts,"['S', 'EY1', 'F', 'ER0', 'S', 'T', 'S']","['S', 'EY', 'F', 'ER', 'S', 'T', 'S']",7,simple
7135,reparder,"['R', 'IY0', 'P', 'AA1', 'R', 'D', 'ER0']","['R', 'IY', 'P', 'AA', 'R', 'D', 'ER']",7,simple
7162,calific,"['K', 'AH0', 'L', 'IH1', 'F', 'IH0', 'K']","['K', 'AH', 'L', 'IH', 'F', 'IH', 'K']",7,simple
7187,locura,"['L', 'OW0', 'K', 'Y', 'UH1', 'R', 'AH0']","['L', 'OW', 'K', 'Y', 'UH', 'R', 'AH']",7,simple
7190,petwerns,"['P', 'EH1', 'T', 'W', 'ER2', 'N', 'Z']","['P', 'EH', 'T', 'W', 'ER', 'N', 'Z']",7,simple
7197,belenter,"['B', 'EH1', 'L', 'AH0', 'N', 'T', 'ER0']","['B', 'EH', 'L', 'AH', 'N', 'T', 'ER']",7,simple
7215,effethed,"['EH1', 'F', 'IH0', 'T', 'HH', 'IH0', 'D']","['EH', 'F', 'IH', 'T', 'HH', 'IH', 'D']",7,simple
7224,ingething,"['IH1', 'NG', 'G', 'IH0', 'TH', 'IH0', 'NG']","['IH', 'NG', 'G', 'IH', 'TH', 'IH', 'NG']",7,simple
7226,opporion,"['AH0', 'P', 'AO1', 'R', 'IY0', 'AH0', 'N']","['AH', 'P', 'AO', 'R', 'IY', 'AH', 'N']",7,simple
7228,wribersion,"['R', 'IH1', 'B', 'ER0', 'SH', 'AH0', 'N']","['R', 'IH', 'B', 'ER', 'SH', 'AH', 'N']",7,simple
7241,unitile,"['Y', 'UW1', 'N', 'AH0', 'T', 'AH0', 'L']","['Y', 'UW', 'N', 'AH', 'T', 'AH', 'L']",7,simple
7253,notelost,"['N', 'OW1', 'T', 'L', 'OW2', 'S', 'T']","['N', 'OW', 'T', 'L', 'OW', 'S', 'T']",7,simple
7263,publity,"['P', 'AH1', 'B', 'L', 'IH0', 'T', 'IY0']","['P', 'AH', 'B', 'L', 'IH', 'T', 'IY']",7,simple
7266,forsomer,"['F', 'AO1', 'R', 'S', 'AH0', 'M', 'ER0']","['F', 'AO', 'R', 'S', 'AH', 'M', 'ER']",7,simple
7274,fistroon,"['F', 'IH1', 'S', 'T', 'R', 'UW2', 'N']","['F', 'IH', 'S', 'T', 'R', 'UW', 'N']",7,simple
7279,clakeyores,"['K', 'L', 'EY1', 'K', 'Y', 'ER0', 'Z']","['K', 'L', 'EY', 'K', 'Y', 'ER', 'Z']",7,simple
7303,averyons,"['EY1', 'V', 'ER0', 'IY0', 'AH0', 'N', 'Z']","['EY', 'V', 'ER', 'IY', 'AH', 'N', 'Z']",7,simple
7304,witherdam,"['W', 'IH1', 'TH', 'ER0', 'D', 'AE2', 'M']","['W', 'IH', 'TH', 'ER', 'D', 'AE', 'M']",7,simple
7305,faturance,"['F', 'EY1', 'CH', 'ER0', 'EY2', 'N', 'Z']","['F', 'EY', 'CH', 'ER', 'EY', 'N', 'Z']",7,simple
7308,conturen,"['K', 'AA1', 'N', 'CH', 'ER0', 'AH0', 'N']","['K', 'AA', 'N', 'CH', 'ER', 'AH', 'N']",7,simple
7309,postome,"['P', 'OW0', 'S', 'T', 'OW1', 'M', 'IY0']","['P', 'OW', 'S', 'T', 'OW', 'M', 'IY']",7,simple
7311,especin,"['EH1', 'S', 'P', 'AH0', 'S', 'AH0', 'N']","['EH', 'S', 'P', 'AH', 'S', 'AH', 'N']",7,simple
7316,foluted,"['F', 'AH0', 'L', 'UW1', 'T', 'IH0', 'D']","['F', 'AH', 'L', 'UW', 'T', 'IH', 'D']",7,simple
7317,platiles,"['P', 'L', 'AE1', 'T', 'AH0', 'L', 'Z']","['P', 'L', 'AE', 'T', 'AH', 'L', 'Z']",7,simple
7323,reackests,"['R', 'IY1', 'K', 'AH0', 'S', 'T', 'S']","['R', 'IY', 'K', 'AH', 'S', 'T', 'S']",7,simple
7329,chrocully,"['K', 'R', 'OW1', 'K', 'L', 'Y', 'UW2']","['K', 'R', 'OW', 'K', 'L', 'Y', 'UW']",7,simple
7332,ratable,"['R', 'AE1', 'T', 'AH0', 'B', 'AH0', 'L']","['R', 'AE', 'T', 'AH', 'B', 'AH', 'L']",7,simple
7336,clansine,"['K', 'L', 'AE1', 'N', 'Z', 'IY0', 'N']","['K', 'L', 'AE', 'N', 'Z', 'IY', 'N']",7,simple
7348,pollacter,"['P', 'AH0', 'L', 'AE1', 'K', 'T', 'ER0']","['P', 'AH', 'L', 'AE', 'K', 'T', 'ER']",7,simple
7352,lantrook,"['L', 'AE1', 'N', 'T', 'R', 'UH2', 'K']","['L', 'AE', 'N', 'T', 'R', 'UH', 'K']",7,simple
7355,featercies,"['F', 'IY1', 'T', 'ER0', 'SH', 'IY0', 'Z']","['F', 'IY', 'T', 'ER', 'SH', 'IY', 'Z']",7,simple
7358,telpets,"['T', 'EH1', 'L', 'P', 'AH0', 'T', 'S']","['T', 'EH', 'L', 'P', 'AH', 'T', 'S']",7,simple
7367,prontion,"['P', 'R', 'AA1', 'N', 'SH', 'AH0', 'N']","['P', 'R', 'AA', 'N', 'SH', 'AH', 'N']",7,simple
7371,somprite,"['S', 'AH0', 'M', 'P', 'R', 'AY1', 'T']","['S', 'AH', 'M', 'P', 'R', 'AY', 'T']",7,simple
7375,brimance,"['B', 'R', 'IH1', 'M', 'AH0', 'N', 'S']","['B', 'R', 'IH', 'M', 'AH', 'N', 'S']",7,simple
7379,condwing,"['K', 'AA1', 'N', 'D', 'W', 'IH0', 'NG']","['K', 'AA', 'N', 'D', 'W', 'IH', 'NG']",7,simple
7389,protomed,"['P', 'R', 'OW1', 'T', 'AH0', 'M', 'D']","['P', 'R', 'OW', 'T', 'AH', 'M', 'D']",7,simple
7397,honthwed,"['HH', 'AA1', 'N', 'TH', 'W', 'EH0', 'D']","['HH', 'AA', 'N', 'TH', 'W', 'EH', 'D']",7,simple
7400,winists,"['W', 'IH1', 'N', 'IH0', 'S', 'T', 'S']","['W', 'IH', 'N', 'IH', 'S', 'T', 'S']",7,simple
7402,ownerel,"['OW0', 'N', 'W', 'EH1', 'R', 'AH0', 'L']","['OW', 'N', 'W', 'EH', 'R', 'AH', 'L']",7,simple
7409,prapting,"['P', 'R', 'AE1', 'P', 'T', 'IH0', 'NG']","['P', 'R', 'AE', 'P', 'T', 'IH', 'NG']",7,simple
7428,purponal,"['P', 'ER1', 'P', 'AH0', 'N', 'AH0', 'L']","['P', 'ER', 'P', 'AH', 'N', 'AH', 'L']",7,simple
7432,lonovers,"['L', 'AA1', 'N', 'AH0', 'V', 'ER0', 'Z']","['L', 'AA', 'N', 'AH', 'V', 'ER', 'Z']",7,simple
7455,havocial,"['HH', 'AH0', 'V', 'OW1', 'SH', 'AH0', 'L']","['HH', 'AH', 'V', 'OW', 'SH', 'AH', 'L']",7,simple
7463,awartess,"['AH0', 'W', 'AO1', 'R', 'T', 'AH0', 'S']","['AH', 'W', 'AO', 'R', 'T', 'AH', 'S']",7,simple
7482,absocial,"['AH0', 'B', 'S', 'OW1', 'S', 'AH0', 'L']","['AH', 'B', 'S', 'OW', 'S', 'AH', 'L']",7,simple
7484,thivated,"['TH', 'AY1', 'V', 'AH0', 'T', 'IH0', 'D']","['TH', 'AY', 'V', 'AH', 'T', 'IH', 'D']",7,simple
7487,afrivin,"['AE1', 'F', 'R', 'IH0', 'V', 'IH0', 'N']","['AE', 'F', 'R', 'IH', 'V', 'IH', 'N']",7,simple
7500,valmone,"['V', 'AA0', 'L', 'M', 'OW1', 'N', 'IY0']","['V', 'AA', 'L', 'M', 'OW', 'N', 'IY']",7,simple
7506,squipmer,"['S', 'K', 'W', 'IH1', 'P', 'M', 'ER0']","['S', 'K', 'W', 'IH', 'P', 'M', 'ER']",7,simple
7512,labilies,"['L', 'AE1', 'B', 'AH0', 'L', 'IY0', 'Z']","['L', 'AE', 'B', 'AH', 'L', 'IY', 'Z']",7,simple
7533,buitines,"['B', 'Y', 'UW1', 'T', 'IY2', 'N', 'Z']","['B', 'Y', 'UW', 'T', 'IY', 'N', 'Z']",7,simple
7548,teaguals,"['T', 'IY1', 'G', 'W', 'AH0', 'L', 'Z']","['T', 'IY', 'G', 'W', 'AH', 'L', 'Z']",7,simple
7562,mailinct,"['M', 'EY1', 'L', 'IH2', 'NG', 'K', 'T']","['M', 'EY', 'L', 'IH', 'NG', 'K', 'T']",7,simple
7572,geternood,"['G', 'EH1', 'T', 'ER0', 'N', 'UH2', 'D']","['G', 'EH', 'T', 'ER', 'N', 'UH', 'D']",7,simple
7581,aslaming,"['AH0', 'S', 'L', 'EY1', 'M', 'IH0', 'NG']","['AH', 'S', 'L', 'EY', 'M', 'IH', 'NG']",7,simple
7583,peopling,"['P', 'IY1', 'P', 'AH0', 'L', 'IH0', 'NG']","['P', 'IY', 'P', 'AH', 'L', 'IH', 'NG']",7,simple
7612,alcordly,"['AE1', 'L', 'K', 'ER0', 'D', 'L', 'IY0']","['AE', 'L', 'K', 'ER', 'D', 'L', 'IY']",7,simple
7616,munsider,"['M', 'AH1', 'N', 'S', 'AH0', 'D', 'ER0']","['M', 'AH', 'N', 'S', 'AH', 'D', 'ER']",7,simple
7619,dristive,"['D', 'R', 'IH1', 'S', 'T', 'IH0', 'V']","['D', 'R', 'IH', 'S', 'T', 'IH', 'V']",7,simple
7647,preatruce,"['P', 'R', 'IY1', 'T', 'R', 'AH0', 'S']","['P', 'R', 'IY', 'T', 'R', 'AH', 'S']",7,simple
7649,cheryons,"['CH', 'EH1', 'R', 'IY0', 'AH0', 'N', 'Z']","['CH', 'EH', 'R', 'IY', 'AH', 'N', 'Z']",7,simple
7661,conditer,"['K', 'AA1', 'N', 'D', 'AH0', 'T', 'ER0']","['K', 'AA', 'N', 'D', 'AH', 'T', 'ER']",7,simple
7662,sponomy,"['S', 'P', 'AA1', 'N', 'AH0', 'M', 'IY0']","['S', 'P', 'AA', 'N', 'AH', 'M', 'IY']",7,simple
7668,almotion,"['AA0', 'L', 'M', 'OW1', 'SH', 'AH0', 'N']","['AA', 'L', 'M', 'OW', 'SH', 'AH', 'N']",7,simple
7674,laspeles,"['L', 'AH0', 'S', 'P', 'IY1', 'L', 'Z']","['L', 'AH', 'S', 'P', 'IY', 'L', 'Z']",7,simple
7676,collices,"['K', 'AA1', 'L', 'AH0', 'S', 'AH0', 'Z']","['K', 'AA', 'L', 'AH', 'S', 'AH', 'Z']",7,simple
7682,obselopme,"['AA1', 'B', 'S', 'AH0', 'L', 'AH0', 'M']","['AA', 'B', 'S', 'AH', 'L', 'AH', 'M']",7,simple
7688,movends,"['M', 'UW1', 'V', 'N', 'EH0', 'D', 'Z']","['M', 'UW', 'V', 'N', 'EH', 'D', 'Z']",7,simple
7700,mermetic,"['M', 'ER0', 'M', 'EH1', 'T', 'IH0', 'K']","['M', 'ER', 'M', 'EH', 'T', 'IH', 'K']",7,simple
7707,comaince,"['K', 'AH0', 'M', 'EY1', 'N', 'IY0', 'S']","['K', 'AH', 'M', 'EY', 'N', 'IY', 'S']",7,simple
7717,undleging,"['AH0', 'N', 'D', 'EH1', 'L', 'IH0', 'NG']","['AH', 'N', 'D', 'EH', 'L', 'IH', 'NG']",7,simple
7735,staricia,"['S', 'T', 'ER0', 'IH1', 'SH', 'IY0', 'AH0']","['S', 'T', 'ER', 'IH', 'SH', 'IY', 'AH']",7,simple
7748,figimums,"['F', 'IH1', 'G', 'AH0', 'M', 'AH0', 'S']","['F', 'IH', 'G', 'AH', 'M', 'AH', 'S']",7,simple
7749,stagnom,"['S', 'T', 'AE1', 'G', 'M', 'AH0', 'N']","['S', 'T', 'AE', 'G', 'M', 'AH', 'N']",7,simple
7765,agrects,"['AH0', 'G', 'R', 'EH1', 'T', 'S', 'K']","['AH', 'G', 'R', 'EH', 'T', 'S', 'K']",7,simple
7769,preakdo,"['P', 'R', 'IY1', 'K', 'AA1', 'D', 'OW0']","['P', 'R', 'IY', 'K', 'AA', 'D', 'OW']",7,simple
7773,ciremach,"['S', 'IH1', 'R', 'AH0', 'M', 'IH0', 'K']","['S', 'IH', 'R', 'AH', 'M', 'IH', 'K']",7,simple
7788,folonique,"['F', 'AA1', 'L', 'AH0', 'N', 'IH0', 'K']","['F', 'AA', 'L', 'AH', 'N', 'IH', 'K']",7,simple
7796,hyphaelf,"['HH', 'AY1', 'F', 'AH0', 'L', 'EH0', 'F']","['HH', 'AY', 'F', 'AH', 'L', 'EH', 'F']",7,simple
7803,betreard,"['B', 'EH1', 'T', 'R', 'ER0', 'IH0', 'D']","['B', 'EH', 'T', 'R', 'ER', 'IH', 'D']",7,simple
7841,aquarest,"['AE1', 'K', 'W', 'ER0', 'AH0', 'S', 'T']","['AE', 'K', 'W', 'ER', 'AH', 'S', 'T']",7,simple
7854,disaphop,"['D', 'IH1', 'S', 'AH0', 'P', 'AA2', 'F']","['D', 'IH', 'S', 'AH', 'P', 'AA', 'F']",7,simple
7861,direarent,"['D', 'AY1', 'R', 'ER0', 'AH0', 'N', 'T']","['D', 'AY', 'R', 'ER', 'AH', 'N', 'T']",7,simple
7865,pundling,"['P', 'AH1', 'N', 'D', 'L', 'IH0', 'NG']","['P', 'AH', 'N', 'D', 'L', 'IH', 'NG']",7,simple
7878,cametly,"['K', 'AE1', 'M', 'AH0', 'T', 'L', 'IY0']","['K', 'AE', 'M', 'AH', 'T', 'L', 'IY']",7,simple
7886,assual,"['AH0', 'S', 'W', 'AA1', 'Y', 'AH0', 'L']","['AH', 'S', 'W', 'AA', 'Y', 'AH', 'L']",7,simple
7888,modernal,"['M', 'AA1', 'D', 'ER0', 'N', 'AH0', 'L']","['M', 'AA', 'D', 'ER', 'N', 'AH', 'L']",7,simple
7891,celearch,"['S', 'EH1', 'L', 'AH0', 'K', 'R', 'HH']","['S', 'EH', 'L', 'AH', 'K', 'R', 'HH']",7,simple
7895,sepangtor,"['S', 'EH1', 'P', 'AH0', 'N', 'T', 'ER0']","['S', 'EH', 'P', 'AH', 'N', 'T', 'ER']",7,simple
7900,madifick,"['M', 'AE1', 'D', 'AH0', 'F', 'IH0', 'K']","['M', 'AE', 'D', 'AH', 'F', 'IH', 'K']",7,simple
7901,conflial,"['K', 'AH0', 'N', 'F', 'L', 'AY1', 'AH0']","['K', 'AH', 'N', 'F', 'L', 'AY', 'AH']",7,simple
7920,argeonal,"['AA1', 'R', 'JH', 'AH0', 'N', 'AO2', 'L']","['AA', 'R', 'JH', 'AH', 'N', 'AO', 'L']",7,simple
7953,respiers,"['R', 'EH1', 'S', 'P', 'IY0', 'ER0', 'Z']","['R', 'EH', 'S', 'P', 'IY', 'ER', 'Z']",7,simple
7969,imazons,"['IH1', 'M', 'AH0', 'Z', 'AA2', 'N', 'Z']","['IH', 'M', 'AH', 'Z', 'AA', 'N', 'Z']",7,simple
7986,russages,"['R', 'AH1', 'S', 'AH0', 'JH', 'AH0', 'Z']","['R', 'AH', 'S', 'AH', 'JH', 'AH', 'Z']",7,simple
7994,betical,"['B', 'IH0', 'T', 'IY1', 'K', 'AH0', 'L']","['B', 'IH', 'T', 'IY', 'K', 'AH', 'L']",7,simple
7999,fosiding,"['F', 'OW0', 'S', 'AY1', 'D', 'IH0', 'NG']","['F', 'OW', 'S', 'AY', 'D', 'IH', 'NG']",7,simple
8005,enerefory,"['EH1', 'N', 'ER0', 'F', 'EH2', 'R', 'IY0']","['EH', 'N', 'ER', 'F', 'EH', 'R', 'IY']",7,simple
8016,rundemy,"['R', 'AH1', 'N', 'D', 'AH0', 'M', 'IY0']","['R', 'AH', 'N', 'D', 'AH', 'M', 'IY']",7,simple
8021,contrade,"['K', 'AH0', 'N', 'T', 'R', 'EY1', 'D']","['K', 'AH', 'N', 'T', 'R', 'EY', 'D']",7,simple
8025,turroording,"['T', 'UH1', 'R', 'ER0', 'D', 'IH0', 'NG']","['T', 'UH', 'R', 'ER', 'D', 'IH', 'NG']",7,simple
8027,gardbyed,"['G', 'AA1', 'R', 'D', 'B', 'AY2', 'D']","['G', 'AA', 'R', 'D', 'B', 'AY', 'D']",7,simple
8035,voliton,"['V', 'AA1', 'L', 'IH0', 'T', 'AA0', 'N']","['V', 'AA', 'L', 'IH', 'T', 'AA', 'N']",7,simple
8040,shoultism,"['SH', 'OW1', 'L', 'T', 'AH0', 'M', 'Z']","['SH', 'OW', 'L', 'T', 'AH', 'M', 'Z']",7,simple
8059,anoulaing,"['AE1', 'N', 'UW0', 'L', 'EY0', 'N', 'D']","['AE', 'N', 'UW', 'L', 'EY', 'N', 'D']",7,simple
8062,fingstiews,"['F', 'IH1', 'NG', 'S', 'T', 'IY2', 'S']","['F', 'IH', 'NG', 'S', 'T', 'IY', 'S']",7,simple
8064,donstrue,"['D', 'AA1', 'N', 'S', 'T', 'R', 'UW0']","['D', 'AA', 'N', 'S', 'T', 'R', 'UW']",7,simple
8066,demosing,"['D', 'AH0', 'M', 'OW1', 'Z', 'IH0', 'NG']","['D', 'AH', 'M', 'OW', 'Z', 'IH', 'NG']",7,simple
8073,propless,"['P', 'R', 'AA1', 'P', 'L', 'AH0', 'S']","['P', 'R', 'AA', 'P', 'L', 'AH', 'S']",7,simple
8104,willoweand,"['W', 'IH1', 'L', 'OW0', 'D', 'AH0', 'N']","['W', 'IH', 'L', 'OW', 'D', 'AH', 'N']",7,simple
8105,efficippies,"['EH1', 'F', 'IH0', 'S', 'AY2', 'F', 'S']","['EH', 'F', 'IH', 'S', 'AY', 'F', 'S']",7,simple
8106,supedine,"['S', 'UW1', 'P', 'AH0', 'D', 'AY2', 'N']","['S', 'UW', 'P', 'AH', 'D', 'AY', 'N']",7,simple
8123,betansed,"['B', 'IH0', 'T', 'AE1', 'N', 'S', 'T']","['B', 'IH', 'T', 'AE', 'N', 'S', 'T']",7,simple
8128,korwaries,"['K', 'AO1', 'R', 'W', 'ER0', 'IY0', 'Z']","['K', 'AO', 'R', 'W', 'ER', 'IY', 'Z']",7,simple
8130,raildhold,"['R', 'EY1', 'L', 'HH', 'OW2', 'L', 'D']","['R', 'EY', 'L', 'HH', 'OW', 'L', 'D']",7,simple
8143,presions,"['P', 'R', 'EH1', 'SH', 'AH0', 'N', 'Z']","['P', 'R', 'EH', 'SH', 'AH', 'N', 'Z']",7,simple
8152,withorma,"['W', 'IH0', 'TH', 'AO1', 'R', 'M', 'AH0']","['W', 'IH', 'TH', 'AO', 'R', 'M', 'AH']",7,simple
8161,brodmatee,"['B', 'R', 'AA1', 'D', 'M', 'EY2', 'T']","['B', 'R', 'AA', 'D', 'M', 'EY', 'T']",7,simple
8163,defores,"['D', 'IH0', 'F', 'AO1', 'R', 'IH0', 'S']","['D', 'IH', 'F', 'AO', 'R', 'IH', 'S']",7,simple
8164,pingety,"['P', 'IH1', 'NG', 'G', 'AH0', 'T', 'IY0']","['P', 'IH', 'NG', 'G', 'AH', 'T', 'IY']",7,simple
8167,minient,"['M', 'IH1', 'N', 'IY0', 'AH0', 'N', 'T']","['M', 'IH', 'N', 'IY', 'AH', 'N', 'T']",7,simple
8168,bloweent,"['B', 'L', 'OW1', 'W', 'IH0', 'N', 'T']","['B', 'L', 'OW', 'W', 'IH', 'N', 'T']",7,simple
8190,falession,"['F', 'AH0', 'L', 'EH1', 'SH', 'AH0', 'N']","['F', 'AH', 'L', 'EH', 'SH', 'AH', 'N']",7,simple
8208,orgaral,"['AO0', 'R', 'G', 'AA1', 'R', 'AH0', 'L']","['AO', 'R', 'G', 'AA', 'R', 'AH', 'L']",7,simple
8215,pungled,"['P', 'AH1', 'NG', 'G', 'AH0', 'L', 'D']","['P', 'AH', 'NG', 'G', 'AH', 'L', 'D']",7,simple
8216,busistong,"['B', 'IH1', 'Z', 'S', 'IH0', 'NG', 'T']","['B', 'IH', 'Z', 'S', 'IH', 'NG', 'T']",7,simple
8220,attatings,"['AH0', 'T', 'AE1', 'T', 'IH0', 'NG', 'Z']","['AH', 'T', 'AE', 'T', 'IH', 'NG', 'Z']",7,simple
8235,anabince,"['AE1', 'N', 'AH0', 'B', 'AH0', 'N', 'S']","['AE', 'N', 'AH', 'B', 'AH', 'N', 'S']",7,simple
8237,peoppapers,"['P', 'IY2', 'P', 'AO1', 'P', 'ER0', 'Z']","['P', 'IY', 'P', 'AO', 'P', 'ER', 'Z']",7,simple
8246,liffector,"['L', 'IH0', 'F', 'K', 'EH1', 'T', 'ER0']","['L', 'IH', 'F', 'K', 'EH', 'T', 'ER']",7,simple
8247,tervion,"['T', 'EH1', 'R', 'V', 'IY0', 'AH0', 'N']","['T', 'EH', 'R', 'V', 'IY', 'AH', 'N']",7,simple
8251,finution,"['F', 'IH0', 'N', 'AH1', 'SH', 'AH0', 'N']","['F', 'IH', 'N', 'AH', 'SH', 'AH', 'N']",7,simple
8258,activing,"['AE1', 'K', 'T', 'IH0', 'V', 'IH0', 'NG']","['AE', 'K', 'T', 'IH', 'V', 'IH', 'NG']",7,simple
8261,winispor,"['W', 'IH1', 'N', 'Z', 'P', 'AO2', 'R']","['W', 'IH', 'N', 'Z', 'P', 'AO', 'R']",7,simple
