,Word,Phonemes,No Stress,Length,Morphology
5923,imagueng,"['IH1', 'M', 'AH0', 'G', 'AA2', 'NG']","['IH', 'M', 'AH', 'G', 'AA', 'NG']",6,simple
5935,progry,"['P', 'R', 'AA1', 'G', 'R', 'IY0']","['P', 'R', 'AA', 'G', 'R', 'IY']",6,simple
5949,despon,"['D', 'EH1', 'S', 'P', 'AH0', 'N']","['D', 'EH', 'S', 'P', 'AH', 'N']",6,simple
5951,univer,"['Y', 'UW1', 'N', 'IH0', 'V', 'ER0']","['Y', 'UW', 'N', 'IH', 'V', 'ER']",6,simple
5952,conefire,"['K', 'OW1', 'N', 'F', 'AY2', 'R']","['K', 'OW', 'N', 'F', 'AY', 'R']",6,simple
5953,pactort,"['P', 'AE1', 'K', 'T', 'ER0', 'T']","['P', 'AE', 'K', 'T', 'ER', 'T']",6,simple
5958,accomen,"['AH0', 'K', 'OW1', 'M', 'AH0', 'N']","['AH', 'K', 'OW', 'M', 'AH', 'N']",6,simple
5960,taboren,"['T', 'AE1', 'B', 'ER0', 'AH0', 'N']","['T', 'AE', 'B', 'ER', 'AH', 'N']",6,simple
5961,shoppent,"['SH', 'AA1', 'P', 'AH0', 'N', 'T']","['SH', 'AA', 'P', 'AH', 'N', 'T']",6,simple
5969,imprege,"['IH0', 'M', 'P', 'R', 'IY1', 'G']","['IH', 'M', 'P', 'R', 'IY', 'G']",6,simple
6004,indored,"['IH0', 'N', 'D', 'AO1', 'R', 'D']","['IH', 'N', 'D', 'AO', 'R', 'D']",6,simple
6007,thilica,"['TH', 'IH1', 'L', 'IH0', 'K', 'AH0']","['TH', 'IH', 'L', 'IH', 'K', 'AH']",6,simple
6010,stolout,"['S', 'T', 'OW1', 'L', 'AW2', 'T']","['S', 'T', 'OW', 'L', 'AW', 'T']",6,simple
6039,retaides,"['R', 'IY0', 'T', 'EY1', 'D', 'Z']","['R', 'IY', 'T', 'EY', 'D', 'Z']",6,simple
6059,herseked,"['HH', 'ER0', 'S', 'EH1', 'K', 'T']","['HH', 'ER', 'S', 'EH', 'K', 'T']",6,simple
6060,limilly,"['L', 'IH1', 'M', 'AH0', 'L', 'IY0']","['L', 'IH', 'M', 'AH', 'L', 'IY']",6,simple
6062,durtherap,"['D', 'ER1', 'DH', 'ER0', 'AE2', 'P']","['D', 'ER', 'DH', 'ER', 'AE', 'P']",6,simple
6064,dummelf,"['D', 'AH1', 'M', 'AH0', 'L', 'F']","['D', 'AH', 'M', 'AH', 'L', 'F']",6,simple
6068,bettlem,"['B', 'EH1', 'T', 'AH0', 'L', 'M']","['B', 'EH', 'T', 'AH', 'L', 'M']",6,simple
6069,nemort,"['N', 'EH1', 'M', 'AO2', 'R', 'T']","['N', 'EH', 'M', 'AO', 'R', 'T']",6,simple
6077,durcuez,"['D', 'ER1', 'K', 'Y', 'UW0', 'Z']","['D', 'ER', 'K', 'Y', 'UW', 'Z']",6,simple
6079,wrimant,"['R', 'AY1', 'M', 'AH0', 'N', 'T']","['R', 'AY', 'M', 'AH', 'N', 'T']",6,simple
6088,magimpt,"['M', 'AE1', 'JH', 'IH0', 'T', 'M']","['M', 'AE', 'JH', 'IH', 'T', 'M']",6,simple
6091,domple,"['D', 'AA1', 'M', 'P', 'AH0', 'L']","['D', 'AA', 'M', 'P', 'AH', 'L']",6,simple
6095,mathined,"['M', 'AE1', 'TH', 'AH0', 'N', 'D']","['M', 'AE', 'TH', 'AH', 'N', 'D']",6,simple
6099,infleve,"['IH0', 'N', 'F', 'L', 'IY1', 'V']","['IH', 'N', 'F', 'L', 'IY', 'V']",6,simple
6100,tabirony,"['T', 'AE1', 'B', 'ER0', 'IY0', 'N']","['T', 'AE', 'B', 'ER', 'IY', 'N']",6,simple
6105,witeroade,"['W', 'IH1', 'T', 'ER0', 'OW2', 'D']","['W', 'IH', 'T', 'ER', 'OW', 'D']",6,simple
6121,shoulant,"['SH', 'OW1', 'L', 'AH0', 'N', 'T']","['SH', 'OW', 'L', 'AH', 'N', 'T']",6,simple
6126,seveste,"['S', 'IH0', 'V', 'EH1', 'S', 'T']","['S', 'IH', 'V', 'EH', 'S', 'T']",6,simple
6151,tolody,"['T', 'AH0', 'L', 'AA1', 'D', 'IY0']","['T', 'AH', 'L', 'AA', 'D', 'IY']",6,simple
6153,tasdonne,"['T', 'AE1', 'S', 'D', 'AH0', 'N']","['T', 'AE', 'S', 'D', 'AH', 'N']",6,simple
6163,streved,"['S', 'T', 'R', 'EH1', 'V', 'D']","['S', 'T', 'R', 'EH', 'V', 'D']",6,simple
6173,meeparien,"['M', 'IY1', 'P', 'ER0', 'IY2', 'N']","['M', 'IY', 'P', 'ER', 'IY', 'N']",6,simple
6182,thropea,"['TH', 'R', 'OW1', 'P', 'IY0', 'AH0']","['TH', 'R', 'OW', 'P', 'IY', 'AH']",6,simple
6183,intober,"['IH0', 'N', 'T', 'OW1', 'B', 'ER0']","['IH', 'N', 'T', 'OW', 'B', 'ER']",6,simple
6196,genethed,"['JH', 'EH1', 'N', 'IH0', 'TH', 'D']","['JH', 'EH', 'N', 'IH', 'TH', 'D']",6,simple
6197,victine,"['V', 'IH1', 'K', 'T', 'IY0', 'N']","['V', 'IH', 'K', 'T', 'IY', 'N']",6,simple
6216,durnectio,"['D', 'ER0', 'N', 'EH1', 'CH', 'IY0']","['D', 'ER', 'N', 'EH', 'CH', 'IY']",6,simple
6227,restage,"['R', 'IY0', 'S', 'T', 'EY1', 'JH']","['R', 'IY', 'S', 'T', 'EY', 'JH']",6,simple
6236,eitertect,"['AY1', 'T', 'ER0', 'EH2', 'T', 'S']","['AY', 'T', 'ER', 'EH', 'T', 'S']",6,simple
6243,turfach,"['T', 'ER1', 'F', 'CH', 'AE0', 'K']","['T', 'ER', 'F', 'CH', 'AE', 'K']",6,simple
6250,mealaing,"['M', 'IY1', 'L', 'AH0', 'N', 'JH']","['M', 'IY', 'L', 'AH', 'N', 'JH']",6,simple
6256,pospen,"['P', 'AA1', 'S', 'P', 'AH0', 'N']","['P', 'AA', 'S', 'P', 'AH', 'N']",6,simple
6260,insteze,"['IH0', 'N', 'S', 'T', 'IY1', 'Z']","['IH', 'N', 'S', 'T', 'IY', 'Z']",6,simple
6284,lignine,"['L', 'IH1', 'G', 'N', 'AY2', 'N']","['L', 'IH', 'G', 'N', 'AY', 'N']",6,simple
6285,struld,"['S', 'T', 'R', 'AH1', 'L', 'D']","['S', 'T', 'R', 'AH', 'L', 'D']",6,simple
6286,motlote,"['M', 'OW1', 'T', 'L', 'OW2', 'T']","['M', 'OW', 'T', 'L', 'OW', 'T']",6,simple
6311,palkle,"['P', 'AE1', 'L', 'K', 'AH0', 'L']","['P', 'AE', 'L', 'K', 'AH', 'L']",6,simple
6317,violvelve,"['V', 'AY1', 'V', 'L', 'AA2', 'V']","['V', 'AY', 'V', 'L', 'AA', 'V']",6,simple
6325,rachapy,"['R', 'EY1', 'K', 'AH0', 'P', 'IY0']","['R', 'EY', 'K', 'AH', 'P', 'IY']",6,simple
6327,avolem,"['AH0', 'V', 'OW1', 'L', 'AH0', 'M']","['AH', 'V', 'OW', 'L', 'AH', 'M']",6,simple
6332,librup,"['L', 'AY1', 'R', 'B', 'AH0', 'P']","['L', 'AY', 'R', 'B', 'AH', 'P']",6,simple
6344,progry,"['P', 'R', 'AA1', 'G', 'R', 'IY0']","['P', 'R', 'AA', 'G', 'R', 'IY']",6,simple
6346,direver,"['D', 'IH0', 'R', 'EH1', 'V', 'ER0']","['D', 'IH', 'R', 'EH', 'V', 'ER']",6,simple
6352,conthing,"['K', 'AA1', 'N', 'TH', 'IH0', 'NG']","['K', 'AA', 'N', 'TH', 'IH', 'NG']",6,simple
6369,peopory,"['P', 'IY1', 'P', 'AO0', 'R', 'IY0']","['P', 'IY', 'P', 'AO', 'R', 'IY']",6,simple
6385,vackined,"['V', 'AE1', 'K', 'IH0', 'N', 'D']","['V', 'AE', 'K', 'IH', 'N', 'D']",6,simple
6397,durspaps,"['D', 'ER1', 'S', 'P', 'AE2', 'S']","['D', 'ER', 'S', 'P', 'AE', 'S']",6,simple
6407,belent,"['B', 'EH1', 'L', 'AH0', 'N', 'T']","['B', 'EH', 'L', 'AH', 'N', 'T']",6,simple
6411,latrove,"['L', 'AH0', 'T', 'AA1', 'R', 'V']","['L', 'AH', 'T', 'AA', 'R', 'V']",6,simple
6414,diffix,"['D', 'IH1', 'F', 'IH0', 'K', 'S']","['D', 'IH', 'F', 'IH', 'K', 'S']",6,simple
6423,redust,"['R', 'IY0', 'D', 'AH1', 'S', 'T']","['R', 'IY', 'D', 'AH', 'S', 'T']",6,simple
6433,thoosits,"['TH', 'UW1', 'Z', 'IH0', 'T', 'S']","['TH', 'UW', 'Z', 'IH', 'T', 'S']",6,simple
6442,perager,"['P', 'EH1', 'R', 'AH0', 'G', 'ER0']","['P', 'EH', 'R', 'AH', 'G', 'ER']",6,simple
6443,followle,"['F', 'AA1', 'L', 'OW0', 'L', 'UW0']","['F', 'AA', 'L', 'OW', 'L', 'UW']",6,simple
6450,sepult,"['S', 'EH1', 'P', 'AH0', 'L', 'T']","['S', 'EH', 'P', 'AH', 'L', 'T']",6,simple
6451,grodby,"['G', 'R', 'AA1', 'D', 'B', 'IY0']","['G', 'R', 'AA', 'D', 'B', 'IY']",6,simple
6452,appanced,"['AH0', 'P', 'AE1', 'N', 'S', 'T']","['AH', 'P', 'AE', 'N', 'S', 'T']",6,simple
6460,forount,"['F', 'AW1', 'R', 'AH0', 'N', 'T']","['F', 'AW', 'R', 'AH', 'N', 'T']",6,simple
6466,pervica,"['P', 'ER0', 'V', 'IY1', 'K', 'AH0']","['P', 'ER', 'V', 'IY', 'K', 'AH']",6,simple
6467,eastake,"['IH0', 'S', 'T', 'EY1', 'K', 'IY0']","['IH', 'S', 'T', 'EY', 'K', 'IY']",6,simple
6472,fresen,"['F', 'R', 'EH1', 'S', 'AH0', 'N']","['F', 'R', 'EH', 'S', 'AH', 'N']",6,simple
6480,conthed,"['K', 'AA1', 'N', 'TH', 'AH0', 'D']","['K', 'AA', 'N', 'TH', 'AH', 'D']",6,simple
6509,morkshme,"['M', 'AO1', 'R', 'K', 'SH', 'M']","['M', 'AO', 'R', 'K', 'SH', 'M']",6,simple
6511,arrawar,"['AE1', 'R', 'OW0', 'W', 'AA2', 'R']","['AE', 'R', 'OW', 'W', 'AA', 'R']",6,simple
6513,socaped,"['S', 'OW1', 'K', 'AE2', 'P', 'T']","['S', 'OW', 'K', 'AE', 'P', 'T']",6,simple
6525,screeter,"['S', 'K', 'R', 'IY1', 'T', 'ER0']","['S', 'K', 'R', 'IY', 'T', 'ER']",6,simple
6528,dettines,"['D', 'IH0', 'T', 'IY1', 'N', 'Z']","['D', 'IH', 'T', 'IY', 'N', 'Z']",6,simple
6534,tallose,"['T', 'AA0', 'L', 'OW1', 'S', 'IY0']","['T', 'AA', 'L', 'OW', 'S', 'IY']",6,simple
6549,amotemy,"['AH0', 'M', 'AA1', 'T', 'T', 'IY0']","['AH', 'M', 'AA', 'T', 'T', 'IY']",6,simple
6553,monsish,"['M', 'AA1', 'N', 'S', 'IH0', 'SH']","['M', 'AA', 'N', 'S', 'IH', 'SH']",6,simple
6555,camiter,"['K', 'AE1', 'M', 'IH0', 'T', 'ER0']","['K', 'AE', 'M', 'IH', 'T', 'ER']",6,simple
6556,migrar,"['M', 'IH1', 'G', 'R', 'AA0', 'R']","['M', 'IH', 'G', 'R', 'AA', 'R']",6,simple
6561,jacrea,"['JH', 'AE1', 'K', 'R', 'IY0', 'AH0']","['JH', 'AE', 'K', 'R', 'IY', 'AH']",6,simple
6586,attrand,"['AE1', 'T', 'R', 'AH0', 'N', 'D']","['AE', 'T', 'R', 'AH', 'N', 'D']",6,simple
6596,relperd,"['R', 'EH1', 'L', 'P', 'ER0', 'D']","['R', 'EH', 'L', 'P', 'ER', 'D']",6,simple
6619,sushrol,"['S', 'AH1', 'SH', 'R', 'AH0', 'L']","['S', 'AH', 'SH', 'R', 'AH', 'L']",6,simple
6631,adveast,"['AE1', 'D', 'V', 'IY0', 'S', 'T']","['AE', 'D', 'V', 'IY', 'S', 'T']",6,simple
6639,amoulty,"['AH0', 'M', 'UW1', 'L', 'T', 'IY0']","['AH', 'M', 'UW', 'L', 'T', 'IY']",6,simple
6645,cookety,"['K', 'UH1', 'K', 'AH0', 'T', 'IY0']","['K', 'UH', 'K', 'AH', 'T', 'IY']",6,simple
6647,eneract,"['IH0', 'N', 'ER1', 'AH0', 'K', 'T']","['IH', 'N', 'ER', 'AH', 'K', 'T']",6,simple
6652,allegom,"['AE1', 'L', 'AH0', 'G', 'AA0', 'M']","['AE', 'L', 'AH', 'G', 'AA', 'M']",6,simple
6654,jounden,"['JH', 'AW1', 'N', 'D', 'AH0', 'N']","['JH', 'AW', 'N', 'D', 'AH', 'N']",6,simple
6657,titerts,"['T', 'AY1', 'T', 'ER0', 'T', 'S']","['T', 'AY', 'T', 'ER', 'T', 'S']",6,simple
6663,bilept,"['B', 'IH1', 'L', 'AH0', 'P', 'T']","['B', 'IH', 'L', 'AH', 'P', 'T']",6,simple
6681,smoulard,"['S', 'M', 'OW1', 'L', 'ER0', 'D']","['S', 'M', 'OW', 'L', 'ER', 'D']",6,simple
6688,exacei,"['IH0', 'G', 'Z', 'AE1', 'S', 'IY0']","['IH', 'G', 'Z', 'AE', 'S', 'IY']",6,simple
6694,lattinue,"['L', 'AE1', 'T', 'IH0', 'N', 'UW0']","['L', 'AE', 'T', 'IH', 'N', 'UW']",6,simple
6703,legager,"['L', 'EH1', 'G', 'AH0', 'JH', 'ER0']","['L', 'EH', 'G', 'AH', 'JH', 'ER']",6,simple
6708,depres,"['D', 'IY1', 'P', 'R', 'IY0', 'Z']","['D', 'IY', 'P', 'R', 'IY', 'Z']",6,simple
6716,pertaured,"['P', 'ER0', 'T', 'AO1', 'R', 'D']","['P', 'ER', 'T', 'AO', 'R', 'D']",6,simple
6737,ulthod,"['AH1', 'L', 'T', 'HH', 'AH0', 'D']","['AH', 'L', 'T', 'HH', 'AH', 'D']",6,simple
6746,moveran,"['M', 'AH1', 'V', 'ER0', 'AH0', 'N']","['M', 'AH', 'V', 'ER', 'AH', 'N']",6,simple
6761,javiout,"['JH', 'AE1', 'V', 'IY0', 'AH0', 'T']","['JH', 'AE', 'V', 'IY', 'AH', 'T']",6,simple
6766,thansphoug,"['TH', 'AE1', 'N', 'S', 'P', 'AW2']","['TH', 'AE', 'N', 'S', 'P', 'AW']",6,simple
6793,locumo,"['L', 'OW0', 'K', 'UW1', 'M', 'OW0']","['L', 'OW', 'K', 'UW', 'M', 'OW']",6,simple
6808,cangra,"['K', 'AE1', 'NG', 'G', 'R', 'AH0']","['K', 'AE', 'NG', 'G', 'R', 'AH']",6,simple
6840,feanted,"['F', 'IY1', 'N', 'T', 'AH0', 'D']","['F', 'IY', 'N', 'T', 'AH', 'D']",6,simple
6843,graimal,"['G', 'R', 'EY1', 'M', 'AH0', 'L']","['G', 'R', 'EY', 'M', 'AH', 'L']",6,simple
6873,everlpor,"['EH1', 'V', 'ER0', 'P', 'L', 'ER0']","['EH', 'V', 'ER', 'P', 'L', 'ER']",6,simple
6925,runtas,"['R', 'AH1', 'N', 'T', 'AH0', 'Z']","['R', 'AH', 'N', 'T', 'AH', 'Z']",6,simple
6946,satcose,"['S', 'AE1', 'T', 'K', 'OW2', 'S']","['S', 'AE', 'T', 'K', 'OW', 'S']",6,simple
6957,adople,"['AH0', 'D', 'AA1', 'P', 'AH0', 'L']","['AH', 'D', 'AA', 'P', 'AH', 'L']",6,simple
6990,smughtly,"['S', 'M', 'AH1', 'T', 'L', 'IY0']","['S', 'M', 'AH', 'T', 'L', 'IY']",6,simple
7002,tissage,"['T', 'S', 'IH1', 'S', 'IH0', 'JH']","['T', 'S', 'IH', 'S', 'IH', 'JH']",6,simple
7004,behines,"['B', 'IH0', 'HH', 'IY1', 'N', 'Z']","['B', 'IH', 'HH', 'IY', 'N', 'Z']",6,simple
7016,vestrobe,"['V', 'EH1', 'S', 'T', 'R', 'OW0']","['V', 'EH', 'S', 'T', 'R', 'OW']",6,simple
7017,emblied,"['EH1', 'M', 'B', 'L', 'IY0', 'D']","['EH', 'M', 'B', 'L', 'IY', 'D']",6,simple
7024,wediver,"['W', 'EH1', 'D', 'IH0', 'V', 'ER0']","['W', 'EH', 'D', 'IH', 'V', 'ER']",6,simple
7025,suberall,"['S', 'UW1', 'B', 'ER0', 'AH0', 'L']","['S', 'UW', 'B', 'ER', 'AH', 'L']",6,simple
7028,eastems,"['IY1', 'S', 'T', 'AH0', 'M', 'Z']","['IY', 'S', 'T', 'AH', 'M', 'Z']",6,simple
7036,webrove,"['W', 'EH1', 'B', 'R', 'AH0', 'V']","['W', 'EH', 'B', 'R', 'AH', 'V']",6,simple
7046,amerhes,"['AE1', 'M', 'ER0', 'HH', 'IH0', 'S']","['AE', 'M', 'ER', 'HH', 'IH', 'S']",6,simple
7064,unlent,"['AH0', 'N', 'L', 'EH1', 'N', 'T']","['AH', 'N', 'L', 'EH', 'N', 'T']",6,simple
7072,destease,"['D', 'EH1', 'S', 'T', 'IY0', 'Z']","['D', 'EH', 'S', 'T', 'IY', 'Z']",6,simple
7082,allebal,"['AE1', 'L', 'IH0', 'B', 'AH0', 'L']","['AE', 'L', 'IH', 'B', 'AH', 'L']",6,simple
7084,difflopme,"['D', 'IH1', 'F', 'L', 'AO2', 'F']","['D', 'IH', 'F', 'L', 'AO', 'F']",6,simple
7089,teriop,"['T', 'EH1', 'R', 'IY0', 'AH0', 'P']","['T', 'EH', 'R', 'IY', 'AH', 'P']",6,simple
7094,tigories,"['T', 'IH1', 'G', 'ER0', 'IY0', 'Z']","['T', 'IH', 'G', 'ER', 'IY', 'Z']",6,simple
7111,geopted,"['JH', 'IY1', 'P', 'T', 'AH0', 'D']","['JH', 'IY', 'P', 'T', 'AH', 'D']",6,simple
7130,somethes,"['S', 'AH1', 'M', 'AH0', 'TH', 'S']","['S', 'AH', 'M', 'AH', 'TH', 'S']",6,simple
7142,throunal,"['TH', 'R', 'UW1', 'N', 'AO2', 'L']","['TH', 'R', 'UW', 'N', 'AO', 'L']",6,simple
7143,demila,"['D', 'AH0', 'M', 'IY1', 'L', 'AH0']","['D', 'AH', 'M', 'IY', 'L', 'AH']",6,simple
7145,initers,"['IH0', 'N', 'IH1', 'T', 'ER0', 'Z']","['IH', 'N', 'IH', 'T', 'ER', 'Z']",6,simple
7146,tuitemer,"['T', 'UW1', 'T', 'IY0', 'M', 'ER0']","['T', 'UW', 'T', 'IY', 'M', 'ER']",6,simple
7149,groarly,"['G', 'R', 'AO1', 'R', 'L', 'IY0']","['G', 'R', 'AO', 'R', 'L', 'IY']",6,simple
7169,irraigal,"['IH0', 'R', 'EY1', 'G', 'AH0', 'L']","['IH', 'R', 'EY', 'G', 'AH', 'L']",6,simple
7173,commeria,"['K', 'AH0', 'M', 'ER1', 'IY0', 'AH0']","['K', 'AH', 'M', 'ER', 'IY', 'AH']",6,simple
7182,becallid,"['B', 'EH1', 'K', 'AH0', 'L', 'D']","['B', 'EH', 'K', 'AH', 'L', 'D']",6,simple
7195,funcers,"['F', 'AH1', 'N', 'S', 'ER0', 'Z']","['F', 'AH', 'N', 'S', 'ER', 'Z']",6,simple
7204,showincy,"['SH', 'OW1', 'IH0', 'N', 'S', 'IY0']","['SH', 'OW', 'IH', 'N', 'S', 'IY']",6,simple
7206,maildia,"['M', 'AY0', 'L', 'IY1', 'D', 'AH0']","['M', 'AY', 'L', 'IY', 'D', 'AH']",6,simple
7211,retwed,"['R', 'EH1', 'T', 'W', 'IH0', 'D']","['R', 'EH', 'T', 'W', 'IH', 'D']",6,simple
7225,carract,"['K', 'AE1', 'R', 'AE0', 'K', 'T']","['K', 'AE', 'R', 'AE', 'K', 'T']",6,simple
7243,wesits,"['W', 'EH1', 'Z', 'IH0', 'T', 'S']","['W', 'EH', 'Z', 'IH', 'T', 'S']",6,simple
7244,intiode,"['IH1', 'N', 'T', 'IY0', 'OW2', 'D']","['IH', 'N', 'T', 'IY', 'OW', 'D']",6,simple
7252,sugural,"['S', 'UW0', 'G', 'ER0', 'AH0', 'L']","['S', 'UW', 'G', 'ER', 'AH', 'L']",6,simple
7254,emoults,"['IH0', 'M', 'AW1', 'L', 'T', 'S']","['IH', 'M', 'AW', 'L', 'T', 'S']",6,simple
7260,occoughout,"['AA1', 'K', 'OW0', 'HH', 'AW2', 'T']","['AA', 'K', 'OW', 'HH', 'AW', 'T']",6,simple
7275,cloble,"['K', 'L', 'AA1', 'B', 'AH0', 'L']","['K', 'L', 'AA', 'B', 'AH', 'L']",6,simple
7278,spelise,"['S', 'P', 'EH1', 'L', 'AY0', 'S']","['S', 'P', 'EH', 'L', 'AY', 'S']",6,simple
7300,diample,"['D', 'AY1', 'M', 'P', 'AH0', 'L']","['D', 'AY', 'M', 'P', 'AH', 'L']",6,simple
7312,enjuray,"['EH0', 'N', 'JH', 'UH1', 'R', 'EY0']","['EH', 'N', 'JH', 'UH', 'R', 'EY']",6,simple
7319,nathdres,"['N', 'AE1', 'D', 'TH', 'ER0', 'Z']","['N', 'AE', 'D', 'TH', 'ER', 'Z']",6,simple
7335,timset,"['T', 'IH1', 'M', 'S', 'AH0', 'T']","['T', 'IH', 'M', 'S', 'AH', 'T']",6,simple
7341,secaused,"['S', 'IH0', 'K', 'AW1', 'Z', 'D']","['S', 'IH', 'K', 'AW', 'Z', 'D']",6,simple
7349,courstry,"['K', 'ER1', 'S', 'T', 'R', 'IY0']","['K', 'ER', 'S', 'T', 'R', 'IY']",6,simple
7370,resteve,"['R', 'IH0', 'S', 'T', 'IY1', 'V']","['R', 'IH', 'S', 'T', 'IY', 'V']",6,simple
7377,emmilic,"['EH0', 'M', 'IH1', 'L', 'IH0', 'K']","['EH', 'M', 'IH', 'L', 'IH', 'K']",6,simple
7394,shilrous,"['SH', 'AY1', 'L', 'R', 'AH0', 'S']","['SH', 'AY', 'L', 'R', 'AH', 'S']",6,simple
7399,libseque,"['L', 'IH1', 'B', 'S', 'K', 'EY2']","['L', 'IH', 'B', 'S', 'K', 'EY']",6,simple
7412,vierian,"['V', 'IH0', 'R', 'IY1', 'AH0', 'N']","['V', 'IH', 'R', 'IY', 'AH', 'N']",6,simple
7422,beciance,"['B', 'EH1', 'SH', 'AH0', 'N', 'S']","['B', 'EH', 'SH', 'AH', 'N', 'S']",6,simple
7447,pativer,"['P', 'AE1', 'T', 'IH0', 'V', 'ER0']","['P', 'AE', 'T', 'IH', 'V', 'ER']",6,simple
7471,waintic,"['W', 'EY1', 'N', 'T', 'IH0', 'K']","['W', 'EY', 'N', 'T', 'IH', 'K']",6,simple
7486,becorter,"['B', 'EH1', 'K', 'ER0', 'T', 'ER0']","['B', 'EH', 'K', 'ER', 'T', 'ER']",6,simple
7503,almover,"['AE1', 'L', 'AH0', 'M', 'IH0', 'V']","['AE', 'L', 'AH', 'M', 'IH', 'V']",6,simple
7517,cookets,"['K', 'UH1', 'K', 'IH0', 'T', 'S']","['K', 'UH', 'K', 'IH', 'T', 'S']",6,simple
7526,progry,"['P', 'R', 'AA1', 'G', 'R', 'IY0']","['P', 'R', 'AA', 'G', 'R', 'IY']",6,simple
7542,legrem,"['L', 'EH1', 'G', 'R', 'AH0', 'M']","['L', 'EH', 'G', 'R', 'AH', 'M']",6,simple
7564,pieuting,"['P', 'Y', 'UW1', 'T', 'IH0', 'NG']","['P', 'Y', 'UW', 'T', 'IH', 'NG']",6,simple
7574,rusloym,"['R', 'AH1', 'S', 'L', 'OY2', 'M']","['R', 'AH', 'S', 'L', 'OY', 'M']",6,simple
7575,crienst,"['K', 'R', 'IY1', 'N', 'S', 'T']","['K', 'R', 'IY', 'N', 'S', 'T']",6,simple
7582,eurremy,"['Y', 'UW1', 'R', 'AH0', 'M', 'IY0']","['Y', 'UW', 'R', 'AH', 'M', 'IY']",6,simple
7592,harkiess,"['HH', 'AA1', 'R', 'K', 'IY0', 'Z']","['HH', 'AA', 'R', 'K', 'IY', 'Z']",6,simple
7613,juncel,"['JH', 'AH1', 'N', 'S', 'AH0', 'L']","['JH', 'AH', 'N', 'S', 'AH', 'L']",6,simple
7624,relcout,"['R', 'EH1', 'L', 'K', 'AH0', 'T']","['R', 'EH', 'L', 'K', 'AH', 'T']",6,simple
7626,medwort,"['M', 'EH1', 'D', 'W', 'ER0', 'T']","['M', 'EH', 'D', 'W', 'ER', 'T']",6,simple
7630,limilly,"['L', 'IH1', 'M', 'AH0', 'L', 'IY0']","['L', 'IH', 'M', 'AH', 'L', 'IY']",6,simple
7634,secappor,"['S', 'EH1', 'K', 'P', 'AO2', 'R']","['S', 'EH', 'K', 'P', 'AO', 'R']",6,simple
7636,temaing,"['T', 'IY1', 'M', 'EY1', 'N', 'JH']","['T', 'IY', 'M', 'EY', 'N', 'JH']",6,simple
7639,thromors,"['TH', 'R', 'OW1', 'M', 'ER0', 'Z']","['TH', 'R', 'OW', 'M', 'ER', 'Z']",6,simple
7640,syricy,"['S', 'IH1', 'R', 'IH0', 'S', 'IY0']","['S', 'IH', 'R', 'IH', 'S', 'IY']",6,simple
7658,thilex,"['TH', 'IH1', 'L', 'EH0', 'K', 'S']","['TH', 'IH', 'L', 'EH', 'K', 'S']",6,simple
7664,declen,"['D', 'EH1', 'K', 'L', 'AH0', 'N']","['D', 'EH', 'K', 'L', 'AH', 'N']",6,simple
7684,pronome,"['P', 'R', 'AA1', 'N', 'AH0', 'M']","['P', 'R', 'AA', 'N', 'AH', 'M']",6,simple
7693,minuirm,"['M', 'AY1', 'N', 'W', 'ER2', 'M']","['M', 'AY', 'N', 'W', 'ER', 'M']",6,simple
7695,offecid,"['AH0', 'F', 'EH1', 'S', 'AH0', 'D']","['AH', 'F', 'EH', 'S', 'AH', 'D']",6,simple
7704,pervact,"['P', 'ER0', 'V', 'AE1', 'K', 'T']","['P', 'ER', 'V', 'AE', 'K', 'T']",6,simple
7708,sommals,"['S', 'AA1', 'M', 'AH0', 'L', 'Z']","['S', 'AA', 'M', 'AH', 'L', 'Z']",6,simple
7709,killince,"['K', 'IH1', 'L', 'IH0', 'N', 'S']","['K', 'IH', 'L', 'IH', 'N', 'S']",6,simple
7713,mackined,"['M', 'AE1', 'K', 'AH0', 'N', 'D']","['M', 'AE', 'K', 'AH', 'N', 'D']",6,simple
7719,sersody,"['S', 'ER1', 'S', 'AH0', 'D', 'IY0']","['S', 'ER', 'S', 'AH', 'D', 'IY']",6,simple
7729,cappost,"['K', 'AE1', 'P', 'AH0', 'S', 'T']","['K', 'AE', 'P', 'AH', 'S', 'T']",6,simple
7743,ultition,"['AH1', 'L', 'T', 'IY0', 'AH0', 'N']","['AH', 'L', 'T', 'IY', 'AH', 'N']",6,simple
7747,surcend,"['S', 'ER1', 'CH', 'AH0', 'N', 'D']","['S', 'ER', 'CH', 'AH', 'N', 'D']",6,simple
7752,shountly,"['SH', 'AW1', 'N', 'T', 'L', 'IY0']","['SH', 'AW', 'N', 'T', 'L', 'IY']",6,simple
7770,sconom,"['S', 'K', 'AA1', 'N', 'AH0', 'M']","['S', 'K', 'AA', 'N', 'AH', 'M']",6,simple
7779,supponer,"['S', 'AH0', 'P', 'OW1', 'N', 'ER0']","['S', 'AH', 'P', 'OW', 'N', 'ER']",6,simple
7790,bropory,"['B', 'R', 'AO1', 'P', 'ER0', 'IY0']","['B', 'R', 'AO', 'P', 'ER', 'IY']",6,simple
7792,enveady,"['EH0', 'N', 'V', 'EY1', 'D', 'IY0']","['EH', 'N', 'V', 'EY', 'D', 'IY']",6,simple
7798,fookens,"['F', 'UH1', 'K', 'AH0', 'N', 'Z']","['F', 'UH', 'K', 'AH', 'N', 'Z']",6,simple
